,tradedate,ICmIH,instrumentID_IC,instrumentID_IH,preret_IC,prehigh_IC,prelow_IC,pre_30min_IC,preret_IH,prehigh_IH,prelow_IH,pre_30min_IH,dpreret,dprehigh,dprelow,dpre30,signal,cum,fee_cum,ret,fee,fee_ret
13,2015-05-11,0.019569993354548787,IC1505    ,IH1505    ,0.037680869692844336,6.218533913537884e-05,-0.026515340879300853,0.011216573452095702,0.0050308897275499476,0.009069427253291408,-0.021038756450031167,0.010601659616221726,0.0326499799652944,-0.009007241914156028,-0.005476584429269682,0.0006149138358739759,1.0,0.91088967492004,0.9079838636339926,0.019569993354548787,0.0004,0.019169993354548786
14,2015-05-12,0.013863732532650495,IC1505    ,IH1505    ,0.04352120215234412,6.777110193478819e-05,-0.036937587488987116,0.0026171994289656553,0.0188654374768924,0.00023350257010590347,-0.029639049202778163,0.002724235252426821,0.02465576467545172,-0.00016573146817111528,-0.007298538286208966,-0.00010703582346116569,1.0,0.9235180057398844,0.9205719090633769,0.013863732532650495,0.0,0.013863732532650495
15,2015-05-13,0.02117259189128795,IC1505    ,IH1505    ,0.021904087532220503,6.060134832264197e-05,-0.020698219006412333,0.006534774252206832,0.006052134181936397,0.003722975494854674,-0.016262534069773626,0.0065221852161696505,0.01585195335028411,-0.003662374146532033,-0.004435684936638706,1.2589036037180534e-05,1.0,0.9430712755796711,0.9400628024005596,0.02117259189128795,0.0,0.02117259189128795
16,2015-05-14,0.0061490375281780816,IC1505    ,IH1505    ,0.009061616706762754,0.009592144073663931,-0.02056673537353837,0.002220244920948966,-0.014744488459403238,0.015172062521885852,-0.006035717696495135,0.0016676923665606134,0.02380610516616599,-0.005579918448221921,-0.014531017677043234,0.0005525525543883525,1.0,0.9488702562449572,0.945843283851365,0.0061490375281780816,0.0,0.0061490375281780816
17,2015-05-15,0.017365133928687215,IC1505    ,IH1505    ,-0.00130765909757935,0.007384218785280172,-0.009995018942767777,-0.0005103261664638481,-0.0040524623563492615,0.008048405501555056,-0.006677171998708764,-0.0006324767213429228,0.0027448032587699127,-0.0006641867162748838,-0.003317846944059011,0.0001221505548790747,1.0,0.9653475153255986,0.9622679791509932,0.017365133928687215,0.0,0.017365133928687215
18,2015-05-18,0.0491517577259456,IC1506    ,IH1506    ,-0.007999192138325895,0.009747348988721205,-0.013343413905470558,-0.007485690478406859,-0.021786311317950502,0.02097758143516737,-0.005084286092386314,-0.009864440777767049,0.013787119179624607,-0.011230232446446164,-0.008259127813084244,0.0023787502993601888,1.0,1.012796042520226,1.009565141729658,0.0491517577259456,0.0,0.0491517577259456
19,2015-05-19,-0.021819963151330283,IC1506    ,IH1506    ,0.018380649876642785,0.0029594803893711052,-0.022989603070222242,0.00017861154796672274,-0.020265258576465217,0.015741781422697,-0.0004202255210294936,-0.003168302348466767,0.038645908453108,-0.012782301033325894,-0.02256937754919275,0.00334691389643349,1.0,0.9906968701926215,0.9875364675382494,-0.021819963151330283,0.0,-0.021819963151330283
20,2015-05-20,0.01750018969762346,IC1506    ,IH1506    ,0.024848403846089,7.45219362991989e-05,-0.0241801765073979,0.0011201783508252292,0.039254399861258886,0.0035011825717485845,-0.03830762269382471,0.0010632625134112672,-0.014405996015169897,-0.0034266606354493856,0.014127446186426806,5.691583741396222e-05,1.0,1.0080342533538342,1.0048185430534897,0.01750018969762346,0.0,0.01750018969762346
21,2015-05-21,0.03352992749247985,IC1506    ,IH1506    ,0.016712640125898126,0.01637216742317027,-0.01120257660339774,-0.0104001885900864,0.0021693853515141197,0.01879373008629948,-0.005514193765310482,-0.011486433035361232,0.014543254774384009,-0.0024215626631292064,-0.005688382838087258,0.001086244445274831,1.0,1.0418335687787244,1.0385100359451724,0.03352992749247985,0.0,0.03352992749247985
22,2015-05-22,-0.03429098517172546,IC1506    ,IH1506    ,0.036852197776730884,9.044392372770103e-05,-0.031082561787754037,0.0084266011380838,0.008982179739660978,0.0017740962899488453,-0.012663048652765907,0.00632210149207979,0.0278700180370699,-0.0016836523662211444,-0.01841951313498813,0.00210449964600401,1.0,1.0061080693203273,1.0028985037018885,-0.03429098517172546,0.0,-0.03429098517172546
23,2015-05-25,-0.010345877870919118,IC1506    ,IH1506    ,0.01652420882358463,0.00446300279091072,-0.023598485197127927,0.0017395420025632102,0.03108952997556247,0.00020314818120814598,-0.024134619528080714,0.0047347342703838455,-0.014565321151977841,0.0042598546097025744,0.0005361343309527866,-0.0029951922678206344,-1.0,1.0165171405304616,1.012873209736635,0.010345877870919118,0.0004,0.009945877870919119
24,2015-05-26,0.055519170848068684,IC1506    ,IH1506    ,0.026786198235457137,6.175243449013658e-05,-0.037924958840010466,0.002664427003388425,0.031115529755052492,0.00017015179331036911,-0.02566903983641544,0.005791644899209247,-0.004329331519595359,-0.00010839935882023255,-0.012255919003595015,-0.003127217895820822,1.0,1.0729533293255626,1.0687019412315404,0.055519170848068684,0.0004,0.05511917084806869
25,2015-05-27,0.008024252461482306,IC1506    ,IH1506    ,0.03321583770663405,2.506367136523302e-05,-0.031555162248712576,0.0043753189025588215,0.010937476678756441,0.0010925444178362387,-0.019618554357037632,0.0030744533071107587,0.022278361027877613,-0.0010674807464710057,-0.011936607891674944,0.0013008655954480641,1.0,1.0815629777194589,1.0772774754140584,0.008024252461482306,0.0,0.008024252461482306
26,2015-05-28,0.013885369345523424,IC1506    ,IH1506    ,0.011930307569807177,0.004040071103727172,-0.029070221598995524,-0.00028856126022236417,-0.012357563212553102,0.017944593600698555,-0.005232095768280986,-0.0013167818700267064,0.02428787078236028,-0.013904522496971385,-0.02383812583071454,0.0010282206098043425,1.0,1.0965808791355376,1.0922358710477955,0.013885369345523424,0.0,0.013885369345523424
27,2015-05-29,0.02894866363690673,IC1506    ,IH1506    ,-0.0599123206450396,0.0779749949839994,-0.0007974934183994088,-0.033495194125217176,-0.06581079545794287,0.0722007796148012,-0.0011681420460728509,-0.025751353980562608,0.005898474812903287,0.005774215369198199,0.0003706486276734422,-0.007743840144654569,-1.0,1.0648363281147795,1.06018020785625,-0.02894866363690673,0.0004,-0.029348663636906733
28,2015-06-01,0.01966775225694839,IC1506    ,IH1506    ,0.009973227730477595,0.017383644164048032,-0.053552580356462036,0.0037008728017571273,-0.004253317203371965,0.016150649400738626,-0.02390296111309309,0.004435706468577161,0.01422654493384956,0.001232994763309403,-0.02964961924336895,-0.0007348336668200339,-1.0,1.0438933910192194,1.039328846180413,-0.01966775225694839,0.0,-0.01966775225694839
29,2015-06-02,0.03249922482562495,IC1506    ,IH1506    ,0.05232049476062617,5.5299662195418264e-05,-0.040118951480267014,0.006264984874810642,0.042743778384163766,0.0019387729940325558,-0.04998273906396422,0.0019580108586216838,0.009576716376462402,-0.0018834733318371375,0.009863787583697214,0.004306974016188958,1.0,1.077819117027937,1.0726904964817154,0.03249922482562495,0.0004,0.03209922482562495
30,2015-06-03,0.0023305128137123265,IC1506    ,IH1506    ,0.03795559055748732,0.0001359494415049678,-0.03170194003527327,0.006563782602786228,0.004312151698969258,0.0033483615739446915,-0.017521353094088643,0.0069970052570256245,0.03364343885851806,-0.0032124121324397237,-0.014180586941184625,-0.00043322265423939577,1.0,1.0803309882910348,1.0751904154289136,0.0023305128137123265,0.0,0.0023305128137123265
31,2015-06-04,-0.06064601132100723,IC1506    ,IH1506    ,0.008596965020576164,0.006850643761970643,-0.027861591859373317,0.005356411991404021,-0.006101322464713288,0.006571085371615215,-0.013861655184765452,0.0029141968770709514,0.014698287485289454,0.00027955839035542773,-0.01399993667460786,0.0024422151143330684,-1.0,1.1458487536373678,1.1399663493690824,0.06064601132100723,0.0004,0.06024601132100723
32,2015-06-05,0.027619328009421015,IC1506    ,IH1506    ,-0.0013278700618124528,0.0052829761951445064,-0.06350606133286385,0.027471297001657517,0.01871277131202476,0.005295495948809181,-0.056322616041685085,0.031172443972118824,-0.02004064137383721,-1.2519753664674838e-05,-0.007183445291178757,-0.003701146970461311,1.0,1.1774963262132645,1.1709954673522618,0.027619328009421015,0.0004,0.027219328009421014
33,2015-06-08,-0.10129385003895264,IC1506    ,IH1506    ,0.0163340905629612,0.008221978156080167,-0.023092066773625075,0.0032236056501935284,0.0015034722327471606,0.018644124225557723,-0.021107812069649068,0.00338305723005905,0.01483061833021404,-0.010422146069477556,-0.0019842547039760072,-0.00015945157986552158,1.0,1.0582231899244003,1.0523808280859885,-0.10129385003895264,0.0,-0.10129385003895264
34,2015-06-09,0.042944095989265296,IC1506    ,IH1506    ,-0.010193350633315723,0.011446008129875064,-0.015459272662661006,-0.00028910351627819963,0.04682822889899785,0.003038705181989787,-0.0434873117433956,0.002687392736212324,-0.05702157953231358,0.008407302947885277,0.02802803908073459,-0.0029764962524905236,-1.0,1.0127787516782203,1.006766332456167,-0.042944095989265296,0.0004,-0.043344095989265294
35,2015-06-10,0.04173087412568388,IC1506    ,IH1506    ,-0.0015574403585557615,0.006851441926176038,-0.013815470494128236,0.004173060283717112,-0.012926784841747365,0.023673110720562333,-0.011124780316344451,0.0012229348677206266,0.0113693444831916,-0.01682166879438629,-0.0026906901777837837,0.002950125415996485,1.0,1.0550428942816714,1.0483768650168894,0.04173087412568388,0.0004,0.041330874125683884
36,2015-06-11,0.02585242522254938,IC1506    ,IH1506    ,0.017643416314530702,0.009978533305496251,-0.03370163971284945,-0.009539581530946029,-0.012776801405975369,0.013321939959292541,-0.009405467632729871,-0.012730532186628564,0.030420217720506067,-0.003343406653796288,-0.024296172080119586,0.003190950655682534,1.0,1.0823183118126705,1.0754799495247893,0.02585242522254938,0.0,0.02585242522254938
37,2015-06-12,0.0018596327287436765,IC1506    ,IH1506    ,0.014117518999720025,0.00011789246975024704,-0.01850559857262135,0.0013496643899157945,-0.0069012989633217,0.010866057984177502,-0.01001756734147563,0.0008970969941271002,0.021018817963041725,-0.010748165514427256,-0.00848803123114572,0.0004525673957886943,1.0,1.084331026368236,1.0774799472380332,0.0018596327287436765,0.0,0.0018596327287436765
38,2015-06-15,0.024093550283867612,IC1506    ,IH1506    ,0.015801110124763484,0.00610520280376825,-0.01257936806950355,-0.0009068591607919174,0.0009351322928368156,0.00733378106111493,-0.009267965077233042,0.002459104670504031,0.014865977831926669,-0.0012285782573466795,-0.003311402992270507,-0.0033659638312959483,1.0,1.1104564104763968,1.1034402645266717,0.024093550283867612,0.0,0.024093550283867612
39,2015-06-16,-0.013127163590952671,IC1506    ,IH1506    ,-0.018448123098349308,0.02501215488723529,-0.002545687816611575,-0.01310846420317302,-0.026198044922020717,0.031987935558225766,-0.0024092101714033864,-0.010437108911731885,0.007749921823671402,-0.0069757806709904715,-0.0001364776452081884,-0.0026713552914411354,1.0,1.095879267515451,1.088955223661386,-0.013127163590952671,0.0,-0.013127163590952671
40,2015-06-17,0.01417748351754611,IC1506    ,IH1506    ,-0.03997656378911285,0.029955403755937526,-0.01022257680259997,-0.006261194568333739,-0.025388661386429926,0.03013539226015438,-0.009614265721069937,-0.0016640763591264653,-0.014587902402682928,-0.00017998850421685475,-0.000608311081530033,-0.004597118209207275,1.0,1.1114160777678717,1.104393868396191,0.01417748351754611,0.0,0.01417748351754611
41,2015-06-18,0.004736116600163043,IC1506    ,IH1506    ,0.02028614391388106,0.0029331879951894897,-0.0543090207241983,0.0018022522286738067,0.01008287075621528,0.003340899396271801,-0.020929660523521854,0.00016193373796014043,0.010203273157665782,-0.00040771140108231135,-0.033379360200676444,0.001640318490713666,1.0,1.1166798739034762,1.1096244065294205,0.004736116600163043,0.0,0.004736116600163043
42,2015-06-19,0.022277875851792417,IC1507    ,IH1507    ,-0.03325691069361425,0.04164795208072025,-0.0015887984583529136,-0.01837588167873649,-0.04459306724455203,0.03739298482315423,-0.00032589319176534737,-0.015632519220091012,0.011336156550937782,0.0042549672575660225,-0.0012629052665875662,-0.002743362458645482,-1.0,1.0918026183064593,1.0844604819960275,-0.022277875851792417,0.0004,-0.022677875851792418
43,2015-06-23,-0.05561988561988551,IC1507    ,IH1507    ,-0.06932659173377509,0.06144035340493681,-0.001844322001399723,-0.015249352449746456,-0.053912510713738586,0.05675390794540936,-0.0007819335459825494,-0.02455857399660644,-0.015414081020036496,0.004686445459527454,-0.0010623884554171736,0.00930922154685998,-1.0,1.1525285550561561,1.1447780499639324,0.05561988561988551,0.0,0.05561988561988551
44,2015-06-24,-0.0008409015362258465,IC1507    ,IH1507    ,0.005954496711359614,0.002781958180051891,-0.07096431927125624,0.020084119617385317,0.034480858129008585,0.001488432184765465,-0.06016662448887178,0.010875675311779355,-0.028526361417648968,0.0012935259952864266,-0.01079769478238446,0.009208444305605969,-1.0,1.153497718088647,1.1457406955847846,0.0008409015362258465,0.0,0.0008409015362258465
45,2015-06-25,-0.02618825920364209,IC1507    ,IH1507    ,0.021971995286098837,0.0003506164518978228,-0.030874700393372038,0.011012427393634505,0.014011907457478046,0.00225597982425052,-0.027121015092406383,0.007630220569257995,0.007960087828620788,-0.0019053633723526973,-0.0037536853009656475,0.00338220682437651,1.0,1.1232896208565317,1.1152774449904153,-0.02618825920364209,0.0004,-0.026588259203642092
46,2015-06-26,-0.001706196298297491,IC1507    ,IH1507    ,-0.035210657181842235,0.04410918524949259,-0.013548217764811632,-0.018569284344952863,-0.033248610946920436,0.04706877401078136,-0.0050543649944462254,-0.013781677849875941,-0.0019620462349217997,-0.0029595887612887672,-0.008493852770365407,-0.004787606495076925,1.0,1.1213730682635104,1.113374562742198,-0.001706196298297491,0.0,-0.001706196298297491
47,2015-06-29,-0.08664795508876666,IC1507    ,IH1507    ,-0.0835878902898215,0.0578382850099195,-0.0020610107655040233,0.0013965186312794307,-0.07041124460341243,0.0793875835860709,-0.02116782986808929,0.009301193444170686,-0.013176645686409085,-0.0215492985761514,0.019106819102585267,-0.007904674812891255,1.0,1.0242083850068613,1.0169029336327369,-0.08664795508876666,0.0,-0.08664795508876666
48,2015-06-30,0.0016539966581270438,IC1507    ,IH1507    ,-0.06536962151646775,0.09387905674253716,-0.01712624224480941,-0.014535778456849837,-0.02131399130339462,0.05366696908940893,-0.055085742447832035,-0.014294073700597319,-0.044055630213073134,0.04021208765312823,0.03795950020302264,-0.0002417047562525143,-1.0,1.0225143477608343,1.0148142184054156,-0.0016539966581270438,0.0004,-0.002053996658127044
49,2015-07-01,-0.0470055603270092,IC1507    ,IH1507    ,0.049663863169209455,0.0007163693771179425,-0.1149435999470022,0.01079113011778543,0.07155844786194597,0.0008641024658277985,-0.0843301289533559,0.011660409947302773,-0.02189458469273653,-0.00014773308870985602,-0.030613470993646308,-0.0008692798295173443,1.0,0.9744504879019299,0.9667063817540911,-0.0470055603270092,0.0004,-0.0474055603270092
50,2015-07-02,0.004700120111755135,IC1507    ,IH1507    ,-0.0554804503021552,0.0821668325029632,-0.003147917654848897,-0.04172723337358464,-0.04640369612861195,0.049714087363209584,-0.005615945338619199,-0.029416979927654574,-0.009076754173543256,0.0324527451397536,0.002468027683770302,-0.012310253445930064,-1.0,0.9698704535658325,0.961776063094345,-0.004700120111755135,0.0004,-0.005100120111755135
51,2015-07-03,0.018393760014662863,IC1507    ,IH1507    ,-0.06857063377996198,0.07637681714336764,-0.006126277903281352,-0.00021437376065158717,-0.008257668487494763,0.03368149580915536,-0.03772312793589383,0.01922990266762792,-0.06031296529246721,0.042695321334212284,0.03159685003261248,-0.019444276428279502,-1.0,0.9520308891976303,0.9440853850019404,-0.018393760014662863,0.0,-0.018393760014662863
52,2015-07-06,-0.0571877750891272,IC1507    ,IH1507    ,-0.06121300302484978,0.07812667816827967,-0.014435476086569253,-0.017437814168524524,-0.048624850326977935,0.060562993025516265,-0.02753778652116168,-0.02418129737818664,-0.012588152697871837,0.017563685142763408,0.013102310434592424,0.0067434832096621156,-1.0,1.0064754175669661,0.9980755276643635,0.0571877750891272,0.0,0.0571877750891272
53,2015-07-07,-0.12061182046817552,IC1507    ,IH1507    ,-0.016245008830139133,0.08380735212824764,-0.04869955776672197,0.03887452388506918,0.06495447803676613,0.02099999999999991,-0.036523636363636425,0.02013940668692116,-0.08119948686690526,0.06280735212824773,-0.012175921403085543,0.018735117198148018,-1.0,1.127868249936185,1.1184552340206972,0.12061182046817552,0.0,0.12061182046817552
54,2015-07-08,0.003965192985962762,IC1507    ,IH1507    ,-0.06529436152570489,0.03954296055462159,-6.061923285616278e-05,-0.0015721460014349598,0.02270909090909079,0.004636526871588886,-0.07123326636917983,-0.0013741336211795518,-0.08800345243479568,0.0349064336830327,0.07117264713632365,-0.0001980123802554079,-1.0,1.1233960346624479,1.114020343171645,-0.003965192985962762,0.0,-0.003965192985962762
55,2015-07-09,-0.0004820351033771874,IC1507    ,IH1507    ,-0.023827794066116348,0.015132444864495609,-0.023948975898048674,-0.0036699921630557455,-0.0723461750431118,0.05808400217709608,-0.02396338799070896,0.006224834544360514,0.048518380976995464,-0.04295155731260048,1.4412092660287534e-05,-0.00989482670741626,1.0,1.1228545183387457,1.1130377381230914,-0.0004820351033771874,0.0004,-0.0008820351033771874
56,2015-07-10,0.06307029206929671,IC1507    ,IH1507    ,0.0445264352043282,2.030059379221072e-05,-0.05382992452529245,1.5950720972712773e-05,0.06596447653872395,0.017140822989629934,-0.10335553094481288,-0.007313756215265087,-0.021438041334395752,-0.017120522395837726,0.04952560641952042,0.007329706936237802,1.0,1.1936732807616999,1.1832373533506642,0.06307029206929671,0.0,0.06307029206929671
57,2015-07-13,0.06918135050297514,IC1507    ,IH1507    ,0.05052382782196374,7.591672901052782e-05,-0.02255831094940075,2.7606159485049635e-06,0.042188646137471635,0.03422221148836768,-0.06234452682677737,-0.011051590009553802,0.008335181684492099,-0.034146294759357154,0.03978621587737663,0.011054350625502307,1.0,1.276253210384111,1.265095311421029,0.06918135050297514,0.0,0.06918135050297514
58,2015-07-14,0.04082906341901693,IC1507    ,IH1507    ,0.06223239353023846,3.8983112515822435e-06,-0.025090830652161555,0.0022961678872519538,-0.010129691796536557,0.027936076401596118,-0.022007284641257674,0.000268398358935773,0.07236208532677503,-0.02793217809034454,-0.003083546010903881,0.0020277695283161807,1.0,1.328361433649608,1.3167479681221392,0.04082906341901693,0.0,0.04082906341901693
59,2015-07-15,-0.06488367368480796,IC1507    ,IH1507    ,0.021235400824362927,0.027627986044132413,-0.01102803643183792,-0.005759944538552886,-0.03693905648211082,0.02901844687250055,-0.016662625268270448,-0.00530633844647399,0.05817445730647375,-0.001390460828368134,0.005634588836432529,-0.0004536060920788953,1.0,1.242172463853203,1.2313125226333685,-0.06488367368480796,0.0,-0.06488367368480796
60,2015-07-16,0.036041317537805366,IC1507    ,IH1507    ,-0.05773718485416834,0.05840951750773105,-0.0018014125018568359,-0.004196866805620925,-0.001853011324360332,0.007976939393389948,-0.033358110190540025,0.026160497685701944,-0.05588417352980801,0.0504325781143411,0.03155669768868319,-0.03035736449132287,-1.0,1.1974029316467516,1.1864418720078098,-0.036041317537805366,0.0004,-0.036441317537805364
61,2015-07-17,0.06889407813224135,IC1508    ,IH1508    ,0.023423764060875433,0.01991618681684071,-0.06598045062780722,0.00020852084812550412,-0.005475081129099446,0.01354430610496382,-0.012443261570993736,-0.0035059037238873714,0.028898845189974882,0.006371880711876886,-0.05353718905681348,0.003714424572012876,-1.0,1.1149089605181055,1.104703052978341,-0.06889407813224135,0.0,-0.06889407813224135
62,2015-07-20,-0.015365084945286545,IC1508    ,IH1508    ,0.05488232903535661,0.007008393060402574,-0.04684853715586579,-0.00037385795148348056,0.02341360263959036,0.009657757020665514,-0.02968575774740223,5.6997919576140525e-05,0.031468726395766256,-0.0026493639602629404,-0.017162779408463558,-0.00043085587105962114,1.0,1.0977782896334838,1.08728731550882,-0.015365084945286545,0.0004,-0.015765084945286546
63,2015-07-21,0.025672261372402083,IC1508    ,IH1508    ,0.01523509324927774,0.016497258670609142,-0.022774594960882192,-0.0052138486880809465,-0.008304032318396048,0.011473690260654479,-0.006042187544903378,-0.004715851195051579,0.02353912556767379,0.0050235684099546605,-0.016732407415978808,-0.0004979974930293674,-1.0,1.0695958384530644,1.0589392764319767,-0.025672261372402083,0.0004,-0.026072261372402084
64,2015-07-22,0.020045954456857973,IC1508    ,IH1508    ,0.01280847656009354,0.008694160667408024,-0.03440561720390334,6.689854268482343e-05,-0.00394789780728233,0.009755587372916041,-0.010678851834086569,-0.0019616517756567697,0.01675637436737587,-0.001061426705508017,-0.023726765369816768,0.002028550318341593,1.0,1.0910369079179394,1.0797431492293375,0.020045954456857973,0.0004,0.019645954456857972
65,2015-07-23,0.03586341369740231,IC1508    ,IH1508    ,0.012138006875527685,0.004104448910127623,-0.02940299799044255,0.004241348927592759,-0.01189424294117436,0.01139138401118345,-0.006730442844159579,-0.0007111907296530884,0.024032249816702045,-0.007286935101055825,-0.02267255514628297,0.004952539657245847,1.0,1.1301652159057352,1.1184664244770852,0.03586341369740231,0.0,0.03586341369740231
66,2015-07-24,-0.01942429360318509,IC1508    ,IH1508    ,0.0278537638337355,0.003953465801526779,-0.030770615961898895,0.001540021829663063,0.01860361560557577,0.0020102051054191605,-0.019485731485330168,0.0015899050004846151,0.009250148228159729,0.0019432606961076184,-0.011284884476568724,-4.988317082155192e-05,-1.0,1.152117876879595,1.1397444581216418,0.01942429360318509,0.0004,0.01902429360318509
67,2015-07-27,0.006690112499010525,IC1508    ,IH1508    ,-0.01484099022566676,0.03337420341908137,-0.009097847258242364,-0.014766106832379557,-0.017815935444108533,0.02429005049178401,-0.002094095671715812,-0.012056234192815094,0.0029749452184417713,0.009084152927297362,-0.007003751586526552,-0.002709872639564459,-1.0,1.1444100786711493,1.1321194394766843,-0.006690112499010525,0.0,-0.006690112499010525
68,2015-07-28,-0.011225603674673512,IC1508    ,IH1508    ,-0.07488246388457298,0.0897041125557787,-0.0003310162197948108,-0.029102582148805237,-0.09038540116160287,0.0890670559782456,-0.0008703359817751055,-0.0379675038295475,0.01550293727702989,0.0006370565775331016,0.0005393197619802947,0.008864921680742266,-1.0,1.1572567726556133,1.1448281636166429,0.011225603674673512,0.0,0.011225603674673512
69,2015-07-29,0.04360449130371058,IC1508    ,IH1508    ,-0.01852151220526088,0.03191186197845175,-0.0507475992899179,-0.005396985956915179,-0.003056202848445211,0.01832906218444119,-0.03411555033451752,-0.002892237091235872,-0.015465309356815669,0.013582799794010558,-0.01663204895540038,-0.002504748865679307,-1.0,1.1067951797761915,1.094908513911978,-0.04360449130371058,0.0,-0.04360449130371058
