,tradedate,ICmIH,signal_x,signal_y,signal,ret,cum,fee_cum,fee,fee_ret
730,2018-04-17,-0.009176581546119555,1.0,1.0,1.0,-0.009176581546119555,1.4828352170281622,1.3031796699623128,0.0,-0.009176581546119555
731,2018-04-18,0.0046234712351973534,-1.0,-1.0,-1.0,-0.0046234712351973534,1.475979371055695,1.2966331843759633,0.0004,-0.005023471235197354
732,2018-04-19,-0.0050531197796246366,1.0,1.0,1.0,-0.0050531197796246366,1.4685210705014955,1.289562488311325,0.0004,-0.005453119779624637
733,2018-04-20,0.00020626034475113014,-1.0,-1.0,-1.0,-0.00020626034475113014,1.4682181728392196,1.2887806777125834,0.0004,-0.0006062603447511302
734,2018-04-23,-0.02082716311917454,-1.0,-1.0,-1.0,0.02082716311917454,1.4987969922194784,1.3156223231121438,0.0,0.02082716311917454
735,2018-04-24,-0.0008284091593790954,-1.0,-1.0,-1.0,0.0008284091593790954,1.5000386093758828,1.3167121966948936,0.0,0.0008284091593790954
736,2018-04-25,0.007954451458967782,1.0,1.0,1.0,0.007954451458967782,1.5119705936807408,1.326659235070256,0.0004,0.0075544514589677815
737,2018-04-26,-0.0030310288185787515,1.0,1.0,1.0,-0.0030310288185787515,1.5073877672384508,1.3226380926963244,0.0,-0.0030310288185787515
738,2018-04-27,0.012612966019934444,1.0,-1.0,0.0,0.0,1.5073877672384508,1.322373565077785,0.0002,-0.0002
739,2018-05-02,-0.0062793948092920715,1.0,1.0,1.0,-0.0062793948092920715,1.4979222843172633,1.313805384664275,0.0002,-0.006479394809292071
740,2018-05-03,0.009054419930926372,-1.0,-1.0,-1.0,-0.009054419930926372,1.4843594669311624,1.3013841168501468,0.0004,-0.009454419930926371
741,2018-05-04,0.0063204639346541285,1.0,1.0,1.0,0.0063204639346541285,1.4937413074079633,1.3090889145790898,0.0004,0.005920463934654128
742,2018-05-07,0.005648733942064332,1.0,1.0,1.0,0.005648733942064332,1.5021790546317821,1.3164836095640529,0.0,0.005648733942064332
