,tradedate,ICopen_f,ICopen2_f,IHopen_f,IHopen2_f,drest,ICopen_i,ICopen2_i,IHopen_i,IHopen2_i,ICbasis2,ICbasis,ICdbasis,IHbasis2,IHbasis,IHdbasis,ddbasis,signal,ret,fee,fee_ret,cum,fee_cum
0,2015-04-16,7527.4,7610.8,3112.8,3112.4,-0.04232499589815086,7705.46,7776.05,3045.85,3083.2199,165.25,178.0600000000004,-12.8100000000004,-29.18010000000004,-66.95000000000027,37.769900000000234,-50.579900000000634,-1.0,0.04232499589815086,0.0004,0.041924995898150866,1.0423249958981509,1.0
1,2015-04-17,7663.0,7844.0,3340.4,3299.0,0.002702200332986182,7979.35,8019.16,3251.98,3249.9699,175.15999999999985,316.35000000000036,-141.1900000000005,-49.03009999999995,-88.42000000000007,39.389900000000125,-180.57990000000063,-1.0,-0.002702200332986182,0.0004,-0.0031022003329861823,1.0395084249471551,0.9968977996670139
2,2015-04-20,7677.4,7732.2,3273.0,3281.0,0.0266759411658829,7960.26,7925.59,3267.85,3265.02,193.39000000000033,282.8600000000006,-89.47000000000025,-15.980000000000018,-5.150000000000091,-10.829999999999927,-78.64000000000033,-1.0,-0.0266759411658829,0.0004,-0.0270759411658829,1.0117785593618251,0.9699058534948317
3,2015-04-21,7655.0,7743.4,3191.2,3179.6,0.03416039786895575,7850.03,7910.19,3163.29,3165.4,166.78999999999996,195.02999999999975,-28.23999999999978,-14.199999999999818,-27.909999999999854,13.710000000000036,-41.94999999999982,-1.0,-0.03416039786895575,0.0004,-0.03456039786895575,0.9772158012187463,0.9363855213026213
4,2015-04-22,8127.6,8120.0,3267.4,3256.6,-0.00718727319647039,8180.12,8269.82,3219.7,3233.68,149.8199999999997,52.51999999999953,97.30000000000018,-22.920000000000073,-47.70000000000027,24.7800000000002,72.51999999999998,1.0,-0.00718727319647039,0.0004,-0.007587273196470391,0.9701922842834795,0.929280908535279
5,2015-04-23,8196.0,8242.4,3339.2,3322.8,0.01936701944562369,8371.07,8356.16,3311.07,3307.32,113.76000000000022,175.0699999999997,-61.30999999999949,-15.480000000000018,-28.129999999999654,12.649999999999636,-73.95999999999913,-1.0,-0.01936701944562369,0.0004,-0.01976701944562369,0.9514025514477673,0.9109117947458153
6,2015-04-24,8169.0,8236.4,3253.0,3260.8,0.0195497490995834,8321.33,8420.89,3226.38,3242.66,184.48999999999978,152.32999999999993,32.159999999999854,-18.140000000000327,-26.61999999999989,8.479999999999563,23.68000000000029,1.0,0.0195497490995834,0.0004,0.019149749099583398,0.9700022326212745,0.9283555270670488
7,2015-04-27,8460.2,8543.4,3274.4,3298.2,-0.040974919403586114,8509.05,8566.11,3257.9699,3283.81,22.710000000000946,48.849999999998545,-26.1399999999976,-14.389999999999873,-16.43010000000004,2.040100000000166,-28.180099999997765,-1.0,0.040974919403586114,0.0004,0.04057491940358612,1.00974799592423,0.966023477755668
8,2015-04-28,8409.0,8285.6,3324.8,3313.4,-0.008699809450647189,8533.67,8468.83,3309.53,3301.9699,183.22999999999956,124.67000000000007,58.55999999999949,-11.430100000000039,-15.269999999999982,3.8398999999999432,54.72009999999955,1.0,-0.008699809450647189,0.0004,-0.009099809450647188,1.0009633807665161,0.95723284818324
9,2015-04-29,8120.0,8203.4,3291.2,3284.6,0.008816605330628445,8242.11,8289.53,3268.52,3265.55,86.13000000000102,122.11000000000058,-35.97999999999956,-19.049999999999727,-22.679999999999836,3.630000000000109,-39.60999999999967,-1.0,-0.008816605330628445,0.0004,-0.009216605330628444,0.9921382816878862,0.9484104108120217
10,2015-04-30,8369.6,8369.6,3319.2,3311.6,0.009063100207079677,8460.39,8489.83,3290.58,3293.4699,120.22999999999956,90.78999999999905,29.44000000000051,-18.130099999999857,-28.61999999999989,10.489900000000034,18.950100000000475,1.0,0.009063100207079677,0.0004,0.008663100207079678,1.0011301303541034,0.9566265852383238
11,2015-05-04,8338.0,8253.6,3276.4,3240.4,0.001218298826113573,8495.22,8428.44,3250.12,3225.46,174.84000000000015,157.21999999999935,17.6200000000008,-14.940000000000055,-26.2800000000002,11.340000000000146,6.280000000000655,1.0,0.001218298826113573,0.0004,0.000818298826113573,1.0023498060167007,0.9574093916500533
12,2015-05-05,8317.8,8281.6,3269.6,3270.6,0.016404765015300415,8501.12,8437.85,3266.81,3258.85,156.25,183.32000000000153,-27.070000000001528,-11.75,-2.7899999999999636,-8.960000000000036,-18.11000000000149,-1.0,-0.016404765015300415,0.0004,-0.016804765015300416,0.9859064929858647,0.9413203517999326
13,2015-05-06,8200.2,8202.4,3186.6,3198.4,-0.005506953466980158,8220.6,8228.81,3175.89,3190.14,26.409999999999854,20.399999999999636,6.010000000000218,-8.260000000000218,-10.710000000000036,2.449999999999818,3.5600000000004,1.0,-0.005506953466980158,0.0004,-0.005906953466980158,0.980477151806198,0.935760016284329
14,2015-05-07,8013.6,7975.4,3139.2,3146.2,0.0030998553021457376,8043.01,8011.49,3116.79,3125.83,36.090000000000146,29.409999999999854,6.680000000000291,-20.36999999999989,-22.409999999999854,2.0399999999999636,4.640000000000327,1.0,0.0030998553021457376,0.0004,0.0026998553021457374,0.9835164891038571,0.9382864329258302
15,2015-05-08,7991.4,7999.0,3138.2,3125.2,0.029655170802660225,7989.34,7998.53,3126.0,3100.0,-0.47000000000025466,-2.0599999999994907,1.589999999999236,-25.199999999999818,-12.199999999999818,-13.0,14.589999999999236,1.0,0.029655170802660225,0.0004,0.029255170802660223,1.0126828385754647,0.9657361627828942
16,2015-05-11,8194.4,8242.8,3097.2,3097.4,0.0097550465600571,8291.62,8347.82,3112.2399,3087.18,105.02000000000044,97.22000000000116,7.799999999999272,-10.220000000000255,15.039900000000216,-25.25990000000047,33.05989999999974,1.0,0.0097550465600571,0.0004,0.0093550465600571,1.0225616068163392,0.9747706695504591
17,2015-05-12,8496.6,8482.6,3152.4,3149.0,0.011218571524184815,8595.08,8623.34,3162.67,3147.78,140.73999999999978,98.47999999999956,42.26000000000022,-1.2199999999998,10.269999999999982,-11.489999999999782,53.75,1.0,0.011218571524184815,0.0004,0.010818571524184816,1.0340332873402938,0.9853162957586683
18,2015-05-13,8521.8,8598.0,3191.2,3171.0,0.025755059976324882,8719.58,8755.42,3188.06,3174.66,157.42000000000007,197.78000000000065,-40.36000000000058,3.6599999999998545,-3.1399999999998727,6.799999999999727,-47.16000000000031,-1.0,-0.025755059976324882,0.0004,-0.026155059976324883,1.0074016980073282,0.9595452889474501
19,2015-05-14,8737.8,8803.0,3123.6,3128.0,-0.005286829675886562,8829.83,8855.61,3136.13,3125.52,52.61000000000058,92.03000000000065,-39.42000000000007,-2.480000000000018,12.5300000000002,-15.010000000000218,-24.409999999999854,-1.0,0.005286829675886562,0.0004,0.004886829675886562,1.0127276591998917,0.9642344233408356
20,2015-05-15,8744.2,8691.4,3124.0,3114.8,0.02069618220271341,8783.23,8692.78,3122.89,3106.25,1.3800000000010186,39.029999999998836,-37.64999999999782,-8.550000000000182,-1.1100000000001273,-7.440000000000055,-30.209999999997763,-1.0,-0.02069618220271341,0.0004,-0.02109618220271341,0.9917680630433633,0.9438927582599091
21,2015-05-18,8611.6,8713.4,3020.2,3023.6,0.027680741402801638,8723.06,8826.0,3032.71,3024.6,112.60000000000036,111.45999999999913,1.140000000001237,1.0,12.510000000000218,-11.510000000000218,12.650000000001455,1.0,0.027680741402801638,0.0004,0.027280741402801637,1.0192209383280242,0.9696428525099748
22,2015-05-19,8870.8,8780.4,2976.0,3035.0,0.0031833219668457873,8929.76,8911.04,2996.84,3047.19,130.64000000000124,58.960000000000946,71.68000000000029,12.190000000000055,20.840000000000146,-8.650000000000091,80.33000000000038,1.0,0.0031833219668457873,0.0004,0.002783321966845787,1.022465446730073,0.9723416807613608
23,2015-05-20,9194.6,9277.2,3151.4,3125.6,-0.005236001025922477,9176.03,9277.3799,3127.57,3114.06,0.17989999999917927,-18.56999999999971,18.74989999999889,-11.539999999999964,-23.829999999999927,12.289999999999964,6.459899999998925,1.0,-0.005236001025922477,0.0004,-0.0056360010259224776,1.0171118166020239,0.9668615620510427
24,2015-05-21,9375.6,9342.0,3170.6,3141.4,0.026108791892943902,9320.84,9328.23,3132.34,3112.4,-13.770000000000437,-54.76000000000022,40.98999999999978,-29.0,-38.25999999999976,9.259999999999764,31.730000000000018,1.0,0.026108791892943902,0.0004,0.0257087918929439,1.0436673773535403,0.9917184047390997
25,2015-05-22,9812.4,9660.4,3210.8,3251.8,-0.0073810828797182815,9756.53,9706.9,3180.39,3215.8,46.5,-55.86999999999898,102.36999999999898,-36.0,-30.41000000000031,-5.589999999999691,107.95999999999867,1.0,-0.0073810828797182815,0.0004,-0.007781082879718282,1.0359639819424356,0.9840017616384827
26,2015-05-25,9541.6,9704.2,3338.0,3369.0,0.013801488761825407,9709.62,9822.14,3263.96,3321.9699,117.93999999999869,168.02000000000044,-50.080000000001746,-47.03009999999995,-74.03999999999996,27.009900000000016,-77.08990000000176,-1.0,-0.013801488761825407,0.0004,-0.014201488761825407,1.021666136688001,0.9700274716789574
27,2015-05-26,10102.0,10203.8,3451.4,3400.8,0.027185264474673287,10120.59,10104.51,3382.76,3333.85,-99.28999999999905,18.590000000000146,-117.8799999999992,-66.95000000000027,-68.63999999999987,1.6899999999995998,-119.5699999999988,-1.0,-0.027185264474673287,0.0004,-0.02758526447467329,0.99389187255732,0.9432690073249947
28,2015-05-27,10662.6,10391.2,3453.6,3426.4,0.02411343695747714,10421.3,10215.27,3390.98,3349.55,-175.9300000000003,-241.3000000000011,65.3700000000008,-76.84999999999991,-62.61999999999989,-14.230000000000018,79.60000000000082,1.0,0.02411343695747714,0.0004,0.02371343695747714,1.0178580215687798,0.9656371574641381
29,2015-05-28,10603.6,10677.8,3371.4,3354.2,-0.009086620350771455,10501.36,10567.93,3336.7,3318.66,-109.86999999999898,-102.23999999999978,-7.6299999999992,-35.539999999999964,-34.70000000000027,-0.8399999999996908,-6.789999999999509,-1.0,0.009086620350771455,0.0004,0.008686620350771456,1.0271069109817625,0.9740252808476272
30,2015-05-29,10237.6,10036.8,3157.6,3143.6,0.016341793742481125,9860.04,9713.44,3127.64,3113.2199,-323.35999999999876,-377.5599999999995,54.20000000000073,-30.380099999999857,-29.960000000000036,-0.4200999999998203,54.62010000000055,1.0,0.016341793742481125,0.0004,0.015941793742481124,1.0438916802725036,0.9895529909748623
31,2015-06-01,10210.4,10410.2,3110.2,3156.2,0.00214785956826824,10067.91,10238.64,3114.79,3139.13,-171.5600000000013,-142.48999999999978,-29.070000000001528,-17.06999999999971,4.5900000000001455,-21.659999999999854,-7.4100000000016735,-1.0,-0.00214785956826824,0.0004,-0.00254785956826824,1.0416495475387946,0.9870317489184985
32,2015-06-02,11098.6,11045.8,3293.6,3275.2,0.012294250214386793,10591.83,10678.98,3240.8,3231.4899,-366.8199999999997,-506.77000000000044,139.95000000000073,-43.710099999999784,-52.79999999999973,9.089899999999943,130.86010000000078,1.0,0.012294250214386793,0.0004,0.011894250214386793,1.0544558477119392,0.998771751509679
33,2015-06-03,11415.2,11284.0,3295.0,3264.4,-0.01001852083432053,10973.9599,10928.65,3251.91,3210.2199,-355.35000000000036,-441.2401000000009,85.89010000000053,-54.18010000000004,-43.090000000000146,-11.090099999999893,96.98020000000042,1.0,-0.01001852083432053,0.0004,-0.01041852083432053,1.043891759832766,0.9883660272078446
34,2015-06-04,11117.8,11013.4,3279.4,3328.4,-0.026553061765291264,10984.02,10972.36,3244.46,3286.29,-41.039999999999054,-133.77999999999884,92.73999999999978,-42.11000000000013,-34.940000000000055,-7.170000000000073,99.90999999999985,1.0,-0.026553061765291264,0.0004,-0.026953061765291265,1.016173237457648,0.9617265366297961
35,2015-06-05,11033.4,11199.8,3409.8,3365.0,-0.004503212445923777,11117.36,11205.85,3349.57,3334.28,6.050000000001091,83.96000000000095,-77.90999999999985,-30.7199999999998,-60.23000000000002,29.51000000000022,-107.42000000000007,-1.0,0.004503212445923777,0.0004,0.004103212445923777,1.020749281427782,0.9656727049244707
36,2015-06-08,10826.0,10707.8,3333.8,3380.8,-0.05543512022192698,11157.18,11078.84,3333.83,3363.11,371.0400000000009,331.1800000000003,39.86000000000058,-17.690000000000055,0.02999999999974534,-17.7199999999998,57.58000000000038,1.0,-0.05543512022192698,0.0004,-0.05583512022192698,0.9641639222953874,0.9117542533499795
37,2015-06-09,10777.6,10923.4,3541.0,3491.2,0.0011822694330371195,11003.16,11029.0,3494.82,3454.49,105.60000000000036,225.5599999999995,-119.95999999999913,-36.710000000000036,-46.179999999999836,9.4699999999998,-129.42999999999893,-1.0,-0.0011822694330371195,0.0004,-0.0015822694330371195,0.9630240207616204,0.9103116124644622
38,2015-06-10,10720.4,10693.4,3365.6,3380.2,0.03202777576890914,10944.32,10944.9,3362.81,3355.02,251.5,223.92000000000007,27.579999999999927,-25.179999999999836,-2.7899999999999636,-22.389999999999873,49.9699999999998,1.0,0.03202777576890914,0.0004,0.03162777576890914,0.9938675381586469,0.9391027440233224
