,Unnamed: 0,instrumentID_IC,tradedate,instrumentID_IH,ICopen,ICopen2,ICopen_ret,ICclose,IC_rest_of_the_day,IHopen,IHopen2,IHopen_ret,IHclose,IH_rest_of_the_day,dopen,signal,drest,ret,cum,fee,fee_cum,fee_ret
0,0,IC1505.CCFX,2015-04-16,IH1505.CCFX,7527.4,7590.4,0.008369423705396395,7707.8,0.015466905564924138,3112.8,3126.4,0.004369056797738358,3283.8,0.05034544524053231,0.004000366907658036,1.0,-0.03487853967560817,-0.03487853967560817,1.0,0.0,1.0,-0.03487853967560817
1,1,IC1505.CCFX,2015-04-17,IH1505.CCFX,7663.0,7728.4,0.00853451650789494,7758.2,0.003855908079291925,3340.4,3308.2,-0.009639564124057087,3254.0,-0.016383531829998074,0.018174080631952028,1.0,0.02023943990929,0.02023943990929,1.02023943990929,0.0,1.02023943990929,0.02023943990929
2,2,IC1505.CCFX,2015-04-20,IH1505.CCFX,7677.4,7755.8,0.010211790449891955,7622.2,-0.017225818097423958,3273.0,3288.8,0.004827375496486486,3146.8,-0.04317684261736798,0.005384414953405471,1.0,0.025951024519944018,0.025951024519944018,1.0467156986305899,0.0,1.0467156986305899,0.025951024519944018
3,3,IC1505.CCFX,2015-04-21,IH1505.CCFX,7655.0,7697.4,0.005538863487916323,8140.4,0.057551900641775074,3191.2,3186.4,-0.0015041363750312176,3234.0,0.01493848857644986,0.007042999862947541,1.0,0.042613412065325214,0.042613412065325214,1.09131982601158,0.0,1.09131982601158,0.042613412065325214
4,4,IC1505.CCFX,2015-04-22,IH1505.CCFX,8127.6,8116.0,-0.0014272355923028446,8189.8,0.009093149334647554,3267.4,3233.0,-0.010528248760482415,3308.0,0.02319826786266632,0.009101013168179573,1.0,-0.01410511852801877,-0.01410511852801877,1.0759266305137098,0.0,1.0759266305137098,-0.01410511852801877
5,5,IC1505.CCFX,2015-04-23,IH1505.CCFX,8196.0,8246.0,0.006100536847242655,8265.6,0.002376910016977929,3339.2,3314.0,-0.007546717776712897,3267.8,-0.01394085697042846,0.013647254623955551,1.0,0.01631776698740639,0.01631776698740639,1.0934833505659778,0.0,1.0934833505659778,0.01631776698740639
6,6,IC1505.CCFX,2015-04-24,IH1505.CCFX,8169.0,8205.4,0.004455869751499586,8327.2,0.014843883296365991,3253.0,3260.2,0.002213341530894475,3233.0,-0.008343046438868741,0.002242528220605111,1.0,0.023186929735234733,0.023186929735234733,1.1188378721822,0.0,1.1188378721822,0.023186929735234733
7,7,IC1505.CCFX,2015-04-27,IH1505.CCFX,8460.2,8488.2,0.00330961442991895,8347.2,-0.016611295681063117,3274.4,3289.0,0.004458832152455461,3357.6,0.0208574034660991,-0.0011492177225365108,-1.0,-0.03746869914716222,0.03746869914716222,1.1607592718094462,0.0004,1.1603117366605733,0.037068699147162223
8,8,IC1505.CCFX,2015-04-28,IH1505.CCFX,8409.0,8346.0,-0.007491972886193409,8147.0,-0.02384375748861733,3324.8,3310.4,-0.004331087584215632,3286.8,-0.00712904784920254,-0.0031608853019777787,-1.0,-0.01671470963941479,0.01671470963941479,1.1801610259989994,0.0,1.1797060104300598,0.01671470963941479
9,9,IC1505.CCFX,2015-04-29,IH1505.CCFX,8120.0,8140.0,0.002463054187192171,8302.2,0.01992628992628997,3291.2,3277.0,-0.004314535731647973,3295.2,0.005553860238022511,0.006777589918840143,1.0,0.014372429688267463,0.014372429688267463,1.1971228073660036,0.0004,1.1961893697136203,0.013972429688267464
10,10,IC1505.CCFX,2015-04-30,IH1505.CCFX,8369.6,8392.2,0.002700248518447745,8338.8,-0.00636305140487614,3319.2,3315.6,-0.0010845986984815426,3269.4,-0.01393412956930862,0.0037848472169292884,1.0,0.0075710781644324765,0.0075710781644324765,1.2061863177129966,0.0,1.2052458129311854,0.0075710781644324765
11,11,IC1505.CCFX,2015-05-04,IH1505.CCFX,8338.0,8236.2,-0.012209162868793366,8347.2,0.013477088948786964,3276.4,3248.6,-0.008484922475888279,3273.2,0.007572492766114714,-0.0037242403929050867,-1.0,0.00590459618267225,-0.00590459618267225,1.1990642745858369,0.0004,1.1976472247797978,-0.006304596182672251
12,12,IC1505.CCFX,2015-05-05,IH1505.CCFX,8317.8,8284.0,-0.004063574502873314,8145.0,-0.01677933365523898,3269.6,3270.0,0.00012233912405190672,3163.0,-0.03272171253822631,-0.00418591362692522,-1.0,0.015942378882987333,-0.015942378882987333,1.179948337615335,0.0,1.1785538789542,-0.015942378882987333
13,13,IC1505.CCFX,2015-05-06,IH1505.CCFX,8200.2,8225.0,0.0030243164800858317,8040.8,-0.022395136778115443,3186.6,3175.4,-0.0035147178811271163,3153.0,-0.007054229388423483,0.0065390343612129476,1.0,-0.01534090738969196,-0.01534090738969196,1.161846859443357,0.0004,1.1600023714918197,-0.01574090738969196
14,14,IC1505.CCFX,2015-05-07,IH1505.CCFX,8013.6,8019.0,0.0006738544474393926,7911.4,-0.013418131936650536,3139.2,3152.0,0.004077471967380175,3111.2,-0.01294416243654828,-0.0034036175199407825,-1.0,-0.00047396950010225586,0.00047396950010225586,1.1623975394185226,0.0004,1.1600881762873563,7.396950010225584e-05
15,15,IC1505.CCFX,2015-05-08,IH1505.CCFX,7991.4,7995.8,0.0005505918862778182,8171.2,0.021936516671252404,3138.2,3132.0,-0.0019756548339812108,3099.8,-0.010280970625798136,0.002526246720259029,1.0,0.03221748729705054,0.03221748729705054,1.1998470673788615,0.0004,1.1969992670998377,0.03181748729705054
16,16,IC1505.CCFX,2015-05-11,IH1505.CCFX,8194.4,8154.8,-0.004832568583422736,8489.8,0.041080100063765945,3097.2,3079.4,-0.005747126436781547,3160.0,0.026173929986361037,0.0009145578533588106,1.0,0.014906170077404912,0.014906170077404912,1.2177321918320863,0.0,1.214841941757757,0.014906170077404912
17,17,IC1505.CCFX,2015-05-12,IH1505.CCFX,8496.6,8516.8,0.0023774215568579393,8647.8,0.015381363892541744,3152.4,3153.6,0.0003806623524933439,3175.0,0.0067858954845256845,0.0019967592043645954,1.0,0.008595468408016059,0.008595468408016059,1.228199170416403,0.0,1.2252840772888687,0.008595468408016059
18,18,IC1505.CCFX,2015-05-13,IH1505.CCFX,8521.8,8550.2,0.0033326292567299465,8695.8,0.017028841430609676,3191.2,3176.0,-0.004763098520932485,3125.4,-0.015931989924433232,0.008095727777662431,1.0,0.032960831355042915,0.032960831355042915,1.2686816361429016,0.0,1.2656704591224064,0.032960831355042915
19,19,IC1505.CCFX,2015-05-14,IH1505.CCFX,8737.8,8772.4,0.0039598068163611,8760.4,-0.0013679266791299938,3123.6,3127.8,0.001344602381867066,3129.4,0.0005115416586738419,0.002615204434494034,1.0,-0.001879468337803836,-0.001879468337803836,1.2662971891770178,0.0,1.2632916715683922,-0.001879468337803836
20,20,IC1505.CCFX,2015-05-15,IH1505.CCFX,8744.2,8713.0,-0.003568079412639369,8755.2,0.004843337541604598,3124.0,3123.0,-0.0003201024327784685,3073.2,-0.015946205571565897,-0.0032479769798609004,-1.0,0.02078954311317049,-0.02078954311317049,1.2399714491685356,0.0004,1.2365230982291846,-0.021189543113170492
21,21,IC1506.CCFX,2015-05-18,IH1506.CCFX,8611.6,8702.0,0.010497468530818788,8798.4,0.011077913123419771,3020.2,3033.0,0.004238129925170586,2969.4,-0.020969337289811985,0.006259338605648202,1.0,0.032047250413231754,0.032047250413231754,1.2797091247052976,0.0004,1.2756556543605886,0.031647250413231756
22,22,IC1506.CCFX,2015-05-19,IH1506.CCFX,8870.8,8772.6,-0.011070027505974522,9120.8,0.0396917675489592,2976.0,3024.6,0.016330645161290347,3143.0,0.03914567215499565,-0.02740067266726487,-1.0,0.0005460953939635528,-0.0005460953939635528,1.2790102814466828,0.0004,1.2744487624217145,-0.0009460953939635528
23,23,IC1506.CCFX,2015-05-20,IH1506.CCFX,9194.6,9250.8,0.0061122832967175356,9286.8,0.0038915553249447843,3151.4,3122.6,-0.009138795455987836,3145.2,0.0072375584448856065,0.015251078752705371,1.0,-0.003346003119940821,-0.003346003119940821,1.274730709054526,0.0004,1.269674673381478,-0.003746003119940821
24,24,IC1506.CCFX,2015-05-21,IH1506.CCFX,9375.6,9437.2,0.006570246170911842,9734.6,0.03151358453778652,3170.6,3161.0,-0.003027818078597089,3191.4,0.009617209743751907,0.009598064249508929,1.0,0.02189637479403461,0.02189637479403461,1.3026426904214492,0.0,1.2974759458963325,0.02189637479403461
25,25,IC1506.CCFX,2015-05-22,IH1506.CCFX,9812.4,9766.6,-0.004667563491092874,9741.2,-0.0026007003460774003,3210.8,3203.2,-0.0023670113367386674,3303.0,0.031156343656343788,-0.0023005521543542073,-1.0,-0.03375704400242119,0.03375704400242119,1.3466160570414385,0.0004,1.3407559081156795,0.03335704400242119
26,26,IC1506.CCFX,2015-05-25,IH1506.CCFX,9541.6,9639.0,0.010207931583801509,9966.6,0.033986928104575265,3338.0,3334.0,-0.0011983223487117554,3413.6,0.02387522495500893,0.011406253932513266,1.0,0.010111703149566331,0.010111703149566331,1.360232638866681,0.0004,1.3537769314913262,0.009711703149566332
27,27,IC1506.CCFX,2015-05-26,IH1506.CCFX,10102.0,10238.8,0.013541872896456031,10532.2,0.0286557018400595,3451.4,3426.4,-0.007243437445674239,3417.8,-0.002509922951202448,0.02078531034213027,1.0,0.03116562479126195,0.03116562479126195,1.402625138918428,0.0,1.3959682353892509,0.03116562479126195
28,28,IC1506.CCFX,2015-05-27,IH1506.CCFX,10662.6,10497.2,-0.01551216401252975,10552.0,0.005220439736310478,3453.6,3491.0,0.010829279592309504,3396.8,-0.02698367230020049,-0.026341443604839254,-1.0,0.03220411203651097,-0.03220411203651097,1.3574548417994723,0.0004,1.3504539306432093,-0.032604112036510965
29,29,IC1506.CCFX,2015-05-28,IH1506.CCFX,10603.6,10703.4,0.009411897846014485,9977.2,-0.06784759982809185,3371.4,3369.6,-0.0005339028296850179,3164.6,-0.06083808167141502,0.0099458006756995,1.0,-0.007009518156676831,-0.007009518156676831,1.34793973743901,0.0004,1.340447717724353,-0.007409518156676832
30,30,IC1506.CCFX,2015-05-29,IH1506.CCFX,10237.6,9943.0,-0.028776275689614824,10121.0,0.017902041637332774,3157.6,3120.2,-0.011844438814289315,3118.6,-0.0005127876418178356,-0.016931836875325512,-1.0,0.018414829279150613,-0.018414829279150613,1.3231176572954877,0.0004,1.3152274227577423,-0.018814829279150614
31,31,IC1506.CCFX,2015-06-01,IH1506.CCFX,10210.4,10310.6,0.009813523466269736,11025.6,0.06934610982872003,3110.2,3119.2,0.002893704584914225,3336.0,0.06950500128238013,0.006919818881355511,1.0,-0.00015889145366010382,-0.00015889145366010382,1.3229074252075566,0.0004,1.3144923533915436,-0.0005588914536601038
32,32,IC1506.CCFX,2015-06-02,IH1506.CCFX,11098.6,11067.0,-0.002847205953904086,11250.4,0.016571790006325138,3293.6,3275.6,-0.005465144522710741,3295.6,0.006105751618024069,0.002617938568806655,1.0,0.010466038388301069,0.010466038388301069,1.3367530251039474,0.0,1.3282498808232677,0.010466038388301069
33,33,IC1506.CCFX,2015-06-03,IH1506.CCFX,11415.2,11339.4,-0.006640269114864483,11103.2,-0.02083002628005004,3295.0,3279.0,-0.0048558421851290215,3244.8,-0.010430009149130727,-0.001784426929735461,-1.0,-0.010400017130919316,0.010400017130919316,1.3506552794648368,0.0004,1.3415324023856419,0.010000017130919317
34,34,IC1506.CCFX,2015-06-04,IH1506.CCFX,11117.8,10993.8,-0.011153285721995363,10869.2,-0.011333660790627365,3279.4,3252.2,-0.008294200158565634,3373.2,0.037205583912428564,-0.0028590855634297307,-1.0,-0.04853924470305593,0.04853924470305593,1.4162150665842548,0.0,1.406649371942117,0.04853924470305593
35,35,IC1506.CCFX,2015-06-05,IH1506.CCFX,11033.4,11047.6,0.0012870012870014325,10949.0,-0.008925015387957647,3409.8,3368.8,-0.012024165640213469,3304.8,-0.018997862740441684,0.0133111669272149,1.0,0.010072847352484038,0.010072847352484038,1.430480384768246,0.0004,1.4202556765953807,0.009672847352484039
36,36,IC1506.CCFX,2015-06-08,IH1506.CCFX,10826.0,10805.0,-0.0019397746166636145,10602.6,-0.01873206848681164,3333.8,3366.0,0.009658647789309471,3535.0,0.050207961972667865,-0.011598422405973086,-1.0,-0.0689400304594795,0.0689400304594795,1.5290977460658566,0.0004,1.5176000439294766,0.0685400304594795
37,37,IC1506.CCFX,2015-06-09,IH1506.CCFX,10777.6,10870.0,0.008573337292161476,10700.4,-0.015602575896964122,3541.0,3512.4,-0.008076814459192283,3415.8,-0.027502562350529502,0.01665015175135376,1.0,0.01189998645356538,0.01189998645356538,1.5472939885302177,0.0004,1.535052423876596,0.01149998645356538
38,38,IC1506.CCFX,2015-06-10,IH1506.CCFX,10720.4,10743.0,0.0021081302936458712,10987.8,0.02278693102485341,3365.6,3406.8,0.012241502258141246,3365.0,-0.012269578490078705,-0.010133371964495376,-1.0,0.03505650951493211,-0.03505650951493211,1.493051262098911,0.0004,1.480624823003496,-0.03545650951493211
39,39,IC1506.CCFX,2015-06-11,IH1506.CCFX,11021.0,11143.8,0.011142364576717023,11258.8,0.010319639620237188,3408.4,3368.2,-0.011794390329773584,3361.0,-0.002137640282643516,0.02293675490649061,1.0,0.012457279902880702,0.012457279902880702,1.5116506195802266,0.0004,1.4984771309256022,0.012057279902880703
40,40,IC1506.CCFX,2015-06-12,IH1506.CCFX,11356.8,11361.0,0.0003698224852071164,11427.8,0.005879764105272356,3390.8,3389.8,-0.0002949156541228737,3405.2,0.0045430408873679,0.00066473813932999,1.0,0.0013367232179044564,0.0013367232179044564,1.513671278060779,0.0,1.5004801800980092,0.0013367232179044564
41,41,IC1506.CCFX,2015-06-15,IH1506.CCFX,11494.6,11503.2,0.0007481774050424049,11228.6,-0.023871618332290127,3411.0,3368.2,-0.01254763998827324,3263.8,-0.03099578409833137,0.013295817393315644,1.0,0.007124165766041245,0.007124165766041245,1.5244549231609796,0.0,1.5111698496296868,0.007124165766041245
42,42,IC1506.CCFX,2015-06-16,IH1506.CCFX,11095.2,11065.0,-0.002721897757588909,10839.0,-0.020424762765476782,3237.0,3284.2,0.014581402533209609,3193.4,-0.027647524511296484,-0.017303300290798518,-1.0,0.007222761745819707,-0.007222761745819707,1.513444148458746,0.0004,1.4996505619084937,-0.007622761745819707
43,43,IC1506.CCFX,2015-06-17,IH1506.CCFX,10763.8,10856.2,0.008584328954458709,11033.4,0.016322470109246142,3216.2,3211.2,-0.0015546296872085419,3205.4,-0.0018061783756849745,0.01013895864166725,1.0,0.01812864848493112,0.01812864848493112,1.5408808454277303,0.0004,1.5262373395707987,0.01772864848493112
44,44,IC1506.CCFX,2015-06-18,IH1506.CCFX,10981.4,11074.4,0.008468865536270355,10672.6,-0.0362818753160441,3183.6,3178.0,-0.0017590149516271134,3085.4,-0.029137822529892943,0.010227880487897469,1.0,-0.007144052786151156,-0.007144052786151156,1.5298727113308255,0.0,1.51533381945271,-0.007144052786151156
45,45,IC1507.CCFX,2015-06-19,IH1507.CCFX,10500.0,10594.4,0.008990476190476215,9990.0,-0.05704900702257797,3076.2,3091.0,0.004811130615694825,2860.0,-0.07473309608540922,0.00417934557478139,1.0,0.017684089062831254,0.017684089062831254,1.5569271166127951,0.0,1.542131117675832,0.017684089062831254
46,46,IC1507.CCFX,2015-06-23,IH1507.CCFX,10000.0,9999.8,-2.0000000000020002e-05,9862.6,-0.013720274405487952,2922.2,2927.4,0.0017794812127849282,2982.6,0.01885632301701157,-0.001799481212784948,-1.0,-0.03257659742249952,0.03257659742249952,1.6076465045068633,0.0004,1.5917516498219966,0.03217659742249952
