,tradedate,ICopen_f,ICopen2_f,IHopen_f,IHopen2_f,drest,ICopen_i,ICopen2_i,IHopen_i,IHopen2_i,ICbasis2,ICbasis,ICdbasis,IHbasis2,IHbasis,IHdbasis,ddbasis,signal,ret,fee,fee_ret,cum,fee_cum
900,2018-12-19,4301.0,4279.4,2403.6,2403.0,0.0025559799872381106,4311.28,4297.09,2401.91,2400.45,17.69000000000051,10.279999999999745,7.410000000000764,-2.550000000000182,-1.6900000000000546,-0.8600000000001273,8.270000000000891,-1.0,-0.0025559799872381106,0.0004,-0.0029559799872381108,0.8631869169749722,0.6287489299310218
901,2018-12-20,4231.0,4245.4,2371.4,2338.8,0.005492893810622457,4240.37,4245.09,2363.0,2337.2399,-0.3099999999994907,9.36999999999989,-9.679999999999382,-1.5601000000001477,-8.400000000000091,6.839899999999943,-16.519899999999325,1.0,0.005492893810622457,0.0004,0.0050928938106224566,0.8679283110486343,0.631951081464703
902,2018-12-21,4222.4,4205.0,2336.2,2306.8,-0.0025365939752746147,4246.43,4237.7299,2325.98,2301.03,32.72990000000027,24.030000000000655,8.699899999999616,-5.769999999999982,-10.2199999999998,4.449999999999818,4.249899999999798,-1.0,0.0025365939752746147,0.0004,0.0021365939752746145,0.8701298927734106,0.6333013043380288
903,2018-12-24,4193.4,4239.6,2301.6,2315.4,0.005014468770259906,4227.35,4257.79,2293.75,2309.85,18.1899999999996,33.95000000000073,-15.760000000001128,-5.550000000000182,-7.849999999999909,2.299999999999727,-18.060000000000855,1.0,0.005014468770259906,0.0004,0.004614468770259906,0.8744931319467926,0.6362236534290614
904,2018-12-25,4209.8,4146.2,2286.4,2281.4,0.0023501796571230305,4233.54,4184.68,2285.66,2282.87,38.48000000000047,23.73999999999978,14.740000000000691,1.4699999999998,-0.7400000000002365,2.2100000000000364,12.530000000000655,-1.0,-0.0023501796571230305,0.0004,-0.0027501796571230306,0.8724379159777974,0.6344739240800203
905,2018-12-26,4198.8,4205.0,2300.0,2302.2,0.0038398673821895546,4218.66,4227.88,2293.29,2297.55,22.88000000000011,19.859999999999673,3.0200000000004366,-4.649999999999636,-6.710000000000036,2.0600000000004,0.9600000000000364,-1.0,-0.0038398673821895546,0.0004,-0.004239867382189555,0.8690878700812489,0.6317838387844636
906,2018-12-27,4258.2,4226.8,2313.0,2309.0,-0.013396818740349923,4263.33,4247.58,2310.81,2301.56,20.779999999999745,5.130000000000109,15.649999999999636,-7.440000000000055,-2.1900000000000546,-5.25,20.899999999999636,-1.0,0.013396818740349923,0.0004,0.012996818740349924,0.8807308827461642,0.6399950188202278
907,2018-12-28,4143.0,4131.2,2291.4,2293.0,0.00017685084061780376,4168.9399,4158.51,2279.7,2284.39,27.3100000000004,25.939900000000307,1.3701000000000931,-8.610000000000127,-11.700000000000273,3.0900000000001455,-1.7199000000000524,1.0,0.00017685084061780376,0.0004,-0.00022314915938219626,0.8808866407431358,0.6398522044697693
908,2019-01-02,4135.0,4129.4,2297.8,2263.6,-0.006922706223248532,4176.11,4153.75,2298.18,2265.48,24.350000000000364,41.10999999999967,-16.75999999999931,1.8800000000001091,0.3799999999996544,1.5000000000004547,-18.259999999999764,1.0,-0.006922706223248532,0.0004,-0.0073227062232485325,0.8747885213132869,0.6351667547501393
909,2019-01-03,4100.0,4136.4,2259.6,2278.0,-0.007649638970457563,4131.6899,4154.85,2259.48,2274.88,18.450000000000728,31.689900000000307,-13.23989999999958,-3.119999999999891,-0.11999999999989086,-3.0,-10.23989999999958,1.0,-0.007649638970457563,0.0004,-0.008049638970457563,0.8680967049497398,0.6300538916883636
910,2019-01-04,4062.0,4081.0,2263.0,2278.4,0.014480226088835925,4075.62,4109.6,2252.7399,2275.04,28.600000000000364,13.61999999999989,14.980000000000473,-3.3600000000001273,-10.260099999999966,6.9000999999998385,8.079900000000634,-1.0,-0.014480226088835925,0.0004,-0.014880226088835925,0.855526468395094,0.6206785473318898
911,2019-01-07,4210.0,4236.2,2325.8,2316.4,0.008943477206445616,4235.03,4248.7,2329.03,2315.08,12.5,25.029999999999745,-12.529999999999745,-1.3200000000001637,3.230000000000018,-4.550000000000182,-7.979999999999563,1.0,0.008943477206445616,0.0004,0.008543477206445617,0.8631778498646965,0.6259813003535496
912,2019-01-08,4260.0,4280.8,2315.2,2305.6,-0.003463701065169466,4278.28,4287.53,2312.17,2304.78,6.729999999999563,18.279999999999745,-11.550000000000182,-0.819999999999709,-3.0299999999997453,2.2100000000000364,-13.760000000000218,1.0,-0.003463701065169466,0.0004,-0.0038637010651694664,0.8601880598266894,0.6235626957365974
913,2019-01-09,4288.6,4331.8,2323.2,2350.4,-0.0055608984246223745,4286.2299,4323.54,2320.91,2347.18,-8.260000000000218,-2.370100000000093,-5.889900000000125,-3.2200000000002547,-2.2899999999999636,-0.930000000000291,-4.959899999999834,1.0,-0.0055608984246223745,0.0004,-0.005960898424622375,0.8554046413999202,0.6198457018459279
914,2019-01-10,4271.4,4296.8,2328.0,2330.6,-0.006574543377246389,4289.56,4300.32,2333.2199,2331.91,3.519999999999527,18.160000000000764,-14.640000000001237,1.3099999999999454,5.219900000000052,-3.909900000000107,-10.73010000000113,1.0,-0.006574543377246389,0.0004,-0.006974543377246389,0.8497807464799385,0.6155225611112037
915,2019-01-11,4292.4,4305.6,2346.6,2357.4,0.002165150106323344,4282.39,4305.07,2342.02,2354.11,-0.5300000000006548,-10.009999999999309,9.479999999998654,-3.2899999999999636,-4.579999999999927,1.2899999999999636,8.18999999999869,-1.0,-0.002165150106323344,0.0004,-0.002565150106323344,0.8479408436063459,0.613943653348125
916,2019-01-14,4312.0,4307.6,2350.2,2338.0,-0.001815249090056259,4317.52,4311.93,2350.26,2340.19,4.329999999999927,5.520000000000437,-1.1900000000005093,2.1900000000000546,0.06000000000040018,2.1299999999996544,-3.3200000000001637,1.0,-0.001815249090056259,0.0004,-0.002215249090056259,0.8464016197615679,0.6125836152286998
917,2019-01-15,4291.4,4270.6,2337.4,2343.8,0.005267016003029257,4282.99,4273.41,2337.7,2341.07,2.8099999999994907,-8.409999999999854,11.219999999999345,-2.730000000000018,0.29999999999972715,-3.0299999999997453,14.24999999999909,-1.0,-0.005267016003029257,0.0004,-0.005667016003029257,0.8419436088852938,0.6091120940780053
918,2019-01-16,4346.8,4367.2,2371.0,2374.8,-0.008273142959861923,4347.08,4362.55,2375.17,2380.09,-4.649999999999636,0.27999999999974534,-4.9299999999993815,5.289999999999964,4.170000000000073,1.1199999999998909,-6.049999999999272,1.0,-0.008273142959861923,0.0004,-0.008673142959861923,0.8349780890448437,0.6038291778074859
919,2019-01-17,4338.2,4316.0,2384.8,2374.2,-0.0003920465985559618,4334.63,4318.91,2388.59,2377.75,2.9099999999998545,-3.569999999999709,6.479999999999563,3.550000000000182,3.7899999999999636,-0.23999999999978172,6.719999999999345,-1.0,0.0003920465985559618,0.0004,-7.953401444038219e-06,0.8353054393645224,0.6038243753116312
920,2019-01-18,4303.6,4325.6,2386.6,2404.4,-0.0009315653562451676,4307.14,4328.79,2385.62,2402.7399,3.1899999999996,3.5399999999999636,-0.3500000000003638,-1.6601000000000568,-0.9800000000000182,-0.6801000000000386,0.33009999999967476,-1.0,0.0009315653562451676,0.0004,0.0005315653562451676,0.8360835809737175,0.6041453474308033
921,2019-01-21,4349.6,4358.2,2414.8,2432.2,-0.000327056170578377,4354.7,4367.62,2418.0,2435.8,9.420000000000073,5.099999999999454,4.3200000000006185,3.600000000000364,3.199999999999818,0.4000000000005457,3.9200000000000728,-1.0,0.000327056170578377,0.0004,-7.294382942162303e-05,0.8363570272679942,0.6041012787556345
922,2019-01-22,4356.0,4346.6,2432.8,2422.0,-0.005284136204031453,4370.86,4355.28,2430.43,2419.07,8.679999999999382,14.859999999999673,-6.180000000000291,-2.9299999999998363,-2.3700000000003456,-0.5599999999994907,-5.6200000000008,1.0,-0.005284136204031453,0.0004,-0.005684136204031453,0.8319376028207113,0.6006674848061578
923,2019-01-23,4290.6,4293.0,2404.0,2411.2,0.008374221023993655,4298.9399,4305.92,2397.41,2405.63,12.920000000000073,8.339899999999943,4.5801000000001295,-5.569999999999709,-6.5900000000001455,1.0200000000004366,3.560099999999693,-1.0,-0.008374221023993655,0.0004,-0.008774221023993655,0.8249707734565191,0.5953970955325423
924,2019-01-24,4308.0,4283.4,2403.0,2392.6,0.002205321944651617,4318.71,4303.53,2401.38,2391.91,20.13000000000011,10.710000000000036,9.420000000000073,-0.6900000000000546,-1.6199999999998909,0.9299999999998363,8.490000000000236,-1.0,-0.002205321944651617,0.0004,-0.002605321944651617,0.8231514473061192,0.5938458944137696
925,2019-01-25,4336.6,4321.0,2424.0,2436.8,-0.004269278909836194,4341.41,4332.63,2419.26,2435.63,11.63000000000011,4.809999999999491,6.8200000000006185,-1.1700000000000728,-4.739999999999782,3.569999999999709,3.2500000000009095,-1.0,0.004269278909836194,0.0004,0.0038692789098361937,0.8266657104197044,0.5961436498087176
926,2019-01-28,4339.0,4360.8,2456.8,2470.0,-0.003722898966649457,4341.49,4357.55,2455.28,2467.37,-3.25,2.4899999999997817,-5.739999999999782,-2.630000000000109,-1.5199999999999818,-1.1100000000001273,-4.629999999999654,1.0,-0.003722898966649457,0.0004,-0.004122898966649457,0.8235881175006183,0.5936858097709466
927,2019-01-29,4291.0,4252.8,2437.0,2445.2,-0.008007364930626482,4301.47,4266.32,2433.31,2444.31,13.519999999999527,10.470000000000255,3.0499999999992724,-0.8899999999998727,-3.6900000000000546,2.800000000000182,0.2499999999990905,-1.0,0.008007364930626482,0.0004,0.007607364930626481,0.8301828881099734,0.5982021943800088
928,2019-01-30,4215.0,4259.6,2448.2,2450.8,-0.012671683166447291,4235.27,4260.83,2445.86,2448.65,1.2299999999995634,20.270000000000437,-19.040000000000873,-2.150000000000091,-2.3399999999996908,0.18999999999959982,-19.230000000000473,1.0,-0.012671683166447291,0.0004,-0.01307168316644729,0.8196630735816377,0.5903826848255999
929,2019-01-31,4210.0,4202.0,2458.4,2466.8,-0.012486537061775715,4203.9799,4204.38,2454.64,2462.58,2.380000000000109,-6.020099999999729,8.400099999999838,-4.220000000000255,-3.7600000000002183,-0.4600000000000364,8.860099999999875,-1.0,0.012486537061775715,0.0004,0.012086537061775716,0.8298978269280838,0.5975183670263752
930,2019-02-01,4200.0,4216.0,2502.0,2481.8,0.013465214618208154,4189.11,4218.79,2502.1,2482.37,2.7899999999999636,-10.890000000000327,13.680000000000291,0.569999999999709,0.09999999999990905,0.4699999999997999,13.210000000000491,-1.0,-0.013465214618208154,0.0004,-0.013865214618208154,0.8187230745773125,0.5892336466292333
931,2019-02-11,4318.0,4333.6,2485.6,2489.0,0.003632931548249285,4306.2,4330.13,2485.5,2487.71,-3.4700000000002547,-11.800000000000182,8.329999999999927,-1.2899999999999636,-0.09999999999990905,-1.1900000000000546,9.519999999999982,-1.0,-0.003632931548249285,0.0004,-0.004032931548249285,0.8157487096904009,0.5868573076664523
932,2019-02-12,4398.8,4438.6,2522.6,2522.6,-0.004739288137896702,4398.4399,4432.17,2528.1,2522.84,-6.430000000000291,-0.36009999999987485,-6.069900000000416,0.24000000000023647,5.5,-5.2599999999997635,-0.8099000000006527,1.0,-0.004739288137896702,0.0004,-0.005139288137896702,0.8118826415070607,0.5838412788665241
933,2019-02-13,4439.8,4453.0,2533.6,2535.0,-0.0052120437388796246,4442.7299,4458.39,2538.42,2537.03,5.390000000000327,2.9299000000000888,2.4601000000002387,2.0300000000002,4.820000000000164,-2.7899999999999636,5.250100000000202,-1.0,0.0052120437388796246,0.0004,0.004812043738879624,0.8161142093454327,0.5866507486369933
934,2019-02-14,4501.4,4511.4,2578.8,2575.4,0.0036450160004517507,4507.84,4513.9399,2572.64,2572.29,2.539900000000671,6.440000000000509,-3.9000999999998385,-3.1100000000001273,-6.160000000000309,3.050000000000182,-6.95010000000002,1.0,0.0036450160004517507,0.0004,0.0032450160004517505,0.8190889586966928,0.5885544397029974
935,2019-02-15,4526.8,4537.6,2577.0,2565.8,0.007486609009405566,4523.9399,4532.83,2566.34,2555.04,-4.770000000000437,-2.860099999999875,-1.9099000000005617,-10.760000000000218,-10.659999999999854,-0.1000000000003638,-1.809900000000198,1.0,0.007486609009405566,0.0004,0.0070866090094055655,0.8252211574743762,0.5927252948979223
936,2019-02-18,4540.2,4561.6,2548.4,2568.6,0.01891333994421407,4527.97,4553.39,2540.53,2557.42,-8.210000000000036,-12.229999999999563,4.019999999999527,-11.179999999999836,-7.869999999999891,-3.3099999999999454,7.3299999999994725,-1.0,-0.01891333994421407,0.0004,-0.01931333994421407,0.8096134691939055,0.5812777897840242
937,2019-02-19,4692.8,4702.2,2588.4,2601.0,-0.001113371212974057,4683.33,4697.61,2586.86,2597.12,-4.5900000000001455,-9.470000000000255,4.880000000000109,-3.880000000000109,-1.5399999999999636,-2.3400000000001455,7.220000000000255,-1.0,0.001113371212974057,0.0004,0.000713371212974057,0.8105148695241421,0.5816924566259973
938,2019-02-20,4679.0,4662.0,2592.8,2597.6,0.00024181645678411637,4667.35,4661.6899,2593.79,2589.7,-0.31009999999969295,-11.649999999999636,11.339899999999943,-7.900000000000091,0.9899999999997817,-8.889999999999873,20.229899999999816,-1.0,-0.00024181645678411637,0.0004,-0.0006418164567841164,0.8103188736902229,0.5813191168345476
939,2019-02-21,4650.0,4666.4,2586.6,2589.8,0.0025322608044533452,4666.28,4670.99,2586.7399,2585.93,4.5900000000001455,16.279999999999745,-11.6899999999996,-3.8700000000003456,0.13990000000012515,-4.009900000000471,-7.680099999999129,1.0,0.0025322608044533452,0.0004,0.002132260804453345,0.8123708124131774,0.5825586408022534
940,2019-02-22,4651.0,4665.2,2580.6,2563.2,0.0019118301278850949,4651.54,4663.6899,2576.0,2559.67,-1.510099999999511,0.5399999999999636,-2.0500999999994747,-3.5299999999997453,-4.599999999999909,1.0700000000001637,-3.1200999999996384,1.0,0.0019118301278850949,0.0004,0.001511830127885095,0.8139239274073634,0.583439370506678
