,instrumentID_IC,tradedate,instrumentID_IH,ICopen,ICopen2,ICopen_ret,ICclose,IC_rest_of_the_day,IHopen,IHopen2,IHopen_ret,IHclose,IH_rest_of_the_day,dopen,signal,drest,ret,cum,fee,fee_cum,fee_ret
0,IC1505.CCFX,2015-04-16,IH1505.CCFX,7705.46,7776.05,0.009161036459860883,7707.8,0.012745046512850244,3045.85,3083.2199,0.01226912027841176,3283.8,0.05507004241100111,-0.0031080838185508775,-1.0,-0.04232499589815086,0.04232499589815086,1.0,0.0,1.0,0.04232499589815086
1,IC1505.CCFX,2015-04-17,IH1505.CCFX,7979.35,8019.16,0.004989128187133041,7758.2,-0.010938296787353363,3251.98,3249.9699,-0.0006181157325690911,3254.0,-0.013640497120339545,0.005607243919702132,1.0,0.002702200332986182,0.002702200332986182,1.0027022003329862,0.0004,1.0023022003329862,0.002302200332986182
2,IC1505.CCFX,2015-04-20,IH1505.CCFX,7960.26,7925.59,-0.004355385376859533,7622.2,-0.014226222808515043,3267.85,3265.02,-0.0008660128218859198,3146.8,-0.04090216397439794,-0.003489372554973613,-1.0,0.0266759411658829,-0.0266759411658829,0.9759541754300021,0.0004,0.9751639249263354,-0.0270759411658829
3,IC1505.CCFX,2015-04-21,IH1505.CCFX,7850.03,7910.19,0.0076636649796242295,8140.4,0.051269468192266965,3163.29,3165.4,0.0006670270509501197,3234.0,0.017109070323311215,0.00699663792867411,1.0,0.03416039786895575,0.03416039786895575,1.0092931583645597,0.0004,1.008085847019301,0.03376039786895575
4,IC1505.CCFX,2015-04-22,IH1505.CCFX,8180.12,8269.82,0.010965609306464952,8189.8,0.008596059113300525,3219.7,3233.68,0.004342019442805212,3308.0,0.015783332309770914,0.00662358986365974,1.0,-0.0071872731964703895,-0.0071872731964703895,1.002039092700065,0.0,1.000840458631278,-0.0071872731964703895
5,IC1505.CCFX,2015-04-23,IH1505.CCFX,8371.07,8356.16,-0.0017811343113842693,8265.6,0.002814714160924048,3311.07,3307.32,-0.0011325643976116684,3267.8,-0.016552305284699642,-0.0006485699137726009,-1.0,0.01936701944562369,-0.01936701944562369,0.9826325821064678,0.0004,0.9810568258235467,-0.01976701944562369
6,IC1505.CCFX,2015-04-24,IH1505.CCFX,8321.33,8420.89,0.011964433570114341,8327.2,0.011024233888592194,3226.38,3242.66,0.00504590283847528,3233.0,-0.008525515210991208,0.006918530731639061,1.0,0.019549749099583402,0.019549749099583402,1.001842802543725,0.0004,0.9998438178905013,0.0191497490995834
7,IC1505.CCFX,2015-04-27,IH1505.CCFX,8509.05,8566.11,0.006705801470199502,8347.2,-0.022965095863473395,3257.9699,3283.81,0.007931350133099757,3357.6,0.018009823540112713,-0.0012255486629002554,-1.0,-0.04097491940358611,0.04097491940358611,1.0428932306330168,0.0004,1.040412400217582,0.04057491940358611
8,IC1505.CCFX,2015-04-28,IH1505.CCFX,8533.67,8468.83,-0.007598137729722398,8147.0,-0.016727816935406037,3309.53,3301.9699,-0.0022843424897190934,3286.8,-0.008028007484758848,-0.005313795240003305,-1.0,-0.008699809450647189,0.008699809450647189,1.051966203016894,0.0,1.0494637898495656,0.008699809450647189
9,IC1505.CCFX,2015-04-29,IH1505.CCFX,8242.11,8289.53,0.0057533811123609,8302.2,0.012043786722578664,3268.52,3265.55,-0.0009086681433798649,3295.2,0.003227181391950218,0.006662049255740765,1.0,0.008816605330628446,0.008816605330628446,1.0612409738500537,0.0004,1.058296712377515,0.008416605330628447
10,IC1505.CCFX,2015-04-30,IH1505.CCFX,8460.39,8489.83,0.003479745023574621,8338.8,-0.003679984706557171,3290.58,3293.4699,0.0008782342322630754,3269.4,-0.012743084913636848,0.0026015107913115454,1.0,0.009063100207079677,0.009063100207079677,1.0708591071399156,0.0,1.0678881615306157,0.009063100207079677
11,IC1505.CCFX,2015-05-04,IH1505.CCFX,8495.22,8428.44,-0.00786089118351252,8347.2,0.011340505961035197,3250.12,3225.46,-0.007587412157089579,3273.2,0.010122207134921624,-0.0002734790264229403,-1.0,0.001218298826113573,-0.001218298826113573,1.069554480746754,0.0004,1.0661599993723903,-0.001618298826113573
12,IC1505.CCFX,2015-05-05,IH1505.CCFX,8501.12,8437.85,-0.007442548746518174,8145.0,-0.01649439721792889,3266.81,3258.85,-0.002436627780617817,3163.0,-0.03289916223322931,-0.005005920965900357,-1.0,0.016404765015300415,-0.016404765015300415,1.052008690819042,0.0,1.0486698951139735,-0.016404765015300415
13,IC1505.CCFX,2015-05-06,IH1505.CCFX,8220.6,8228.81,0.0009987105564068788,8040.8,-0.019701550765629516,3175.89,3190.14,0.004486931222428936,3153.0,-0.014194597298649358,-0.003488220666022057,-1.0,-0.005506953466980158,0.005506953466980158,1.0578020537262411,0.0,1.054444871428589,0.005506953466980158
14,IC1505.CCFX,2015-05-07,IH1505.CCFX,8043.01,8011.49,-0.003918930848028301,7911.4,-0.008024675878325893,3116.79,3125.83,0.00290041998338042,3111.2,-0.01112453118047163,-0.0068193508314087214,-1.0,0.0030998553021457376,-0.0030998553021457376,1.0545230204213771,0.0,1.0511762449030708,-0.0030998553021457376
15,IC1505.CCFX,2015-05-08,IH1505.CCFX,7989.34,7998.53,0.0011502827517666514,8171.2,0.021527690961370194,3126.0,3100.0,-0.008317338451695466,3099.8,-0.00812747984129003,0.009467621203462118,1.0,0.029655170802660225,0.029655170802660225,1.0857950807073102,0.0004,1.0819285854914091,0.029255170802660223
16,IC1505.CCFX,2015-05-11,IH1505.CCFX,8291.62,8347.82,0.00677792759436624,8489.8,0.029965545688358297,3112.2399,3087.18,-0.008052046373417499,3160.0,0.020210499128301196,0.014829973967783738,1.0,0.009755046560057101,0.009755046560057101,1.096387062274291,0.0,1.0924828492175345,0.009755046560057101
17,IC1505.CCFX,2015-05-12,IH1505.CCFX,8595.08,8623.34,0.0032879275120185625,8647.8,0.01947516091764312,3162.67,3147.78,-0.004708047314452624,3175.0,0.008256589393458302,0.007995974826471186,1.0,0.011218571524184817,0.011218571524184817,1.108686958950606,0.0,1.1047389462004267,0.011218571524184817
18,IC1505.CCFX,2015-05-13,IH1505.CCFX,8719.58,8755.42,0.004110289715788973,8695.8,0.011374738311235033,3188.06,3174.66,-0.00420318312704282,3125.4,-0.014380321665089846,0.008313472842831793,1.0,0.02575505997632488,0.02575505997632488,1.1372412580733484,0.0,1.1331915640180008,0.02575505997632488
