,tradedate,ICopen_f,ICopen2_f,IHopen_f,IHopen2_f,drest,ICopen_i,ICopen2_i,IHopen_i,IHopen2_i,ICbasis2,ICbasis,ICdbasis,IHbasis2,IHbasis,IHdbasis,ddbasis,signal,ret,fee,fee_ret,cum,fee_cum
10,2015-04-30,8369.6,8392.2,3319.2,3315.6,0.0075710781644324765,8460.39,8501.49,3290.58,3297.9,109.28999999999905,90.78999999999905,18.5,-17.699999999999818,-28.61999999999989,10.920000000000073,7.579999999999927,-1.0,-0.0075710781644324765,0.0004,-0.007971078164432476,0.9999387489266712,1.0319521235408455
11,2015-05-04,8338.0,8236.2,3276.4,3248.6,0.00590459618267225,8495.22,8437.3799,3250.12,3226.59,201.17989999999918,157.21999999999935,43.959899999999834,-22.009999999999764,-26.2800000000002,4.270000000000437,39.6898999999994,-1.0,-0.00590459618267225,0.0004,-0.006304596182672251,0.9940345144068528,1.0254460821220694
12,2015-05-05,8317.8,8284.0,3269.6,3270.0,0.015942378882987333,8501.12,8479.87,3266.81,3264.7199,195.8700000000008,183.32000000000153,12.549999999999272,-5.280099999999948,-2.7899999999999636,-2.490099999999984,15.040099999999256,-1.0,-0.015942378882987333,0.0004,-0.016342378882987334,0.9781872395554124,1.0086878537239556
13,2015-05-06,8200.2,8225.0,3186.6,3175.4,-0.01534090738969196,8220.6,8244.39,3175.89,3163.8,19.389999999999418,20.399999999999636,-1.0100000000002183,-11.599999999999909,-10.710000000000036,-0.8899999999998727,-0.12000000000034561,1.0,-0.01534090738969196,0.0004,-0.01574090738969196,0.9631809597036144,0.9928101916333798
14,2015-05-07,8013.6,8019.0,3139.2,3152.0,-0.00047396950010225597,8043.01,8065.41,3116.79,3133.9899,46.409999999999854,29.409999999999854,17.0,-18.010099999999966,-22.409999999999854,4.399899999999889,12.600100000000111,-1.0,0.00047396950010225597,0.0004,7.396950010225595e-05,0.9636374781015933,0.9928836293069513
15,2015-05-08,7991.4,7995.8,3138.2,3132.0,0.03221748729705054,7989.34,8016.0,3126.0,3111.23,20.199999999999818,-2.0599999999994907,22.25999999999931,-20.769999999999982,-12.199999999999818,-8.570000000000164,30.829999999999472,-1.0,-0.03221748729705054,0.0004,-0.03261748729705054,0.9325914998918934,0.9604982601405824
16,2015-05-11,8194.4,8154.8,3097.2,3079.4,0.014906170077404912,8291.62,8256.28,3112.2399,3077.55,101.48000000000047,97.22000000000116,4.259999999999309,-1.849999999999909,15.039900000000216,-16.889900000000125,21.149899999999434,-1.0,-0.014906170077404912,0.0004,-0.015306170077404911,0.9186901323817627,0.9457967104118191
17,2015-05-12,8496.6,8516.8,3152.4,3153.6,0.008595468408016059,8595.08,8648.24,3162.67,3152.62,131.4400000000005,98.47999999999956,32.960000000000946,-0.9800000000000182,10.269999999999982,-11.25,44.210000000000946,-1.0,-0.008595468408016059,0.0004,-0.008995468408016058,0.9107935603721191,0.9372888259829041
18,2015-05-13,8521.8,8550.2,3191.2,3176.0,0.03296083135504292,8719.58,8730.24,3188.06,3181.01,180.03999999999905,197.78000000000065,-17.7400000000016,5.010000000000218,-3.1399999999998727,8.150000000000091,-25.89000000000169,1.0,0.03296083135504292,0.0004,0.032560831355042924,0.9408140733148036,0.9678077293766997
19,2015-05-14,8737.8,8772.4,3123.6,3127.8,-0.001879468337803836,8829.83,8838.52,3136.13,3128.4699,66.1200000000008,92.03000000000065,-25.909999999999854,0.6698999999998705,12.5300000000002,-11.86010000000033,-14.049899999999525,1.0,-0.001879468337803836,0.0004,-0.002279468337803836,0.9390458430522481,0.9656016423005037
20,2015-05-15,8744.2,8713.0,3124.0,3123.0,0.02078954311317049,8783.23,8741.93,3122.89,3118.54,28.93000000000029,39.029999999998836,-10.099999999998545,-4.460000000000036,-1.1100000000001273,-3.349999999999909,-6.749999999998636,1.0,0.02078954311317049,0.0004,0.02038954311317049,0.9585681770916263,0.985289818616338
21,2015-05-18,8611.6,8702.0,3020.2,3033.0,0.032047250413231754,8723.06,8799.82,3032.71,3035.84,97.81999999999971,111.45999999999913,-13.639999999999418,2.8400000000001455,12.510000000000218,-9.670000000000073,-3.969999999999345,1.0,0.032047250413231754,0.0004,0.031647250413231756,0.9892876515010369,1.016471532235697
22,2015-05-19,8870.8,8772.6,2976.0,3024.6,0.0005460953939635529,8929.76,8951.3,2996.84,3036.88,178.6999999999989,58.960000000000946,119.73999999999796,12.2800000000002,20.840000000000146,-8.559999999999945,128.2999999999979,-1.0,-0.0005460953939635529,0.0004,-0.0009460953939635528,0.9887474060712472,1.0155098532009537
23,2015-05-20,9194.6,9250.8,3151.4,3122.6,-0.003346003119940821,9176.03,9237.3799,3127.57,3112.15,-13.420099999999366,-18.56999999999971,5.149900000000343,-10.449999999999818,-23.829999999999927,13.38000000000011,-8.230099999999766,1.0,-0.003346003119940821,0.0004,-0.003746003119940821,0.9854390541656994,1.0117057501225324
24,2015-05-21,9375.6,9437.2,3170.6,3161.0,0.02189637479403461,9320.84,9390.57,3132.34,3129.37,-46.63000000000102,-54.76000000000022,8.1299999999992,-31.63000000000011,-38.25999999999976,6.629999999999654,1.4999999999995453,-1.0,-0.02189637479403461,0.0004,-0.02229637479403461,0.9638615112990083,0.9891483795365206
25,2015-05-22,9812.4,9766.6,3210.8,3203.2,-0.03375704400242119,9756.53,9743.34,3180.39,3176.15,-23.26000000000022,-55.86999999999898,32.60999999999876,-27.049999999999727,-30.41000000000031,3.360000000000582,29.24999999999818,-1.0,0.03375704400242119,0.0004,0.03335704400242119,0.9963986267481693,1.022143445557644
26,2015-05-25,9541.6,9639.0,3338.0,3334.0,0.010111703149566331,9709.62,9770.72,3263.96,3298.52,131.71999999999935,168.02000000000044,-36.30000000000109,-35.48000000000002,-74.03999999999996,38.559999999999945,-74.86000000000104,1.0,0.010111703149566331,0.0004,0.009711703149566332,1.0064739138804824,1.0320701992771748
27,2015-05-26,10102.0,10238.8,3451.4,3426.4,0.03116562479126195,10120.59,10150.4,3382.76,3369.08,-88.39999999999964,18.590000000000146,-106.98999999999978,-57.320000000000164,-68.63999999999987,11.319999999999709,-118.30999999999949,1.0,0.03116562479126195,0.0004,0.03076562479126195,1.0378413022426745,1.0638224837863794
28,2015-05-27,10662.6,10497.2,3453.6,3491.0,0.03220411203651097,10421.3,10424.27,3390.98,3395.87,-72.93000000000029,-241.3000000000011,168.3700000000008,-95.13000000000011,-62.61999999999989,-32.51000000000022,200.88000000000102,-1.0,-0.03220411203651097,0.0004,-0.032604112036510965,1.004418544669133,1.029137496338049
29,2015-05-28,10603.6,10703.4,3371.4,3369.6,-0.007009518156676831,10501.36,10562.08,3336.7,3330.96,-141.3199999999997,-102.23999999999978,-39.07999999999993,-38.63999999999987,-34.70000000000027,-3.9399999999996,-35.14000000000033,1.0,-0.007009518156676831,0.0004,-0.007409518156676832,0.9973780546433717,1.0215120833732154
30,2015-05-29,10237.6,9943.0,3157.6,3120.2,0.018414829279150613,9860.04,9455.67,3127.64,3040.43,-487.3299999999999,-377.5599999999995,-109.77000000000044,-79.76999999999998,-29.960000000000036,-49.809999999999945,-59.96000000000049,1.0,0.018414829279150613,0.0004,0.018014829279150612,1.0157446012464006,1.0399144491617733
31,2015-06-01,10210.4,10310.6,3110.2,3119.2,-0.00015889145366010382,10067.91,10177.89,3114.79,3110.9,-132.71000000000095,-142.48999999999978,9.779999999998836,-8.299999999999727,4.5900000000001455,-12.889999999999873,22.66999999999871,-1.0,0.00015889145366010382,0.0004,-0.0002411085463398962,1.01590599438264,1.0396637169006182
32,2015-06-02,11098.6,11067.0,3293.6,3275.6,0.010466038388301069,10591.83,10544.02,3240.8,3211.65,-522.9799999999996,-506.77000000000044,-16.209999999999127,-63.94999999999982,-52.79999999999973,-11.150000000000091,-5.059999999999036,1.0,0.010466038388301069,0.0004,0.01006603838830107,1.026538505518754,1.0501290117858637
33,2015-06-03,11415.2,11339.4,3295.0,3279.0,-0.010400017130919316,10973.9599,10984.16,3251.91,3231.56,-355.2399999999998,-441.2401000000009,86.00010000000111,-47.440000000000055,-43.090000000000146,-4.349999999999909,90.35010000000102,-1.0,0.010400017130919316,0.0004,0.010000017130919317,1.0372145235616972,1.0606303198933977
34,2015-06-04,11117.8,10993.8,3279.4,3252.2,-0.04853924470305593,10984.02,10891.48,3244.46,3225.17,-102.31999999999971,-133.77999999999884,31.459999999999127,-27.029999999999745,-34.940000000000055,7.910000000000309,23.549999999998818,-1.0,0.04853924470305593,0.0004,0.04813924470305593,1.0875601331304219,1.1116882624022266
35,2015-06-05,11033.4,11047.6,3409.8,3368.8,0.010072847352484038,11117.36,11050.98,3349.57,3321.25,3.3799999999991996,83.96000000000095,-80.58000000000175,-47.55000000000018,-60.23000000000002,12.679999999999836,-93.26000000000158,1.0,0.010072847352484038,0.0004,0.009672847352484039,1.098514960338092,1.1224414532679916
36,2015-06-08,10826.0,10805.0,3333.8,3366.0,-0.0689400304594795,11157.18,11114.37,3333.83,3336.48,309.3700000000008,331.1800000000003,-21.80999999999949,-29.519999999999982,0.02999999999974534,-29.549999999999727,7.7400000000002365,-1.0,0.0689400304594795,0.0004,0.0685400304594795,1.1742466151639939,1.1993736246639621
37,2015-06-09,10777.6,10870.0,3541.0,3512.4,0.01189998645356538,11003.16,11009.67,3494.82,3474.84,139.67000000000007,225.5599999999995,-85.88999999999942,-37.559999999999945,-46.179999999999836,8.61999999999989,-94.50999999999931,1.0,0.01189998645356538,0.0004,0.01149998645356538,1.1882201339775904,1.2131664051003614
38,2015-06-10,10720.4,10743.0,3365.6,3406.8,0.03505650951493211,10944.32,11014.58,3362.81,3385.68,271.5799999999999,223.92000000000007,47.659999999999854,-21.120000000000346,-2.7899999999999636,-18.330000000000382,65.99000000000024,-1.0,-0.03505650951493211,0.0004,-0.03545650951493211,1.1465652835449711,1.1701517589147246
39,2015-06-11,11021.0,11143.8,3408.4,3368.2,0.012457279902880702,11220.07,11241.82,3369.0,3352.25,98.02000000000044,199.0699999999997,-101.04999999999927,-15.949999999999818,-39.40000000000009,23.450000000000273,-124.49999999999955,1.0,0.012457279902880702,0.0004,0.012057279902880703,1.1608483682090167,1.1842606062008074
40,2015-06-12,11356.8,11361.0,3390.8,3389.8,0.0013367232179044564,11424.33,11449.7099,3364.44,3358.83,88.70989999999983,67.53000000000065,21.17989999999918,-30.970000000000255,-26.360000000000127,-4.610000000000127,25.789899999999307,-1.0,-0.0013367232179044564,0.0004,-0.0017367232179044563,1.1592966352427652,1.182203873309969
41,2015-06-15,11494.6,11503.2,3411.0,3368.2,0.007124165766041245,11589.95,11563.2099,3359.71,3334.9699,60.00989999999911,95.35000000000036,-35.34010000000126,-33.230099999999766,-51.289999999999964,18.059900000000198,-53.400000000001455,1.0,0.007124165766041245,0.0004,0.006724165766041245,1.1675556566442484,1.1901532081233612
42,2015-06-16,11095.2,11065.0,3237.0,3284.2,0.007222761745819707,11205.75,11148.66,3233.15,3266.53,83.65999999999985,110.54999999999927,-26.889999999999418,-17.669999999999618,-3.849999999999909,-13.819999999999709,-13.069999999999709,1.0,0.007222761745819707,0.0004,0.0068227617458197064,1.175988632977174,1.1982733399034098
43,2015-06-17,10763.8,10856.2,3216.2,3211.2,0.01812864848493112,10865.39,10868.73,3198.14,3195.55,12.529999999998836,101.59000000000015,-89.06000000000131,-15.649999999999636,-18.059999999999945,2.4100000000003092,-91.47000000000162,1.0,0.01812864848493112,0.0004,0.01772864848493112,1.1973077175266917,1.2195171067354216
44,2015-06-18,10981.4,11074.4,3183.6,3178.0,-0.007144052786151156,11081.57,11126.8799,3183.23,3165.41,52.47990000000027,100.17000000000007,-47.6900999999998,-12.590000000000146,-0.36999999999989086,-12.220000000000255,-35.47009999999955,1.0,-0.007144052786151156,0.0004,-0.007544052786151156,1.188754087991415,1.2103170053085952
45,2015-06-19,10500.0,10594.4,3076.2,3091.0,0.017684089062831254,10475.92,10583.8799,3030.2199,3062.7,-10.52009999999973,-24.079999999999927,13.559900000000198,-28.300000000000182,-45.980099999999766,17.680099999999584,-4.120199999999386,1.0,0.017684089062831254,0.0004,0.017284089062831253,1.20977612115726,1.231236232222608
46,2015-06-23,10000.0,9999.8,2922.2,2927.4,-0.03257659742249952,9951.78,9920.76,2907.07,2914.94,-79.03999999999905,-48.219999999999345,-30.81999999999971,-12.460000000000036,-15.129999999999654,2.669999999999618,-33.48999999999933,1.0,-0.03257659742249952,0.0004,-0.03297659742249952,1.1703657314869669,1.190634250660608
47,2015-06-24,10003.0,10168.4,2989.8,3007.4,-0.02309364867683794,10136.25,10243.05,3009.77,3001.63,74.64999999999964,133.25,-58.600000000000364,-5.769999999999982,19.9699999999998,-25.73999999999978,-32.86000000000058,1.0,-0.02309364867683794,0.0004,-0.023493648676837942,1.1433377164605965,1.1626619078729776
48,2015-06-25,10003.8,9973.0,3090.0,3086.4,-0.0051269635896650225,10298.56,10296.01,3069.4,3081.66,323.0100000000002,294.7600000000002,28.25,-4.7400000000002365,-20.59999999999991,15.859999999999673,12.390000000000327,-1.0,0.0051269635896650225,0.0004,0.004726963589665022,1.1491995673035806,1.1681577683785835
49,2015-06-26,9267.6,9159.2,2872.0,2888.4,0.010801395576311544,9571.56,9452.41,2875.12,2881.9,293.2099999999991,303.9599999999991,-10.75,-6.5,3.119999999999891,-9.61999999999989,-1.1300000000001091,1.0,0.010801395576311544,0.0004,0.010401395576311544,1.1616125264261528,1.1803082394230306
50,2015-06-29,8624.6,8467.8,2786.8,2775.8,-0.03900420633821333,9267.03,8821.25,2802.77,2759.2199,353.4500000000007,642.4300000000003,-288.97999999999956,-16.58010000000013,15.9699999999998,-32.55009999999993,-256.42989999999963,1.0,-0.03900420633821333,0.0004,-0.03940420633821333,1.116304751760374,1.1337991300141124
51,2015-06-30,7798.2,7820.8,2709.8,2691.8,0.009200469748155582,8302.18,8155.47,2678.63,2680.2,334.6700000000001,503.9800000000005,-169.3100000000004,-11.600000000000364,-31.170000000000073,19.56999999999971,-188.8800000000001,1.0,0.009200469748155582,0.0004,0.008800469748155583,1.1265752798586675,1.1437770949582868
52,2015-07-01,8426.6,8579.0,2826.6,2830.2,-0.07733005844601715,8808.51,8935.07,2823.94,2837.86,356.0699999999997,381.90999999999985,-25.840000000000146,7.660000000000309,-2.6599999999998545,10.320000000000164,-36.16000000000031,1.0,-0.07733005844601715,0.0004,-0.07773005844601714,1.0394571476233585,1.0548712345179636
53,2015-07-02,7796.8,7930.6,2780.0,2786.0,-0.016769915484886044,8369.49,8310.79,2767.9899,2775.03,380.1900000000005,572.6899999999996,-192.4999999999991,-10.9699999999998,-12.010099999999966,1.040100000000166,-193.54009999999926,1.0,-0.016769915484886044,0.0004,-0.017169915484886045,1.0220255391075541,1.0367591845738529
54,2015-07-03,7569.0,7326.0,2706.4,2669.2,0.03818015800632302,7530.27,7333.13,2674.56,2650.14,7.130000000000109,-38.72999999999956,45.85999999999967,-19.059999999999945,-31.840000000000146,12.7800000000002,33.07999999999947,-1.0,-0.03818015800632302,0.0004,-0.038580158006323015,0.9830044425379303,0.996760851418487
55,2015-07-06,7925.2,7670.2,2803.8,2751.0,-0.032120579467235566,7842.43,7593.14,2807.75,2716.51,-77.05999999999949,-82.76999999999953,5.710000000000036,-34.48999999999978,3.949999999999818,-38.4399999999996,44.149999999999636,-1.0,0.032120579467235566,0.0004,0.03172057946723557,1.0145791148511154,1.0283786832157364
56,2015-07-07,7120.2,7026.2,2706.2,2736.8,-0.0763124462429845,6977.55,6923.12,2682.5,2720.55,-103.07999999999993,-142.64999999999964,39.56999999999971,-16.25,-23.699999999999818,7.449999999999818,32.11999999999989,-1.0,0.0763124462429845,0.0004,0.0759124462429845,1.092004129012446,1.1064454247227822
57,2015-07-08,6700.0,6588.8,2689.0,2609.4,-0.054102003374581716,6444.67,6450.22,2596.71,2630.96,-138.57999999999993,-255.32999999999993,116.75,21.559999999999945,-92.28999999999996,113.84999999999991,2.900000000000091,-1.0,0.054102003374581716,0.0004,0.05370200337458172,1.1510837400853347,1.1658637606550355
58,2015-07-09,6278.0,6306.0,2450.4,2485.0,-0.06816103726705314,6546.67,6603.68,2575.34,2503.5,297.6800000000003,268.6700000000001,29.01000000000022,18.5,124.94000000000005,-106.44000000000005,135.45000000000027,-1.0,0.06816103726705314,0.0004,0.06776103726705314,1.2295428017907901,1.244863898389088
59,2015-07-10,7117.6,7207.4,2723.2,2858.6,0.001959000909536157,7099.64,7240.06,2749.12,2908.54,32.660000000000764,-17.960000000000036,50.6200000000008,49.940000000000055,25.920000000000073,24.019999999999982,26.60000000000082,-1.0,-0.001959000909536157,0.0004,-0.0023590009095361573,1.2271341263237683,1.2419272633205396
60,2015-07-13,7660.0,7481.0,2840.6,2834.4,0.02433275220171105,7556.23,7614.03,2855.7,2846.65,133.02999999999975,-103.77000000000044,236.80000000000018,12.25,15.099999999999909,-2.849999999999909,239.6500000000001,-1.0,-0.02433275220171105,0.0004,-0.02473275220171105,1.1972745757096688,1.2112109840642835
61,2015-07-14,7634.0,7755.8,2797.2,2804.6,0.0185171691270013,7851.55,7938.62,2821.9699,2823.0,182.8199999999997,217.55000000000018,-34.73000000000047,18.40000000000009,24.769900000000234,-6.369900000000143,-28.36010000000033,1.0,0.0185171691270013,0.0004,0.018117169127001297,1.2194447115195435,1.2331546983110577
62,2015-07-15,7576.6,7551.2,2702.2,2728.6,-0.04743497903732685,7836.08,7808.59,2725.92,2778.18,257.3900000000003,259.47999999999956,-2.089999999999236,49.57999999999993,23.720000000000255,25.859999999999673,-27.94999999999891,1.0,-0.04743497903732685,0.0004,-0.04783497903732685,1.161600377191435,1.1741667691675672
63,2015-07-16,7067.8,7242.2,2676.4,2724.0,0.026551725648143787,7342.83,7271.53,2754.83,2746.7199,29.329999999999927,275.02999999999975,-245.69999999999982,22.719900000000052,78.42999999999984,-55.710099999999784,-189.98990000000003,1.0,0.026551725648143787,0.0004,0.026151725648143786,1.1924428717194022,1.2048732563800049
64,2015-07-17,7320.0,7445.6,2724.0,2688.8,0.035548916273856916,7629.78,7648.37,2756.87,2726.55,202.76999999999953,309.77999999999975,-107.01000000000022,37.75,32.86999999999989,4.880000000000109,-111.89000000000033,1.0,0.035548916273856916,0.0004,0.03514891627385692,1.2348329235275128,1.247223245589115
65,2015-07-20,7861.0,7973.8,2748.2,2730.6,-0.033536005985411954,8025.1,8061.08,2798.56,2777.35,87.27999999999975,164.10000000000036,-76.82000000000062,46.75,50.36000000000013,-3.6100000000001273,-73.21000000000049,1.0,-0.033536005985411954,0.0004,-0.03393600598541195,1.1934215592131103,1.204897470061658
66,2015-07-21,7487.8,7630.0,2647.8,2648.8,0.004646729417371764,8011.9,8088.64,2757.66,2765.54,458.6400000000003,524.0999999999995,-65.45999999999913,116.73999999999978,109.85999999999967,6.880000000000109,-72.33999999999924,1.0,0.004646729417371764,0.0004,0.004246729417371764,1.1989670662796317,1.2100143435926856
67,2015-07-22,7760.4,7822.2,2644.8,2641.8,-0.002807316525286541,8207.17,8270.62,2757.28,2760.37,448.420000000001,446.77000000000044,1.6500000000005457,118.56999999999971,112.48000000000002,6.089999999999691,-4.439999999999145,1.0,-0.002807316525286541,0.0004,-0.0032073165252865412,1.1956011862211906,1.206133444592647
68,2015-07-23,7782.2,7863.0,2646.2,2658.2,0.03355942220709452,8330.47,8347.93,2741.42,2747.94,484.9300000000003,548.2699999999995,-63.339999999999236,89.74000000000024,95.22000000000025,-5.480000000000018,-57.85999999999922,1.0,0.03355942220709452,0.0004,0.03315942220709452,1.2357248712208906,1.246128132719992
69,2015-07-24,8470.6,8502.6,2750.4,2732.0,-0.03737863285225751,8577.36,8636.99,2794.05,2790.11,134.38999999999942,106.76000000000022,27.6299999999992,58.11000000000013,43.65000000000009,14.460000000000036,13.169999999999163,-1.0,0.03737863285225751,0.0004,0.03697863285225751,1.2819145774886596,1.2922082474267138
70,2015-07-27,7883.0,8044.6,2637.4,2632.8,-0.012283534261548157,8240.68,8363.19,2698.8,2709.02,318.59000000000015,357.6800000000003,-39.090000000000146,76.2199999999998,61.40000000000009,14.819999999999709,-53.909999999999854,1.0,-0.012283534261548157,0.0004,-0.012683534261548156,1.2661681358556995,1.2758184798474221
71,2015-07-28,7284.0,7230.4,2391.8,2439.6,0.005750269734306812,7514.15,7550.33,2427.03,2482.7399,319.9300000000003,230.14999999999964,89.78000000000065,43.139900000000125,35.23000000000002,7.909900000000107,81.87010000000055,-1.0,-0.005750269734306812,0.0004,-0.006150269734306812,1.2588873275455448,1.2679718520643473
72,2015-07-29,7495.8,7501.8,2469.2,2461.0,0.019723272915922463,7765.95,7744.61,2496.9,2489.66,242.8099999999995,270.14999999999964,-27.340000000000146,28.659999999999854,27.700000000000273,0.9599999999995816,-28.299999999999727,1.0,0.019723272915922463,0.0004,0.019323272915922462,1.2837167058771217,1.2924732182114944
73,2015-07-30,7507.6,7615.2,2463.6,2451.6,-0.03351506020084938,7964.56,8078.66,2525.08,2523.01,463.46000000000004,456.96000000000004,6.5,71.41000000000031,61.48000000000002,9.930000000000291,-3.430000000000291,1.0,-0.03351506020084938,0.0004,-0.033915060200849376,1.2406928631988139,1.2486389112078662
74,2015-07-31,7335.0,7319.0,2415.0,2397.2,0.004673154796640988,7693.3,7781.98,2452.05,2462.01,462.97999999999956,358.3000000000002,104.67999999999938,64.8100000000004,37.05000000000018,27.76000000000022,76.91999999999916,-1.0,-0.004673154796640988,0.0004,-0.005073154796640988,1.2348949133939982,1.2423043727261995
75,2015-08-03,7188.0,7189.0,2373.0,2354.0,-0.038970966334032735,7596.06,7547.58,2433.2399,2429.7,358.5799999999999,408.0600000000004,-49.48000000000047,75.69999999999982,60.239900000000034,15.460099999999784,-64.94010000000026,1.0,-0.038970966334032735,0.0004,-0.03937096633403273,1.1867698652980523,1.1933936490909747
76,2015-08-04,7223.4,7345.0,2418.4,2436.4,0.023186719148060808,7548.03,7682.46,2476.16,2488.91,337.46000000000004,324.6300000000001,12.829999999999927,52.50999999999976,57.75999999999976,-5.25,18.079999999999927,-1.0,-0.023186719148060808,0.0004,-0.02358671914806081,1.1592525657380044,1.1652454082567865
77,2015-08-05,7645.0,7680.0,2479.6,2481.0,-0.012229695687222986,7931.68,7972.35,2529.13,2526.9,292.35000000000036,286.6800000000003,5.670000000000073,45.90000000000009,49.5300000000002,-3.630000000000109,9.300000000000182,-1.0,0.012229695687222986,0.0004,0.011829695687222986,1.1734298718416127,1.1790299068373982
78,2015-08-06,7366.4,7430.2,2414.2,2413.0,0.00448067124230378,7657.72,7705.49,2452.53,2464.88,275.28999999999996,291.3200000000006,-16.030000000000655,51.88000000000011,38.33000000000038,13.549999999999727,-29.580000000000382,1.0,0.00448067124230378,0.0004,0.00408067124230378,1.1786876253232337,1.1838411402720457
79,2015-08-07,7738.0,7694.8,2461.8,2457.0,0.017150811391077436,7874.42,7887.07,2489.81,2485.84,192.26999999999953,136.42000000000007,55.849999999999454,28.840000000000146,28.009999999999764,0.830000000000382,55.01999999999907,-1.0,-0.017150811391077436,0.0004,-0.017550811391077437,1.158472176172318,1.163063767702133
80,2015-08-10,8024.6,7970.0,2487.8,2487.6,0.009874321679444577,8106.12,8117.71,2527.62,2526.09,147.71000000000004,81.51999999999953,66.19000000000051,38.49000000000024,39.81999999999971,-1.3299999999994725,67.51999999999998,-1.0,-0.009874321679444577,0.0004,-0.010274321679444576,1.1470330492481065,1.1511140764190544
81,2015-08-11,8299.6,8299.8,2588.0,2581.4,-0.004591748132736551,8398.28,8400.08,2612.95,2604.5,100.28000000000065,98.68000000000029,1.6000000000003638,23.09999999999991,24.949999999999818,-1.849999999999909,3.450000000000273,-1.0,0.004591748132736551,0.0004,0.00419174813273655,1.1522999361101787,1.1559392566994506
82,2015-08-12,8194.6,8244.8,2543.6,2554.2,-0.01729414692342146,8333.26,8416.07,2562.68,2574.9,171.27000000000044,138.65999999999985,32.61000000000058,20.700000000000273,19.079999999999927,1.6200000000003456,30.990000000000236,-1.0,0.01729414692342146,0.0004,0.01689414692342146,1.1722279805051175,1.1754678643366816
