,Unnamed: 0,instrumentID_IC,tradedate,instrumentID_IH,ICopen,ICopen2,ICopen_ret,ICclose,IC_rest_of_the_day,IHopen,IHopen2,IHopen_ret,IHclose,IH_rest_of_the_day,dopen,signal,drest,ret,cum,fee,fee_cum,fee_ret
53,53,IC1507.CCFX,2015-07-02,IH1507.CCFX,8369.49,8305.95,-0.007591860435940402,7667.8,-0.02963806631232602,2767.9899,2768.18,6.867799625998039e-05,2740.4,-0.014031805425631427,-0.007660538432200381,-1.0,-0.015606260886694591,0.015606260886694591,1.1639401111134806,0.0004,1.1510191882026708,0.015206260886694592
54,54,IC1507.CCFX,2015-07-03,IH1507.CCFX,7530.27,7392.03,-0.018357907485389013,7404.8,0.003822899438765903,2674.56,2669.73,-0.0018059045226130888,2596.0,-0.03206562266964952,-0.016552002962775925,-1.0,0.03588852210841542,-0.03588852210841542,1.122168020702913,0.0,1.109710810619649,-0.03588852210841542
55,55,IC1507.CCFX,2015-07-06,IH1507.CCFX,7842.43,7595.4,-0.031499165437243404,7440.0,-0.043726382355209314,2807.75,2721.59,-0.030686492743299713,2756.8,-0.0046216060080876975,-0.0008126726939436947,-1.0,-0.03910477634712162,0.03910477634712162,1.1660501501763927,0.0,1.1531058036789135,0.03910477634712162
56,56,IC1507.CCFX,2015-07-07,IH1507.CCFX,6977.55,6996.87,0.00276888019433752,6516.2,-0.08235459794395161,2682.5,2741.84,0.02212115563839712,2747.0,0.0024815706882710398,-0.0193522754440596,-1.0,-0.08483616863222265,0.08483616863222265,1.2649733773503855,0.0,1.2509308820906122,0.08483616863222265
57,57,IC1507.CCFX,2015-07-08,IH1507.CCFX,6444.67,6449.6899,0.0007789227377041907,5956.6,-0.06928124999999996,2596.71,2624.82,0.010825236549325991,2500.2,-0.0374961502925778,-0.0100463138116218,-1.0,-0.03178509970742216,0.03178509970742216,1.305180682276702,0.0,1.2906918449049558,0.03178509970742216
58,58,IC1507.CCFX,2015-07-09,IH1507.CCFX,6546.67,6597.42,0.0077520327128142155,6552.2,0.04996474584962507,2575.34,2515.73,-0.02314645833171547,2751.4,0.10250040070524123,0.03089849104452969,1.0,-0.052535654855616176,-0.052535654855616176,1.2366121604283955,0.0004,1.2223682268781086,-0.052935654855616174
59,59,IC1507.CCFX,2015-07-10,IH1507.CCFX,7099.64,7214.76,0.016214906671324192,7207.4,2.7750027749906536e-05,2749.12,2816.68,0.0245751367710394,2853.0,0.01783803068141276,-0.008360230099715205,-1.0,-0.017810280653662858,0.017810280653662858,1.2586365700653577,0.0004,1.2436500007701767,0.017410280653662857
60,60,IC1507.CCFX,2015-07-13,IH1507.CCFX,7556.23,7617.6,0.008121775012142507,7569.6,0.0021712651591379033,2855.7,2859.76,0.0014217179675737324,2799.0,-0.016376159685127845,0.006700057044568775,1.0,0.018547424844265747,0.018547424844265747,1.2819810372548894,0.0004,1.2662190456917244,0.018147424844265746
61,61,IC1507.CCFX,2015-07-14,IH1507.CCFX,7851.55,7861.47,0.0012634447975241605,7645.0,-0.008970470042259704,2821.9699,2814.7199,-0.0025691273319392587,2712.6,-0.03156015708675475,0.003832572129463419,1.0,0.022589687044495044,0.022589687044495044,1.3109405876834546,0.0,1.2948225376636797,0.022589687044495044
62,62,IC1507.CCFX,2015-07-15,IH1507.CCFX,7836.08,7829.39,-0.0008537431981295862,7136.0,-0.05845098297928486,2725.92,2768.9699,0.015792796560427202,2708.0,-0.0034591889305954915,-0.016646539758556792,-1.0,-0.05499179404868937,0.05499179404868937,1.3830315624914107,0.0004,1.3655092229694166,0.05459179404868937
63,63,IC1507.CCFX,2015-07-16,IH1507.CCFX,7342.83,7139.02,-0.027756328282147247,7531.8,0.06492661821678025,2754.83,2741.08,-0.0049912335788415705,2760.6,0.022368713428634997,-0.02276509470330568,-1.0,0.04255790478814525,-0.04255790478814525,1.3241726369359015,0.0,1.30739601147095,-0.04255790478814525
64,64,IC1508.CCFX,2015-07-17,IH1508.CCFX,7629.78,7692.88,0.008270225353810945,7857.6,0.05273311897106114,2756.87,2741.9,-0.005430071058845631,2742.0,0.012779788727192098,0.013700296412656576,1.0,0.03995333024386905,0.03995333024386905,1.3770777435992965,0.0004,1.3591078776721777,0.039553330243869055
65,65,IC1508.CCFX,2015-07-20,IH1508.CCFX,8025.1,8111.91,0.010817310687717184,7589.0,-0.045408805031446516,2798.56,2787.59,-0.0039198730775826815,2690.4,-0.013710682601363766,0.014737183765299866,1.0,-0.031698122430082736,-0.031698122430082736,1.3334269646869439,0.0,1.316026709770035,-0.031698122430082736
66,66,IC1508.CCFX,2015-07-21,IH1508.CCFX,8011.9,8049.86,0.0047379522959598575,7715.0,0.029985047527501862,2757.66,2754.65,-0.0010915051166567882,2666.0,0.009619025978944151,0.005829457412616645,1.0,0.020366021548557708,0.020366021548557708,1.360583566983186,0.0,1.3428289380996892,0.020366021548557708
67,67,IC1508.CCFX,2015-07-22,IH1508.CCFX,8207.17,8281.86,0.009100579127762742,7773.0,-0.00755854038456627,2757.28,2760.75,0.0012584866244993442,2632.6,-0.003708749621556207,0.007842092503263398,1.0,-0.003849790763010064,-0.003849790763010064,1.3553456049347108,0.0,1.3376593276574904,-0.003849790763010064
68,68,IC1508.CCFX,2015-07-23,IH1508.CCFX,8330.47,8361.68,0.0037464872930339506,8386.0,0.06920644634842921,2741.42,2747.17,0.0020974531447206517,2745.8,0.033265597952886417,0.0016490341483132998,1.0,0.03594084839554279,0.03594084839554279,1.4040578758452344,0.0,1.385735938757712,0.03594084839554279
69,69,IC1508.CCFX,2015-07-24,IH1508.CCFX,8577.36,8619.04,0.0048593040282791655,7980.0,-0.05885127963203207,2794.05,2790.94,-0.0011130795798214301,2666.2,-0.02714733999854046,0.005972383608100595,1.0,-0.031703939633491614,-0.031703939633491614,1.3595437097075087,0.0,1.3418026502073777,-0.031703939633491614
70,70,IC1508.CCFX,2015-07-27,IH1508.CCFX,8240.68,8377.35,0.016584796400296975,7341.4,-0.08732191252890431,2698.8,2709.21,0.0038572698977321633,2435.0,-0.07576102634175963,0.012727526502564812,1.0,-0.01156088618714468,-0.01156088618714468,1.3438261796131317,0.0,1.326290222482721,-0.01156088618714468
71,71,IC1508.CCFX,2015-07-28,IH1508.CCFX,7514.15,7617.99,0.013819260994257563,7221.0,-0.01022534130160646,2427.03,2486.41,0.024466117023687284,2422.4,-0.009324390642892031,-0.01064685602942972,-1.0,-0.0009009506587144277,0.0009009506587144277,1.3450369006948517,0.0004,1.3269546284433202,0.0005009506587144276
72,72,IC1508.CCFX,2015-07-29,IH1508.CCFX,7765.95,7802.44,0.004698716834385941,7702.8,0.02422679041565834,2496.9,2496.46,-0.0001762185109536185,2478.4,0.005680895958448229,0.004874935345339559,1.0,0.01854589445721011,0.01854589445721011,1.3699818130961914,0.0004,1.3510334070805592,0.01814589445721011
73,73,IC1508.CCFX,2015-07-30,IH1508.CCFX,7964.56,7996.59,0.004021565535321514,7232.0,-0.03906457613606162,2525.08,2510.03,-0.005960207201355927,2410.4,-0.013667239544970957,0.009981772736677441,1.0,-0.02539733659109067,-0.02539733659109067,1.3351879238653148,0.0,1.3167207568951262,-0.02539733659109067
74,74,IC1508.CCFX,2015-07-31,IH1508.CCFX,7693.3,7761.65,0.008884353918344523,7399.0,0.010792349726775896,2452.05,2460.53,0.003458330784445573,2412.2,0.004079254079254024,0.00542602313389895,1.0,0.006713095647521872,0.006713095647521872,1.3441511681056388,0.0,1.3255600292772407,0.006713095647521872
75,75,IC1508.CCFX,2015-08-03,IH1508.CCFX,7596.06,7553.48,-0.005605537607654587,7065.2,-0.015248236835503137,2433.2399,2421.39,-0.004870008912808088,2405.2,0.02105620648666995,-0.0007355286948464991,-1.0,-0.036304443322173086,0.036304443322173086,1.3929498280045627,0.0004,1.3731535242185635,0.03590444332217309
76,76,IC1508.CCFX,2015-08-04,IH1508.CCFX,7548.03,7649.28,0.013414096128393728,7657.6,0.05270682686755945,2476.16,2483.7199,0.003053074114758525,2483.6,0.02543352601156057,0.010361022013635202,1.0,0.027273300855998883,0.027273300855998883,1.430940167741043,0.0004,1.4100546919963641,0.026873300855998882
77,77,IC1508.CCFX,2015-08-05,IH1508.CCFX,7931.68,7986.53,0.0069153067193834525,7486.4,-0.026273346860204997,2529.13,2532.03,0.0011466393581982535,2448.8,-0.012580645161290205,0.005768667361185198,1.0,-0.013692701698914787,-0.013692701698914787,1.4113467308751697,0.0,1.3907472337197027,-0.013692701698914787
78,78,IC1508.CCFX,2015-08-06,IH1508.CCFX,7657.72,7712.62,0.00716923575163353,7545.4,0.014384813938481456,2452.53,2472.28,0.008052908629048394,2439.6,0.008432539682539764,-0.000883672877414865,-1.0,0.005952274255941692,-0.005952274255941692,1.402946008062774,0.0004,1.381912825870423,-0.006352274255941692
79,79,IC1508.CCFX,2015-08-07,IH1508.CCFX,7874.42,7899.92,0.003238333743945665,7851.2,0.013581203201652459,2489.81,2486.93,-0.0011567147694001578,2464.8,0.001788327101284404,0.004395048513345823,1.0,0.011792876100368057,0.011792876100368057,1.4194907765113642,0.0004,1.3976567874770742,0.011392876100368057
80,80,IC1508.CCFX,2015-08-10,IH1508.CCFX,8106.12,8090.96,-0.0018701919043883075,8330.0,0.043702701348168116,2527.62,2519.2399,-0.003315411335564677,2575.4,0.03521183374869352,0.00144521943117637,1.0,0.008490867599474594,0.008490867599474594,1.4315434847533977,0.0,1.409524106209049,0.008490867599474594
81,81,IC1508.CCFX,2015-08-11,IH1508.CCFX,8398.28,8441.7099,0.0051712850726577395,8200.6,-0.01534508428989956,2612.95,2616.43,0.0013318280104861466,2562.4,-0.009968317749787348,0.003839457062171592,1.0,-0.00537676654011221,-0.00537676654011221,1.42384640964386,0.0,1.4019454241573028,-0.00537676654011221
82,82,IC1508.CCFX,2015-08-12,IH1508.CCFX,8333.26,8430.22,0.01163530239066102,8082.2,-0.01891235736829333,2562.68,2577.93,0.005950801504674752,2548.0,-0.0014891449173133342,0.005684500885986266,1.0,-0.017423212450979997,-0.017423212450979997,1.3990384311510697,0.0,1.377519031187531,-0.017423212450979997
