,Unnamed: 0,instrumentID_IC,tradedate,instrumentID_IH,ICopen,ICopen2,ICopen_ret,ICclose,IC_rest_of_the_day,IHopen,IHopen2,IHopen_ret,IHclose,IH_rest_of_the_day,dopen,signal,drest,ret,cum,fee,fee_cum,fee_ret
0,0,IC1505.CCFX,2015-04-16,IH1505.CCFX,7705.46,7726.47,0.0027266379943573504,7707.8,0.015466905564924138,3045.85,3091.54,0.015000738710048143,3283.8,0.05034544524053231,-0.012274100715690794,-1.0,-0.03487853967560817,0.03487853967560817,1.0,0.0,1.0,0.03487853967560817
1,1,IC1505.CCFX,2015-04-17,IH1505.CCFX,7979.35,8001.34,0.002755863572847295,7758.2,0.003855908079291925,3251.98,3249.28,-0.0008302634087540284,3254.0,-0.016383531829998074,0.0035861269816013226,1.0,0.02023943990929,0.02023943990929,1.02023943990929,0.0004,1.01983943990929,0.019839439909289998
2,2,IC1505.CCFX,2015-04-20,IH1505.CCFX,7960.26,7957.21,-0.0003831533140877808,7622.2,-0.017225818097423958,3267.85,3270.53,0.0008201110822101397,3146.8,-0.04317684261736798,-0.0012032643962979206,-1.0,0.025951024519944018,-0.025951024519944018,0.99376318118799,0.0004,0.9929656258218345,-0.02635102451994402
3,3,IC1505.CCFX,2015-04-21,IH1505.CCFX,7850.03,7922.37,0.009215251406682556,8140.4,0.057551900641775074,3163.29,3164.07,0.0002465787202565739,3234.0,0.01493848857644986,0.00896867268642598,1.0,0.042613412065325214,0.042613412065325214,1.0361108211233023,0.0004,1.0348820929513551,0.042213412065325216
4,4,IC1505.CCFX,2015-04-22,IH1505.CCFX,8180.12,8218.52,0.004694307662968411,8189.8,0.009093149334647554,3219.7,3207.45,-0.003804702301456686,3308.0,0.02319826786266632,0.008499009964425097,1.0,-0.01410511852801877,-0.01410511852801877,1.0214963551831953,0.0,1.0202849583677522,-0.01410511852801877
5,5,IC1505.CCFX,2015-04-23,IH1505.CCFX,8371.07,8337.11,-0.0040568290553058,8265.6,0.002376910016977929,3311.07,3288.13,-0.006928273941656293,3267.8,-0.01394085697042846,0.0028714448863504933,1.0,0.01631776698740639,0.01631776698740639,1.0381648946855595,0.0,1.0369337305791528,0.01631776698740639
6,6,IC1505.CCFX,2015-04-24,IH1505.CCFX,8321.33,8402.07,0.009702775878375204,8327.2,0.014843883296365991,3226.38,3246.86,0.006347671384028032,3233.0,-0.008343046438868741,0.003355104494347172,1.0,0.023186929735234733,0.023186929735234733,1.0622367511522208,0.0,1.0609770401301866,0.023186929735234733
7,7,IC1505.CCFX,2015-04-27,IH1505.CCFX,8509.05,8555.87,0.005502376881085569,8347.2,-0.016611295681063117,3257.9699,3271.67,0.004205103306816893,3357.6,0.0208574034660991,0.0012972735742686758,1.0,-0.03746869914716222,-0.03746869914716222,1.0224361219002391,0.0,1.021223610611502,-0.03746869914716222
8,8,IC1505.CCFX,2015-04-28,IH1505.CCFX,8533.67,8449.25,-0.009892578456865529,8147.0,-0.02384375748861733,3309.53,3287.31,-0.006713944276075523,3286.8,-0.00712904784920254,-0.003178634180790008,-1.0,-0.01671470963941479,0.01671470963941479,1.0395258448026508,0.0004,1.0378845772955434,0.01631470963941479
9,9,IC1505.CCFX,2015-04-29,IH1505.CCFX,8242.11,8234.66,-0.0009038947551053277,8302.2,0.01992628992628997,3268.52,3257.14,-0.0034816981386071033,3295.2,0.005553860238022511,0.0025778033835017755,1.0,0.014372429688267463,0.014372429688267463,1.0544663569162136,0.0004,1.0523863465763426,0.013972429688267464
