,Unnamed: 0,instrumentID_IC,tradedate,instrumentID_IH,ICopen,ICopen2,ICopen_ret,ICclose,IC_rest_of_the_day,IHopen,IHopen2,IHopen_ret,IHclose,IH_rest_of_the_day,dopen,signal,drest,ret,cum,fee,fee_cum,fee_ret
818,818,IC1809.CCFX,2018-08-17,IH1809.CCFX,4923.4399,4920.49,-0.0005991542620435997,4738.0,-0.027464181616650984,2427.4699,2418.57,-0.003666327644268552,2369.8,-0.020014887106111882,0.0030671733822249525,1.0,-0.007449294510539106,-0.007449294510539106,1.8655476176753292,0.0004,1.5903537058263466,-0.007849294510539105
819,819,IC1809.CCFX,2018-08-20,IH1809.CCFX,4794.24,4784.51,-0.002029518755840232,4783.6,0.01128916324891138,2386.14,2373.31,-0.005376884843303342,2411.0,0.016698996373450292,0.0033473660874631106,1.0,-0.00540983312453891,-0.00540983312453891,1.8554553163778245,0.0,1.581750157668834,-0.00540983312453891
820,820,IC1809.CCFX,2018-08-21,IH1809.CCFX,4831.21,4823.49,-0.0015979433723642964,4825.0,0.012761848788883869,2411.98,2417.27,0.0021932188492441718,2448.6,0.012990236637431709,-0.003791162221608469,-1.0,-0.0002283878485478397,0.0002283878485478397,1.8558790798256086,0.0004,1.5814787101212167,-0.00017161215145216033
821,821,IC1809.CCFX,2018-08-22,IH1809.CCFX,4877.01,4873.91,-0.0006356353585497133,4806.0,-0.003276784603260197,2461.4,2453.95,-0.0030267327537174533,2449.8,8.164598301774184e-05,0.002391097395167741,1.0,-0.003358430586277939,-0.003358430586277939,1.849646238759489,0.0004,1.5755348321655498,-0.003758430586277939
822,822,IC1809.CCFX,2018-08-23,IH1809.CCFX,4832.01,4854.0,0.004550901177770683,4826.2,0.0011616811185328755,2453.66,2468.7199,0.006137728943700571,2455.4,-0.004782749675745657,-0.0015868277659298882,-1.0,0.005944430794278532,-0.005944430794278532,1.8386511446992857,0.0004,1.5655389604589003,-0.0063444307942785326
823,823,IC1809.CCFX,2018-08-24,IH1809.CCFX,4853.86,4843.42,-0.0021508654967385965,4809.4,0.0018331041953087988,2449.37,2443.83,-0.0022618060970780447,2474.6,0.013266726721808286,0.00011094060033944864,1.0,-0.011433622526499487,-0.011433622526499487,1.8176287015528778,0.0004,1.5470129633503014,-0.011833622526499487
824,824,IC1809.CCFX,2018-08-27,IH1809.CCFX,4859.12,4876.17,0.003508865802861472,4931.4,0.019769221225029776,2484.41,2488.71,0.0017307932265608894,2519.0,0.013029839942089616,0.0017780725763005825,1.0,0.00673938128294016,0.00673938128294016,1.829878394403458,0.0,1.5574388735599702,0.00673938128294016
825,825,IC1809.CCFX,2018-08-28,IH1809.CCFX,4964.7299,4976.89,0.0024492973927947577,4936.8,-0.001779359430605032,2524.92,2526.15,0.00048714414714123855,2508.0,-0.008617281998577031,0.00196215324565352,1.0,0.006837922567971999,0.006837922567971999,1.8423909611731937,0.0,1.568088519981723,0.006837922567971999
826,826,IC1809.CCFX,2018-08-29,IH1809.CCFX,4972.08,4958.74,-0.002682981770204873,4918.2,0.000976920258883851,2506.15,2506.27,4.7882209764038564e-05,2505.0,-0.00031925931838139304,-0.002730863979968912,-1.0,0.001296179577265244,-0.001296179577265244,1.840002891635983,0.0004,1.565428760258786,-0.001696179577265244
827,827,IC1809.CCFX,2018-08-30,IH1809.CCFX,4937.65,4945.31,0.0015513452755866466,4846.0,-0.01291400171100332,2506.53,2516.18,0.0038499439464119156,2483.2,-0.0134286849423918,-0.0022985986708252693,-1.0,0.0005146832313884797,-0.0005146832313884797,1.8390558730019515,0.0,1.5646230603259474,-0.0005146832313884797
828,828,IC1809.CCFX,2018-08-31,IH1809.CCFX,4854.96,4846.58,-0.0017260698337370206,4783.4,-0.005240610572724068,2462.8,2469.09,0.002554003573168817,2471.0,0.00016190399093352068,-0.004280073406905839,-1.0,-0.00540251456365759,0.00540251456365759,1.8489913991392246,0.0,1.5730759591959929,0.00540251456365759
829,829,IC1809.CCFX,2018-09-03,IH1809.CCFX,4808.38,4805.61,-0.0005760775978604915,4819.6,0.009720941925752236,2461.86,2467.44,0.002266578928127539,2461.0,-0.0029171055830159442,-0.00284265652598803,-1.0,0.01263804750876818,-0.01263804750876818,1.8256237579935994,0.0,1.5531953504887728,-0.01263804750876818
830,830,IC1809.CCFX,2018-09-04,IH1809.CCFX,4833.88,4835.1,0.00025238524746162844,4857.6,0.009266569707043535,2467.25,2463.84,-0.0013821055831391151,2502.0,0.015834348355663774,0.001634490830600743,1.0,-0.006567778648620236,-0.006567778648620236,1.8136334652554353,0.0004,1.542373029088501,-0.0069677786486202365
831,831,IC1809.CCFX,2018-09-05,IH1809.CCFX,4877.11,4867.67,-0.0019355725009276847,4785.0,-0.01095494005787512,2488.9,2489.89,0.0003977660814014072,2433.8,-0.02358982588461833,-0.0023333385823290924,-1.0,0.012634885826743214,-0.012634885826743214,1.7907184134903722,0.0004,1.5222683727520843,-0.013034885826743213
832,832,IC1809.CCFX,2018-09-06,IH1809.CCFX,4800.9399,4812.79,0.0024682875117849608,4767.8,-0.002510565295619105,2432.4,2439.61,0.0029641506331195,2413.0,-0.009523027666037187,-0.0004958631213345388,-1.0,0.007012462370418082,-0.007012462370418082,1.7781610679997562,0.0,1.5115935230704827,-0.007012462370418082
833,833,IC1809.CCFX,2018-09-07,IH1809.CCFX,4796.84,4817.6,0.004327849167368614,4765.0,-0.008035639936714191,2424.42,2433.02,0.0035472401646579046,2441.6,0.00246345869600928,0.0007806090027107082,1.0,-0.010499098632723471,-0.010499098632723471,1.759491979561958,0.0004,1.4951185161699516,-0.01089909863272347
834,834,IC1809.CCFX,2018-09-10,IH1809.CCFX,4792.6,4758.72,-0.0070692317322539324,4684.2,-0.00884468895471857,2431.18,2427.01,-0.0017152164792403335,2417.8,-0.00502057613168716,-0.0053540152530136,-1.0,-0.003824112823031411,0.003824112823031411,1.7662204754030217,0.0004,1.5002379706531208,0.003424112823031411
835,835,IC1809.CCFX,2018-09-11,IH1809.CCFX,4702.83,4709.42,0.0014012839077746089,4694.4,0.0015788350757413028,2412.18,2412.61,0.00017826198708226215,2398.4,-0.0075312422411651925,0.0012230219206923465,1.0,0.009110077316906495,0.009110077316906495,1.7823108804926464,0.0004,1.5133051593712683,0.008710077316906496
