,tradedate,ICopen_f,ICopen2_f,IHopen_f,IHopen2_f,drest,ICopen_i,ICopen2_i,IHopen_i,IHopen2_i,ICbasis2,ICbasis,ICdbasis,IHbasis2,IHbasis,IHdbasis,ddbasis,signal,ret,fee,fee_ret,cum,fee_cum
0,2015-04-16,7527.4,7556.6,3112.8,3109.4,-0.03607899249627744,7705.46,7683.54,3045.85,3070.32,126.9399999999996,178.0600000000004,-51.1200000000008,-39.07999999999993,-66.95000000000027,27.870000000000346,-78.99000000000115,-1.0,0.03607899249627744,0.0004,0.03567899249627744,1.0360789924962774,1.0
1,2015-04-17,7663.0,7751.6,3340.4,3322.2,0.02138000253112271,7979.35,8031.75,3251.98,3266.16,280.14999999999964,316.35000000000036,-36.20000000000073,-56.039999999999964,-88.42000000000007,32.38000000000011,-68.58000000000084,-1.0,-0.02138000253112271,0.0004,-0.02178000253112271,1.013927621014264,0.9782199974688773
2,2015-04-20,7677.4,7721.2,3273.0,3274.6,0.02620582633678825,7960.26,7916.73,3267.85,3259.81,195.52999999999975,282.8600000000006,-87.33000000000084,-14.789999999999964,-5.150000000000091,-9.639999999999873,-77.69000000000096,-1.0,-0.02620582633678825,0.0004,-0.026605826336788253,0.9873568098598914,0.9521936460970469
3,2015-04-21,7655.0,7721.6,3191.2,3203.2,0.044622079122700775,7850.03,7904.79,3163.29,3177.23,183.1899999999996,195.02999999999975,-11.840000000000146,-25.9699999999998,-27.909999999999854,1.9400000000000546,-13.7800000000002,-1.0,-0.044622079122700775,0.0004,-0.04502207912270077,0.9432988961679859,0.9093239084223328
4,2015-04-22,8127.6,8132.0,3267.4,3244.4,-0.012495285682915249,8180.12,8240.97,3219.7,3219.26,108.96999999999935,52.51999999999953,56.44999999999982,-25.139999999999873,-47.70000000000027,22.5600000000004,33.88999999999942,1.0,-0.012495285682915249,0.0004,-0.012895285682915248,0.9315121069759883,0.8975979168449217
5,2015-04-23,8196.0,8216.2,3339.2,3321.4,0.02215028509495653,8371.07,8372.76,3311.07,3298.71,156.5599999999995,175.0699999999997,-18.51000000000022,-22.690000000000055,-28.129999999999654,5.4399999999996,-23.949999999999818,-1.0,-0.02215028509495653,0.0004,-0.022550285094956532,0.9108788482370666,0.8773568279194297
6,2015-04-24,8169.0,8205.6,3253.0,3259.4,0.02291879814137177,8321.33,8351.4,3226.38,3236.35,145.79999999999927,152.32999999999993,-6.530000000000655,-23.050000000000182,-26.61999999999989,3.569999999999709,-10.100000000000364,-1.0,-0.02291879814137177,0.0004,-0.02331879814137177,0.890002599783076,0.8568979211512223
7,2015-04-27,8460.2,8484.6,3274.4,3287.8,-0.0374240475076949,8509.05,8550.12,3257.9699,3269.91,65.52000000000044,48.849999999998545,16.67000000000189,-17.890000000000327,-16.43010000000004,-1.4599000000002889,18.12990000000218,1.0,-0.0374240475076949,0.0004,-0.0378240475076949,0.8566951002068223,0.8244865734723535
8,2015-04-28,8409.0,8343.8,3324.8,3327.4,-0.011384656452429807,8533.67,8521.41,3309.53,3305.26,177.61000000000058,124.67000000000007,52.94000000000051,-22.139999999999873,-15.269999999999982,-6.869999999999891,59.8100000000004,1.0,-0.011384656452429807,0.0004,-0.011784656452429806,0.8469419208064877,0.8147702824543409
9,2015-04-29,8120.0,8132.0,3291.2,3279.6,0.0161729829564834,8242.11,8208.3,3268.52,3258.25,76.29999999999927,122.11000000000058,-45.81000000000131,-21.34999999999991,-22.679999999999836,1.3299999999999272,-47.14000000000124,-1.0,-0.0161729829564834,0.0004,-0.0165729829564834,0.8332443435561531,0.801267108449776
