,instrumentID_IC,tradedate,instrumentID_IH,ICopen,ICopen2,ICopen_ret,ICclose,IC_rest_of_the_day,IHopen,IHopen2,IHopen_ret,IHclose,IH_rest_of_the_day,dopen,signal,drest,ret,cum,fee,fee_cum,fee_ret
0,IC1505.CCFX,2015-04-16,IH1505.CCFX,7527.4,7527.8,5.313919812954815e-05,7707.8,0.02391136852732534,3112.8,3094.0,-0.006039578514520749,3283.8,0.061344537815126055,0.006092717712650297,1.0,-0.037433169287800716,-0.037433169287800716,1.0,0.0,1.0,-0.037433169287800716
1,IC1505.CCFX,2015-04-17,IH1505.CCFX,7663.0,7673.6,0.0013832702596894286,7758.2,0.011024812343619628,3340.4,3313.0,-0.008202610465812499,3254.0,-0.01780863265922128,0.009585880725501927,1.0,0.028833445002840907,0.028833445002840907,1.028833445002841,0.0,1.028833445002841,0.028833445002840907
2,IC1505.CCFX,2015-04-20,IH1505.CCFX,7677.4,7711.4,0.004428582593065444,7622.2,-0.011567289986254115,3273.0,3252.0,-0.006416131989000928,3146.8,-0.03234932349323483,0.010844714582066373,1.0,0.020782033506980713,0.020782033506980713,1.0502146961299925,0.0,1.0502146961299925,0.020782033506980713
3,IC1505.CCFX,2015-04-21,IH1505.CCFX,7655.0,7682.8,0.003631613324624361,8140.4,0.05956161816004579,3191.2,3207.4,0.005076460265730942,3234.0,0.008293321693583655,-0.0014448469411065812,-1.0,0.05126829646646214,-0.05126829646646214,0.9963719777353646,0.0004,0.9959518918569127,-0.051668296466462135
4,IC1505.CCFX,2015-04-22,IH1505.CCFX,8127.6,8124.6,-0.0003691126531817357,8189.8,0.008025010462053395,3267.4,3251.0,-0.005019281385811425,3308.0,0.017533066748692816,0.004650168732629689,1.0,-0.009508056286639421,-0.009508056286639421,0.9868984168886265,0.0004,0.9860839444536095,-0.00990805628663942
5,IC1505.CCFX,2015-04-23,IH1505.CCFX,8196.0,8213.0,0.0020741825280625736,8265.6,0.006404480701327264,3339.2,3332.8,-0.001916626736942817,3267.8,-0.019503120499279936,0.003990809265005391,1.0,0.0259076012006072,0.0259076012006072,1.0124665874988876,0.0,1.0116310140368352,0.0259076012006072
6,IC1505.CCFX,2015-04-24,IH1505.CCFX,8169.0,8171.6,0.00031827641082138314,8327.2,0.019041558568701378,3253.0,3255.2,0.0006762988011066451,3233.0,-0.006819857458835066,-0.00035802239028526195,-1.0,0.025861416027536444,-0.025861416027536444,0.9862827678655988,0.0004,0.9850641511108553,-0.026261416027536445
7,IC1505.CCFX,2015-04-27,IH1505.CCFX,8460.2,8458.4,-0.00021276092763777843,8347.2,-0.01314669441029026,3274.4,3274.8,0.00012215978499874325,3357.6,0.02528398680835453,-0.0003349207126365217,-1.0,-0.03843068121864479,0.03843068121864479,1.0241862865088842,0.0,1.0229208374821115,0.03843068121864479
8,IC1505.CCFX,2015-04-28,IH1505.CCFX,8409.0,8410.0,0.00011892020454284946,8147.0,-0.0312722948870392,3324.8,3335.4,0.003188161693936431,3286.8,-0.014570966001079322,-0.0030692414893935815,-1.0,-0.016701328885959876,0.016701328885959876,1.041291558520359,0.0,1.0400049748132016,0.016701328885959876
9,IC1505.CCFX,2015-04-29,IH1505.CCFX,8120.0,8135.0,0.001847290640394128,8302.2,0.020553165334972423,3291.2,3289.6,-0.000486144871171601,3295.2,0.0017023346303501885,0.002333435511565729,1.0,0.018850830704622235,0.018850830704622235,1.0609207694041785,0.0004,1.059193930535445,0.018450830704622233
