,instrumentID_IC,tradedate,instrumentID_IH,dbasis_premins,ICmIH,cum,ret,signal
0,IC1505.CCFX,2015-04-17,IH1505.CCFX,34.370000000000346,0.015613683100035525,1.0,0.015613683100035525,1.0
1,IC1505.CCFX,2015-04-20,IH1505.CCFX,-7.730000000000018,0.01541422944261661,0.9845857705573834,-0.01541422944261661,-1.0
2,IC1505.CCFX,2015-04-21,IH1505.CCFX,-31.25,0.04027493072434174,0.9449316468560122,-0.04027493072434174,-1.0
3,IC1505.CCFX,2015-04-22,IH1505.CCFX,-62.970000000000255,-0.01681338216222428,0.9608191437517822,0.01681338216222428,-1.0
4,IC1505.CCFX,2015-04-23,IH1505.CCFX,-15.100099999999657,0.0214077731928497,0.940250145442996,-0.0214077731928497,-1.0
5,IC1505.CCFX,2015-04-24,IH1505.CCFX,23.920000000001437,0.018101941072045543,0.9572704981687874,0.018101941072045543,1.0
6,IC1505.CCFX,2015-04-27,IH1505.CCFX,-9.579999999999927,-0.036138287974814894,0.9918646151014056,0.036138287974814894,-1.0
7,IC1505.CCFX,2015-04-28,IH1505.CCFX,71.28999999999951,-0.0028976001232021713,0.9889905880704879,-0.0028976001232021713,1.0
8,IC1505.CCFX,2015-04-29,IH1505.CCFX,-76.6599999999994,0.01649427978492879,0.972677900606192,-0.01649427978492879,-1.0
9,IC1505.CCFX,2015-04-30,IH1505.CCFX,-12.670000000002801,0.012238040328133916,0.9607742292322887,-0.012238040328133916,-1.0
10,IC1505.CCFX,2015-05-04,IH1505.CCFX,-34.289999999999964,-0.0001549535899381116,0.9609231046482283,0.0001549535899381116,-1.0
11,IC1505.CCFX,2015-05-05,IH1505.CCFX,-29.550000000002,0.009443667382349141,0.9518484664679161,-0.009443667382349141,-1.0
12,IC1505.CCFX,2015-05-06,IH1505.CCFX,-28.590000000001055,-0.009631569131030249,0.9610162607749669,0.009631569131030249,-1.0
13,IC1505.CCFX,2015-05-07,IH1505.CCFX,-14.480000000000473,-0.0028357107265473123,0.9637414248940329,0.0028357107265473123,-1.0
14,IC1505.CCFX,2015-05-08,IH1505.CCFX,-22.330000000000382,0.03650286949825821,0.9285620974310607,-0.03650286949825821,-1.0
15,IC1505.CCFX,2015-05-11,IH1505.CCFX,-12.619999999998527,0.019569993354548787,0.910390143355049,-0.019569993354548787,-1.0
16,IC1505.CCFX,2015-05-12,IH1505.CCFX,-57.12989999999945,0.013863732532650495,0.8977687379072132,-0.013863732532650495,-1.0
17,IC1505.CCFX,2015-05-13,IH1505.CCFX,-52.7199999999998,0.02117259189128795,0.8787606468067471,-0.02117259189128795,-1.0
18,IC1505.CCFX,2015-05-14,IH1505.CCFX,25.940000000000964,0.00614903752817808,0.8841641790022479,0.00614903752817808,1.0
19,IC1505.CCFX,2015-05-15,IH1505.CCFX,-1.2000000000002728,0.017365133928687215,0.868810549618926,-0.017365133928687215,-1.0
20,IC1506.CCFX,2015-05-18,IH1506.CCFX,-46.19000000000051,0.0491517577259456,0.8261069839743109,-0.0491517577259456,-1.0
21,IC1506.CCFX,2015-05-19,IH1506.CCFX,7.950000000000728,-0.021819963151330283,0.8080813600249349,-0.021819963151330283,1.0
22,IC1506.CCFX,2015-05-20,IH1506.CCFX,20.91000000000122,0.01750018969762346,0.8222229371164849,0.01750018969762346,1.0
23,IC1506.CCFX,2015-05-21,IH1506.CCFX,-16.770099999998365,0.03352992749247985,0.7946538616523153,-0.03352992749247985,-1.0
24,IC1506.CCFX,2015-05-22,IH1506.CCFX,-65.1800000000012,-0.03429098517172546,0.8219033254388892,0.03429098517172546,-1.0
25,IC1506.CCFX,2015-05-25,IH1506.CCFX,0.7399999999988722,-0.010345877870919118,0.8134000140121962,-0.010345877870919118,1.0
26,IC1506.CCFX,2015-05-26,IH1506.CCFX,30.01010000000042,0.055519170848068684,0.8585593083579608,0.055519170848068684,1.0
27,IC1506.CCFX,2015-05-27,IH1506.CCFX,-148.03999999999996,0.008024252461482306,0.8516700117145409,-0.008024252461482306,-1.0
28,IC1506.CCFX,2015-05-28,IH1506.CCFX,89.40000000000146,0.013885369345523424,0.8634957643877036,0.013885369345523424,1.0
29,IC1506.CCFX,2015-05-29,IH1506.CCFX,-14.969900000000507,0.02894866363690673,0.8384987159525503,-0.02894866363690673,-1.0
30,IC1506.CCFX,2015-06-01,IH1506.CCFX,150.79000000000087,0.01966775225694839,0.8549901009656744,0.01966775225694839,1.0
31,IC1506.CCFX,2015-06-02,IH1506.CCFX,-156.69000000000142,0.03249922482562495,0.8272035854507072,-0.03249922482562495,-1.0
32,IC1506.CCFX,2015-06-03,IH1506.CCFX,112.38999999999896,0.002330512813712323,0.8291313940061488,0.002330512813712323,1.0
33,IC1506.CCFX,2015-06-04,IH1506.CCFX,56.679999999999836,-0.06064601132100723,0.7788478820986494,-0.06064601132100723,1.0
34,IC1506.CCFX,2015-06-05,IH1506.CCFX,93.83009999999831,0.027619328009421008,0.8003591372237748,0.027619328009421008,1.0
35,IC1506.CCFX,2015-06-08,IH1506.CCFX,-48.71989999999914,-0.10129385003895264,0.8814305956470254,0.10129385003895264,-1.0
36,IC1506.CCFX,2015-06-09,IH1506.CCFX,193.51999999999953,0.04294409598926529,0.9192828357543665,0.04294409598926529,1.0
37,IC1506.CCFX,2015-06-10,IH1506.CCFX,7.430000000000746,0.04173087412568388,0.9576453120591337,0.04173087412568388,1.0
38,IC1506.CCFX,2015-06-11,IH1506.CCFX,163.2100000000014,0.02585242522254938,0.9824027658788674,0.02585242522254938,1.0
39,IC1506.CCFX,2015-06-12,IH1506.CCFX,-12.269999999997708,0.0018596327287436745,0.9805758575426308,-0.0018596327287436745,-1.0
40,IC1506.CCFX,2015-06-15,IH1506.CCFX,49.509900000000016,0.024093550283867605,1.0042014112734807,0.024093550283867605,1.0
41,IC1506.CCFX,2015-06-16,IH1506.CCFX,-36.120000000000346,-0.01312716359095267,1.0173837274775333,0.01312716359095267,-1.0
42,IC1506.CCFX,2015-06-17,IH1506.CCFX,-65.78999999999951,0.01417748351754611,1.002959786450201,-0.01417748351754611,-1.0
43,IC1506.CCFX,2015-06-18,IH1506.CCFX,40.49000000000069,0.004736116600163043,1.0077099209441038,0.004736116600163043,1.0
44,IC1507.CCFX,2015-06-19,IH1507.CCFX,112.83999999999969,0.02227787585179243,1.0301595574575162,0.02227787585179243,1.0
45,IC1507.CCFX,2015-06-23,IH1507.CCFX,-75.39989999999943,-0.05561988561988551,1.087456914213535,0.05561988561988551,-1.0
46,IC1507.CCFX,2015-06-24,IH1507.CCFX,136.96999999999798,-0.00084090153622585,1.0865424700237936,-0.00084090153622585,1.0
47,IC1507.CCFX,2015-06-25,IH1507.CCFX,-20.690000000000964,-0.02618825920364209,1.1149971258645421,0.02618825920364209,-1.0
48,IC1507.CCFX,2015-06-26,IH1507.CCFX,143.97000000000025,-0.0017061962982974769,1.1130947218957796,-0.0017061962982974769,1.0
49,IC1507.CCFX,2015-06-29,IH1507.CCFX,-53.210000000000946,-0.08664795508876665,1.2095421033681484,0.08664795508876665,-1.0
50,IC1507.CCFX,2015-06-30,IH1507.CCFX,-23.6599999999994,0.0016539966581270438,1.2075415247713135,-0.0016539966581270438,-1.0
51,IC1507.CCFX,2015-07-01,IH1507.CCFX,78.23000000000093,-0.047005560327009206,1.1507803587813068,-0.047005560327009206,1.0
52,IC1507.CCFX,2015-07-02,IH1507.CCFX,326.8299999999999,0.004700120111755135,1.1561891646898277,0.004700120111755135,1.0
53,IC1507.CCFX,2015-07-03,IH1507.CCFX,-199.50999999999885,0.018393760014662863,1.1349224986629696,-0.018393760014662863,-1.0
54,IC1507.CCFX,2015-07-06,IH1507.CCFX,-47.180000000000746,-0.0571877750891272,1.1998261912600978,0.0571877750891272,-1.0
55,IC1507.CCFX,2015-07-07,IH1507.CCFX,-256.81999999999925,-0.12061182046817552,1.3445394124333754,0.12061182046817552,-1.0
56,IC1507.CCFX,2015-07-08,IH1507.CCFX,-21.700000000000273,0.003965192985962762,1.339208054185844,-0.003965192985962762,-1.0
57,IC1507.CCFX,2015-07-09,IH1507.CCFX,-45.20010000000002,-0.00048203510337715966,1.339853599478687,0.00048203510337715966,-1.0
58,IC1507.CCFX,2015-07-10,IH1507.CCFX,20.419900000000325,0.06307029206929671,1.4243585573279063,0.06307029206929671,1.0
59,IC1507.CCFX,2015-07-13,IH1507.CCFX,12.920000000000528,0.06918135050297514,1.52289760592432,0.06918135050297514,1.0
60,IC1507.CCFX,2015-07-14,IH1507.CCFX,206.06999999999925,0.04082906341901693,1.585076088857273,0.04082906341901693,1.0
61,IC1507.CCFX,2015-07-15,IH1507.CCFX,82.88000000000056,-0.06488367368480798,1.482230529142266,-0.06488367368480798,1.0
62,IC1507.CCFX,2015-07-16,IH1507.CCFX,35.0900000000006,0.036041317537805366,1.5356520703073115,0.036041317537805366,1.0
63,IC1508.CCFX,2015-07-17,IH1508.CCFX,-37.38999999999987,0.06889407813224135,1.4298547365916214,-0.06889407813224135,-1.0
64,IC1508.CCFX,2015-07-20,IH1508.CCFX,-153.82000000000062,-0.015365084945286545,1.4518245760787718,0.015365084945286545,-1.0
65,IC1508.CCFX,2015-07-21,IH1508.CCFX,125.39000000000033,0.025672261372402083,1.489096196062743,0.025672261372402083,1.0
66,IC1508.CCFX,2015-07-22,IH1508.CCFX,-6.860000000001037,0.020045954456857973,1.4592458415345888,-0.020045954456857973,-1.0
