,tradedate,ICmIH,signal_x,signal_y,signal,ret,cum,fee_cum,fee,fee_ret
744,2018-05-08,-0.011135292538910187,1.0,1.0,1.0,-0.011135292538910187,1.7791942848946904,1.650085084132104,0.0,-0.011135292538910187
745,2018-05-09,-0.000863768443519312,1.0,-1.0,0.0,-0.0,1.7791942848946904,1.6497550671152776,0.0002,-0.0002
746,2018-05-10,-0.0015126615751123165,1.0,-1.0,0.0,-0.0,1.7791942848946904,1.6497550671152776,0.0,-0.0
747,2018-05-11,-0.00514158472460403,1.0,-1.0,0.0,-0.0,1.7791942848946904,1.6497550671152776,0.0,-0.0
748,2018-05-14,-0.014880758808610062,1.0,-1.0,0.0,-0.0,1.7791942848946904,1.6497550671152776,0.0,-0.0
749,2018-05-15,0.011566739361502258,1.0,-1.0,0.0,0.0,1.7791942848946904,1.6497550671152776,0.0,0.0
750,2018-05-16,0.01193440011960142,-1.0,1.0,0.0,0.0,1.7791942848946904,1.6497550671152776,0.0,0.0
751,2018-05-17,-0.0002103472447527229,-1.0,1.0,0.0,-0.0,1.7791942848946904,1.6497550671152776,0.0,-0.0
752,2018-05-18,-0.009683877330543943,-1.0,1.0,0.0,-0.0,1.7791942848946904,1.6497550671152776,0.0,-0.0
753,2018-05-21,0.0091017132515732,1.0,-1.0,0.0,0.0,1.7791942848946904,1.6497550671152776,0.0,0.0
754,2018-05-22,0.01357254699814196,1.0,1.0,1.0,0.01357254699814196,1.8033424829452493,1.6718164942856997,0.0002,0.013372546998141959
755,2018-05-23,0.006285718549291048,1.0,1.0,1.0,0.006285718549291048,1.8146777862410228,1.682325062234842,0.0,0.006285718549291048
756,2018-05-24,0.0015824590345772732,1.0,1.0,1.0,0.0015824590345772732,1.8175494394987064,1.6849872727286712,0.0,0.0015824590345772732
757,2018-05-25,-0.01458814786257291,1.0,1.0,1.0,-0.01458814786257291,1.7910347595277627,1.660406429247552,0.0,-0.01458814786257291
758,2018-05-28,-0.0058856261817254105,1.0,-1.0,0.0,-0.0,1.7910347595277627,1.6600743479617026,0.0002,-0.0002
759,2018-05-29,-0.007307620612955864,1.0,-1.0,0.0,-0.0,1.7910347595277627,1.6600743479617026,0.0,-0.0
760,2018-05-30,-0.0028215196537346304,1.0,-1.0,0.0,-0.0,1.7910347595277627,1.6600743479617026,0.0,-0.0
761,2018-05-31,-0.005707419218071233,1.0,-1.0,0.0,-0.0,1.7910347595277627,1.6600743479617026,0.0,-0.0
762,2018-06-01,-0.008960067609620034,1.0,-1.0,0.0,-0.0,1.7910347595277627,1.6600743479617026,0.0,-0.0
763,2018-06-04,-0.01571198829378525,1.0,-1.0,0.0,-0.0,1.7910347595277627,1.6600743479617026,0.0,-0.0
764,2018-06-05,0.014054795730911656,-1.0,-1.0,-1.0,-0.014054795730911656,1.7658621318356376,1.636410327233382,0.0002,-0.014254795730911657
765,2018-06-06,0.002107395596166618,-1.0,1.0,0.0,0.0,1.7658621318356376,1.6360830451679353,0.0002,-0.0002
766,2018-06-07,-0.00859133654544195,-1.0,1.0,0.0,-0.0,1.7658621318356376,1.6360830451679353,0.0,-0.0
767,2018-06-08,0.005220767441032861,-1.0,-1.0,-1.0,-0.005220767441032861,1.7566429763123972,1.6272142194658632,0.0002,-0.00542076744103286
768,2018-06-11,-0.010027817854027591,-1.0,1.0,0.0,-0.0,1.7566429763123972,1.62688877662197,0.0002,-0.0002
769,2018-06-12,-0.0006020403952332696,-1.0,-1.0,-1.0,0.0006020403952332696,1.7577005463441402,1.6275428516287234,0.0002,0.0004020403952332696
770,2018-06-13,-0.007865080580783597,-1.0,1.0,0.0,-0.0,1.7577005463441402,1.6272173430583976,0.0002,-0.0002
771,2018-06-14,-0.003260666348741716,-1.0,-1.0,-1.0,0.003260666348741716,1.7634318213667697,1.6321977124223854,0.0002,0.0030606663487417157
772,2018-06-15,-0.020890169779048902,-1.0,-1.0,-1.0,0.020890169779048902,1.8002702115088989,1.6662945997478642,0.0,0.020890169779048902
773,2018-06-19,-0.040054688378913364,1.0,-1.0,0.0,-0.0,1.8002702115088989,1.6659613408279146,0.0002,-0.0002
774,2018-06-20,0.012315171156866448,1.0,-1.0,0.0,0.0,1.8002702115088989,1.6659613408279146,0.0,0.0
775,2018-06-21,-0.017935812574073298,1.0,1.0,1.0,-0.017935812574073298,1.767980902412588,1.6357477781950078,0.0002,-0.018135812574073297
776,2018-06-22,0.01776958447904196,1.0,-1.0,0.0,0.0,1.767980902412588,1.6354206286393689,0.0002,-0.0002
