,instrumentID_IC,tradedate,instrumentID_IH,dbasis_premins,ICmIH,cum,ret,signal
0,IC1505.CCFX,2015-04-17,IH1505.CCFX,5.739999999999782,0.015613683100035525,1.0,0.015613683100035525,1.0
1,IC1505.CCFX,2015-04-20,IH1505.CCFX,2.320000000001073,0.01541422944261661,1.0154142294426165,0.01541422944261661,1.0
2,IC1505.CCFX,2015-04-21,IH1505.CCFX,-41.149999999999636,0.04027493072434174,0.9745184916953042,-0.04027493072434174,-1.0
3,IC1505.CCFX,2015-04-22,IH1505.CCFX,-40.88000000000011,-0.01681338216222428,0.9909034435203318,0.01681338216222428,-1.0
4,IC1505.CCFX,2015-04-23,IH1505.CCFX,-28.860000000000582,0.0214077731928497,0.9696904073454348,-0.0214077731928497,-1.0
5,IC1505.CCFX,2015-04-24,IH1505.CCFX,22.390000000000327,0.018101941072045543,0.9872436859573297,0.018101941072045543,1.0
6,IC1505.CCFX,2015-04-27,IH1505.CCFX,-13.970000000001164,-0.036138287974814894,1.0229209825817733,0.036138287974814894,-1.0
7,IC1505.CCFX,2015-04-28,IH1505.CCFX,57.98999999999978,-0.0028976001232021713,1.0199569666166184,-0.0028976001232021713,1.0
8,IC1505.CCFX,2015-04-29,IH1505.CCFX,-38.51000000000067,0.01649427978492879,1.0031335110406565,-0.01649427978492879,-1.0
9,IC1505.CCFX,2015-04-30,IH1505.CCFX,-14.750000000001364,0.012238040328133916,0.9908571226780384,-0.012238040328133916,-1.0
10,IC1505.CCFX,2015-05-04,IH1505.CCFX,-15.389999999997599,-0.0001549535899381116,0.9910106595463131,0.0001549535899381116,-1.0
11,IC1505.CCFX,2015-05-05,IH1505.CCFX,-42.0300000000002,0.009443667382349141,0.9816518845051952,-0.009443667382349141,-1.0
12,IC1505.CCFX,2015-05-06,IH1505.CCFX,7.839999999999691,-0.009631569131030249,0.9721970365169773,-0.009631569131030249,1.0
13,IC1505.CCFX,2015-05-07,IH1505.CCFX,20.569999999999254,-0.0028357107265473123,0.9694401669522086,-0.0028357107265473123,1.0
14,IC1505.CCFX,2015-05-08,IH1505.CCFX,-3.2799999999997453,0.03650286949825821,0.9340528190515824,-0.03650286949825821,-1.0
15,IC1505.CCFX,2015-05-11,IH1505.CCFX,-31.49999999999909,0.019569993354548787,0.9157734115899454,-0.019569993354548787,-1.0
16,IC1505.CCFX,2015-05-12,IH1505.CCFX,-23.900000000000546,0.013863732532650495,0.9030773739511495,-0.013863732532650495,-1.0
17,IC1505.CCFX,2015-05-13,IH1505.CCFX,-32.47999999999911,0.02117259189128795,0.8839568852662257,-0.02117259189128795,-1.0
18,IC1505.CCFX,2015-05-14,IH1505.CCFX,32.07000000000153,0.00614903752817808,0.8893923693270191,0.00614903752817808,1.0
19,IC1505.CCFX,2015-05-15,IH1505.CCFX,4.2199999999998,0.017365133928687215,0.9048367869355352,0.017365133928687215,1.0
20,IC1506.CCFX,2015-05-18,IH1506.CCFX,-33.960000000000036,0.0491517577259456,0.8603624684025567,-0.0491517577259456,-1.0
21,IC1506.CCFX,2015-05-19,IH1506.CCFX,5.680000000000291,-0.021819963151330283,0.8415893910452253,-0.021819963151330283,1.0
22,IC1506.CCFX,2015-05-20,IH1506.CCFX,22.40990000000147,0.01750018969762346,0.8563173650360242,0.01750018969762346,1.0
23,IC1506.CCFX,2015-05-21,IH1506.CCFX,-16.960000000000036,0.03352992749247985,0.8276051058758149,-0.03352992749247985,-1.0
24,IC1506.CCFX,2015-05-22,IH1506.CCFX,-32.180000000001655,-0.03429098517172546,0.8559845002894467,0.03429098517172546,-1.0
25,IC1506.CCFX,2015-05-25,IH1506.CCFX,1.9799999999995634,-0.010345877870919118,0.8471285891900524,-0.010345877870919118,1.0
26,IC1506.CCFX,2015-05-26,IH1506.CCFX,-7.890000000000327,0.055519170848068684,0.8000967123165265,-0.055519170848068684,-1.0
27,IC1506.CCFX,2015-05-27,IH1506.CCFX,-87.88000000000102,0.008024252461482306,0.7936765343032967,-0.008024252461482306,-1.0
28,IC1506.CCFX,2015-05-28,IH1506.CCFX,89.31000000000085,0.013885369345523424,0.8046970261229729,0.013885369345523424,1.0
29,IC1506.CCFX,2015-05-29,IH1506.CCFX,-28.739999999999327,0.02894866363690673,0.7814021225841198,-0.02894866363690673,-1.0
30,IC1506.CCFX,2015-06-01,IH1506.CCFX,34.89010000000053,0.01966775225694839,0.7967705459441579,0.01966775225694839,1.0
31,IC1506.CCFX,2015-06-02,IH1506.CCFX,-84.34990000000153,0.03249922482562495,0.7708761208370828,-0.03249922482562495,-1.0
32,IC1506.CCFX,2015-06-03,IH1506.CCFX,108.26009999999997,0.002330512813712323,0.7726726575144784,0.002330512813712323,1.0
33,IC1506.CCFX,2015-06-04,IH1506.CCFX,22.520000000000437,-0.06064601132100723,0.7258131427794227,-0.06064601132100723,1.0
34,IC1506.CCFX,2015-06-05,IH1506.CCFX,18.949999999999363,0.027619328009421008,0.7458596140433963,0.027619328009421008,1.0
35,IC1506.CCFX,2015-06-08,IH1506.CCFX,-105.67999999999938,-0.10129385003895264,0.8214106059384192,0.10129385003895264,-1.0
36,IC1506.CCFX,2015-06-09,IH1506.CCFX,140.7299999999982,0.04294409598926529,0.8566853418464392,0.04294409598926529,1.0
37,IC1506.CCFX,2015-06-10,IH1506.CCFX,53.24000000000024,0.04173087412568388,0.8924355700123514,0.04173087412568388,1.0
38,IC1506.CCFX,2015-06-11,IH1506.CCFX,19.250000000000455,0.02585242522254938,0.9155071938520389,0.02585242522254938,1.0
39,IC1506.CCFX,2015-06-12,IH1506.CCFX,-60.89999999999782,0.0018596327287436745,0.9138046867109514,-0.0018596327287436745,-1.0
40,IC1506.CCFX,2015-06-15,IH1506.CCFX,25.879999999999654,0.024093550283867605,0.9358214858798555,0.024093550283867605,1.0
41,IC1506.CCFX,2015-06-16,IH1506.CCFX,-54.92999999999938,-0.01312716359095267,0.9481061676169288,0.01312716359095267,-1.0
42,IC1506.CCFX,2015-06-17,IH1506.CCFX,-50.00999999999976,0.01417748351754611,0.9346644080526559,-0.01417748351754611,-1.0
43,IC1506.CCFX,2015-06-18,IH1506.CCFX,-4.059999999999491,0.004736116600163043,0.9302377284340962,-0.004736116600163043,-1.0
44,IC1507.CCFX,2015-06-19,IH1507.CCFX,73.76999999999953,0.02227787585179243,0.9509614490608045,0.02227787585179243,1.0
45,IC1507.CCFX,2015-06-23,IH1507.CCFX,1.4600000000000364,-0.05561988561988551,0.8980690820351219,-0.05561988561988551,1.0
46,IC1507.CCFX,2015-06-24,IH1507.CCFX,164.32999999999856,-0.00084090153622585,0.8973138943644017,-0.00084090153622585,1.0
47,IC1507.CCFX,2015-06-25,IH1507.CCFX,-12.600000000001273,-0.02618825920364209,0.9208129832170461,0.02618825920364209,-1.0
48,IC1507.CCFX,2015-06-26,IH1507.CCFX,172.9600000000005,-0.0017061962982974769,0.9192418955136569,-0.0017061962982974769,1.0
49,IC1507.CCFX,2015-06-29,IH1507.CCFX,-24.9399999999996,-0.08664795508876665,0.998892325991837,0.08664795508876665,-1.0
50,IC1507.CCFX,2015-06-30,IH1507.CCFX,28.220000000000255,0.0016539966581270438,1.0005444905608563,0.0016539966581270438,1.0
51,IC1507.CCFX,2015-07-01,IH1507.CCFX,7.790000000000873,-0.047005560327009206,0.9535133361499413,-0.047005560327009206,1.0
52,IC1507.CCFX,2015-07-02,IH1507.CCFX,253.1298999999999,0.004700120111755135,0.9579949633580064,0.004700120111755135,1.0
53,IC1507.CCFX,2015-07-03,IH1507.CCFX,6.5700000000006185,0.018393760014662863,0.9756160928092693,0.018393760014662863,1.0
54,IC1507.CCFX,2015-07-06,IH1507.CCFX,80.88999999999942,-0.0571877750891272,0.9198227791203598,-0.0571877750891272,1.0
55,IC1507.CCFX,2015-07-07,IH1507.CCFX,-146.55999999999995,-0.12061182046817552,1.0307642790181628,0.12061182046817552,-1.0
56,IC1507.CCFX,2015-07-08,IH1507.CCFX,-34.780000000000655,0.003965192985962762,1.026677099728819,-0.003965192985962762,-1.0
57,IC1507.CCFX,2015-07-09,IH1507.CCFX,-24.690000000000055,-0.00048203510337715966,1.0271719941307218,0.00048203510337715966,-1.0
58,IC1507.CCFX,2015-07-10,IH1507.CCFX,-5.519999999999982,0.06307029206929671,0.9623879564554952,-0.06307029206929671,-1.0
59,IC1507.CCFX,2015-07-13,IH1507.CCFX,1.569999999999709,0.06918135050297514,1.0289672549908848,0.06918135050297514,1.0
60,IC1507.CCFX,2015-07-14,IH1507.CCFX,304.7099999999996,0.04082906341901693,1.0709790243009993,0.04082906341901693,1.0
61,IC1507.CCFX,2015-07-15,IH1507.CCFX,111.94000000000051,-0.06488367368480798,1.0014899707649794,-0.06488367368480798,1.0
62,IC1507.CCFX,2015-07-16,IH1507.CCFX,73.83000000000084,0.036041317537805366,1.0375849888122475,0.036041317537805366,1.0
63,IC1508.CCFX,2015-07-17,IH1508.CCFX,-139.57999999999993,0.06889407813224135,0.9661015275241758,-0.06889407813224135,-1.0
64,IC1508.CCFX,2015-07-20,IH1508.CCFX,-91.17000000000053,-0.015365084945286545,0.9809457595603557,0.015365084945286545,-1.0
