,instrumentID_IC,tradedate,instrumentID_IH,dbasis_premins,ICmIH,cum,ret,signal
0,IC1505.CCFX,2015-04-17,IH1505.CCFX,26.120000000000346,0.015613683100035525,1.0,0.015613683100035525,1.0
1,IC1505.CCFX,2015-04-20,IH1505.CCFX,-6.230000000000018,0.01541422944261661,0.9845857705573834,-0.01541422944261661,-1.0
2,IC1505.CCFX,2015-04-21,IH1505.CCFX,-25.479999999999563,0.04027493072434174,0.9449316468560122,-0.04027493072434174,-1.0
3,IC1505.CCFX,2015-04-22,IH1505.CCFX,-38.150000000000546,-0.01681338216222428,0.9608191437517822,0.01681338216222428,-1.0
4,IC1505.CCFX,2015-04-23,IH1505.CCFX,-2.349999999998545,0.0214077731928497,0.940250145442996,-0.0214077731928497,-1.0
5,IC1505.CCFX,2015-04-24,IH1505.CCFX,0.9699000000000524,0.018101941072045543,0.9572704981687874,0.018101941072045543,1.0
6,IC1505.CCFX,2015-04-27,IH1505.CCFX,-11.320000000000618,-0.036138287974814894,0.9918646151014056,0.036138287974814894,-1.0
7,IC1505.CCFX,2015-04-28,IH1505.CCFX,51.82000000000062,-0.0028976001232021713,0.9889905880704879,-0.0028976001232021713,1.0
8,IC1505.CCFX,2015-04-29,IH1505.CCFX,-48.05009999999993,0.01649427978492879,0.972677900606192,-0.01649427978492879,-1.0
9,IC1505.CCFX,2015-04-30,IH1505.CCFX,-18.880000000001473,0.012238040328133916,0.9607742292322887,-0.012238040328133916,-1.0
10,IC1505.CCFX,2015-05-04,IH1505.CCFX,-24.659999999998945,-0.0001549535899381116,0.9609231046482283,0.0001549535899381116,-1.0
11,IC1505.CCFX,2015-05-05,IH1505.CCFX,-29.310100000001057,0.009443667382349141,0.9518484664679161,-0.009443667382349141,-1.0
12,IC1505.CCFX,2015-05-06,IH1505.CCFX,-18.11999999999898,-0.009631569131030249,0.9610162607749669,0.009631569131030249,-1.0
13,IC1505.CCFX,2015-05-07,IH1505.CCFX,28.079999999999927,-0.0028357107265473123,0.958291096655901,-0.0028357107265473123,1.0
14,IC1505.CCFX,2015-05-08,IH1505.CCFX,-4.240000000000691,0.03650286949825821,0.9233107218133279,-0.03650286949825821,-1.0
15,IC1505.CCFX,2015-05-11,IH1505.CCFX,-13.569999999998345,0.019569993354548787,0.9052415371232574,-0.019569993354548787,-1.0
16,IC1505.CCFX,2015-05-12,IH1505.CCFX,-46.01999999999907,0.013863732532650495,0.8926915105751352,-0.013863732532650495,-1.0
17,IC1505.CCFX,2015-05-13,IH1505.CCFX,-40.719999999998436,0.02117259189128795,0.8737909175369105,-0.02117259189128795,-1.0
18,IC1505.CCFX,2015-05-14,IH1505.CCFX,23.150000000000546,0.00614903752817808,0.8791638906806262,0.00614903752817808,1.0
19,IC1505.CCFX,2015-05-15,IH1505.CCFX,12.679999999999836,0.017365133928687215,0.8944306893875609,0.017365133928687215,1.0
20,IC1506.CCFX,2015-05-18,IH1506.CCFX,-7.380000000000564,0.0491517577259456,0.8504678488401329,-0.0491517577259456,-1.0
21,IC1506.CCFX,2015-05-19,IH1506.CCFX,9.12000000000171,-0.021819963151330283,0.8319106717170501,-0.021819963151330283,1.0
22,IC1506.CCFX,2015-05-20,IH1506.CCFX,5.459999999999127,0.01750018969762346,0.8464692662835759,0.01750018969762346,1.0
23,IC1506.CCFX,2015-05-21,IH1506.CCFX,-18.80999999999949,0.03352992749247985,0.818087213160475,-0.03352992749247985,-1.0
24,IC1506.CCFX,2015-05-22,IH1506.CCFX,-54.28000000000202,-0.03429098517172546,0.846140229656139,0.03429098517172546,-1.0
25,IC1506.CCFX,2015-05-25,IH1506.CCFX,-45.239900000000034,-0.010345877870919118,0.8548942931338329,0.010345877870919118,-1.0
26,IC1506.CCFX,2015-05-26,IH1506.CCFX,1.6400000000007822,0.055519170848068684,0.9023573154513691,0.055519170848068684,1.0
27,IC1506.CCFX,2015-05-27,IH1506.CCFX,-112.02000000000044,0.008024252461482306,0.8951165725417218,-0.008024252461482306,-1.0
28,IC1506.CCFX,2015-05-28,IH1506.CCFX,126.80000000000155,0.013885369345523424,0.9075455967587627,0.013885369345523424,1.0
29,IC1506.CCFX,2015-05-29,IH1506.CCFX,-41.32000000000198,0.02894866363690673,0.8812733645430375,-0.02894866363690673,-1.0
30,IC1506.CCFX,2015-06-01,IH1506.CCFX,129.0900000000006,0.01966775225694839,0.8986060307475173,0.01966775225694839,1.0
31,IC1506.CCFX,2015-06-02,IH1506.CCFX,-105.20990000000165,0.03249922482562495,0.8694020313245913,-0.03249922482562495,-1.0
32,IC1506.CCFX,2015-06-03,IH1506.CCFX,92.23999999999933,0.002330512813712323,0.8714281838988608,0.002330512813712323,1.0
33,IC1506.CCFX,2015-06-04,IH1506.CCFX,14.199999999999363,-0.06064601132100723,0.8185795403926858,-0.06064601132100723,1.0
34,IC1506.CCFX,2015-06-05,IH1506.CCFX,108.36999999999807,0.027619328009421008,0.8411881572205925,0.027619328009421008,1.0
35,IC1506.CCFX,2015-06-08,IH1506.CCFX,-102.77999999999929,-0.10129385003895264,0.9263953442726381,0.10129385003895264,-1.0
36,IC1506.CCFX,2015-06-09,IH1506.CCFX,205.35999999999922,0.04294409598926529,0.9661785548610908,0.04294409598926529,1.0
37,IC1506.CCFX,2015-06-10,IH1506.CCFX,27.519999999999982,0.04173087412568388,1.0064980305169342,0.04173087412568388,1.0
38,IC1506.CCFX,2015-06-11,IH1506.CCFX,50.42000000000007,0.02585242522254938,1.0325184455875165,0.02585242522254938,1.0
39,IC1506.CCFX,2015-06-12,IH1506.CCFX,-70.84999999999718,0.0018596327287436745,1.0305983404930703,-0.0018596327287436745,-1.0
40,IC1506.CCFX,2015-06-15,IH1506.CCFX,28.9399999999996,0.024093550283867605,1.0554291134322105,0.024093550283867605,1.0
41,IC1506.CCFX,2015-06-16,IH1506.CCFX,-41.960000000000036,-0.01312716359095267,1.0692839040628892,0.01312716359095267,-1.0
42,IC1506.CCFX,2015-06-17,IH1506.CCFX,-48.0699999999988,0.01417748351754611,1.0541241491374602,-0.01417748351754611,-1.0
43,IC1506.CCFX,2015-06-18,IH1506.CCFX,0.5900000000006003,0.004736116600163043,1.059116604018823,0.004736116600163043,1.0
44,IC1507.CCFX,2015-06-19,IH1507.CCFX,52.96999999999798,0.02227787585179243,1.0827114722357263,0.02227787585179243,1.0
45,IC1507.CCFX,2015-06-23,IH1507.CCFX,17.770000000000437,-0.05561988561988551,1.0224911839906374,-0.05561988561988551,1.0
46,IC1507.CCFX,2015-06-24,IH1507.CCFX,140.86009999999987,-0.00084090153622585,1.0216313695832424,-0.00084090153622585,1.0
47,IC1507.CCFX,2015-06-25,IH1507.CCFX,-5.1200000000008,-0.02618825920364209,1.0483861167004602,0.02618825920364209,-1.0
48,IC1507.CCFX,2015-06-26,IH1507.CCFX,133.20999999999958,-0.0017061962982974769,1.0465973641889594,-0.0017061962982974769,1.0
49,IC1507.CCFX,2015-06-29,IH1507.CCFX,-36.83010000000013,-0.08664795508876665,1.137282885597226,0.08664795508876665,-1.0
50,IC1507.CCFX,2015-06-30,IH1507.CCFX,-41.59990000000016,0.0016539966581270438,1.135401823505103,-0.0016539966581270438,-1.0
51,IC1507.CCFX,2015-07-01,IH1507.CCFX,41.660000000000764,-0.047005560327009206,1.0820316245949377,-0.047005560327009206,1.0
52,IC1507.CCFX,2015-07-02,IH1507.CCFX,224.4701,0.004700120111755135,1.0871173031952515,0.004700120111755135,1.0
53,IC1507.CCFX,2015-07-03,IH1507.CCFX,-28.609999999999673,0.018393760014662863,1.0671211284124906,-0.018393760014662863,-1.0
54,IC1507.CCFX,2015-07-06,IH1507.CCFX,21.829999999999927,-0.0571877750891272,1.0060948453279814,-0.0571877750891272,1.0
55,IC1507.CCFX,2015-07-07,IH1507.CCFX,-233.2199999999998,-0.12061182046817552,1.1274417761866367,0.12061182046817552,-1.0
56,IC1507.CCFX,2015-07-08,IH1507.CCFX,-37.86000000000013,0.003965192985962762,1.12297125196362,-0.003965192985962762,-1.0
57,IC1507.CCFX,2015-07-09,IH1507.CCFX,-33.620000000000346,-0.00048203510337715966,1.12351256352715,0.00048203510337715966,-1.0
58,IC1507.CCFX,2015-07-10,IH1507.CCFX,12.3400000000006,0.06307029206929671,1.1943728290523314,0.06307029206929671,1.0
59,IC1507.CCFX,2015-07-13,IH1507.CCFX,-6.420000000000073,0.06918135050297514,1.111744503734432,-0.06918135050297514,-1.0
60,IC1507.CCFX,2015-07-14,IH1507.CCFX,265.73,0.04082906341901693,1.1571359905831486,0.04082906341901693,1.0
61,IC1507.CCFX,2015-07-15,IH1507.CCFX,123.9099000000001,-0.06488367368480798,1.0820567565612047,-0.06488367368480798,1.0
62,IC1507.CCFX,2015-07-16,IH1507.CCFX,57.780000000000655,0.036041317537805366,1.1210555077183548,0.036041317537805366,1.0
63,IC1508.CCFX,2015-07-17,IH1508.CCFX,-118.59999999999991,0.06889407813224135,1.043821421979027,-0.06889407813224135,-1.0
64,IC1508.CCFX,2015-07-20,IH1508.CCFX,-134.8700000000008,-0.015365084945286545,1.0598598267954444,0.015365084945286545,-1.0
65,IC1508.CCFX,2015-07-21,IH1508.CCFX,104.99000000000024,0.025672261372402083,1.087068825287046,0.025672261372402083,1.0
66,IC1508.CCFX,2015-07-22,IH1508.CCFX,-20.32000000000062,0.020045954456857973,1.0652774931238718,-0.020045954456857973,-1.0
67,IC1508.CCFX,2015-07-23,IH1508.CCFX,-13.490000000000236,0.03586341369740231,1.0270730056854387,-0.03586341369740231,-1.0
