,open_IC,close_IC,high_IC,low_IC,preclose_IC,pre2close_IC,tradedate,ret_IC,preret_IC,open_IH,close_IH,high_IH,low_IH,preclose_IH,pre2close_IH,ret_IH,preret_IH,dpreret,signal,cum,ICmIH_i,ret,ICpre_last_vol,ICpre_last_ret,IHpre_last_vol,IHpre_last_ret,IClastmean,IClaststd,IHlastmean,IHlaststd,IClast_stdzd,IHlast_stdzd,dlast_stdzd,instrumentID_IC,instrumentID_IH,ICprice,IHprice,ICpreclose,IHpreclose,ICpre2close,IHpre2close,ICreturn,IHreturn,ICpreret,IHpreret,ICmIH_f,dret
382,6539.36,6583.89,6584.41,6527.45,6536.97,6453.57,2016-11-11,0.007177637345742838,0.012923079783747626,2285.61,2308.43,2315.96,2284.29,2289.45,2263.92,0.008290200703225725,0.01127690024382466,0.001646179539922965,-1.0,0.8753912177079063,-0.0011125633574828877,-0.0004904323176961878,44191600.0,0.00012028145278497605,26636200.0,0.00024451608449171935,84723293.33333333,10864338.98647602,23283110.0,8737060.428224046,-3.7307095612339936,0.38377781950188156,-4.114487380735875,IC1611.CCFX,IH1611.CCFX,6563.0,2308.4,6499.0,2287.0,6405.0,2263.8,0.009847668872134284,0.0093572365544381,0.014676034348165556,0.010248255146214193,0.0004904323176961878,0.004427779201951365
393,6667.27,6670.8,6692.14,6650.92,6652.82,6623.05,2016-11-28,0.00270261332788202,0.004494907935165715,2406.7,2403.14,2427.59,2398.41,2393.95,2368.73,0.0038388437519580884,0.0106470555951923,-0.006152147660026586,1.0,0.8748442126210991,-0.0011362304240760679,-0.0006248692878589868,108212800.0,8.418191712289413e-05,68150800.0,7.51951941915241e-05,89196706.66666667,16904578.390053842,29507566.66666667,8776139.35875906,1.1249078737463123,4.403215554543958,-3.2783076807976457,IC1612.CCFX,IH1612.CCFX,6596.4,2403.4,6564.8,2390.4,6547.6,2356.0,0.004813551060199872,0.00543842034805886,0.002626916732848539,0.0146010186757215,-0.0006248692878589868,-0.01197410194287296
395,6605.36,6585.58,6615.92,6568.8,6620.79,6670.8,2016-11-30,-0.005318096480933511,-0.007496851951789951,2435.81,2419.41,2444.95,2411.56,2441.58,2403.14,-0.00908018578133829,0.01599573890826167,-0.023492590860051614,-1.0,0.8690999819638893,0.003762089300404781,-0.006566004066026475,95043200.0,0.000105738743733097,77085600.0,0.0002703898530060922,90426840.0,17195099.45499921,31438906.66666667,11079059.856632387,0.26846951435677013,4.120087256862983,-3.851617742506213,IC1612.CCFX,IH1612.CCFX,6531.2,2419.4,6556.8,2445.0,6596.4,2403.4,-0.003904343582235237,-0.010470347648261713,-0.006003274513370793,0.0173088125156029,0.006566004066026475,-0.02331208702897369
399,6496.16,6490.89,6514.03,6484.98,6486.02,6520.97,2016-12-06,0.0007508456649840678,-0.005359632079276477,2371.11,2368.68,2382.2,2367.0,2375.26,2416.51,-0.002770223049266329,-0.01707007212881384,0.011710440049537365,1.0,0.8706092510513421,0.0035210687142503967,0.0017365885614706313,66902400.0,0.00013569483465269983,61364800.0,-0.00030303285381183537,90218133.33333331,16749596.289140798,36038053.333333336,15708656.19976988,-1.3920176302069749,1.612279646621694,-3.0042972768286687,IC1612.CCFX,IH1612.CCFX,6431.4,2366.6,6430.0,2370.2,6433.0,2412.6,0.00021772939346798026,-0.0015188591680026509,-0.0004663454064977035,-0.017574401061095982,0.0017365885614706313,0.017108055654598275
451,6466.18,6476.17,6477.42,6445.07,6473.99,6474.23,2017-02-24,0.00033673206168072234,-3.707004539532655e-05,2385.05,2389.88,2390.39,2377.1,2387.42,2398.19,0.0010304010186727997,-0.004490886877186573,0.004453816831791246,1.0,0.8718663884962262,-0.0006936689569920772,0.0014439743700931373,103592800.0,0.00017457507191576127,15325000.0,0.00012148479554952019,77160346.66666667,13457462.97829707,26800986.66666667,7659656.901279901,1.9641483224558078,-1.4982376906136716,3.4623860130694792,IC1703.CCFX,IH1703.CCFX,6410.6,2382.2,6397.6,2380.8,6389.6,2391.6,0.0020320120045016488,0.0005880376344085113,0.0012520345561537474,-0.0045158053186150635,0.0014439743700931373,0.00576783987476881
461,6436.76,6447.92,6464.6,6436.64,6439.38,6497.09,2017-03-10,0.0013262146355705884,-0.008882438137689297,2343.31,2339.23,2347.46,2336.32,2346.55,2358.07,-0.0031194732692677585,-0.0048853511558181175,-0.0039970869818711785,-1.0,0.8673259819264723,0.004445687904838347,-0.0052076862116282605,81885200.0,3.1058987228771433e-06,49563200.0,0.00020886081344895224,81495293.33333333,14261844.659982702,26346430.0,7562050.742341655,0.02733914693102151,3.0701685020445555,-3.042829355113534,IC1703.CCFX,IH1703.CCFX,6410.4,2330.6,6390.8,2335.6,6449.6,2350.6,0.0030669086812291635,-0.002140777530399096,-0.00911684445547012,-0.006381349442695528,0.0052076862116282605,-0.0027354950127745914
480,6575.46,6566.54,6595.2,6556.08,6578.73,6559.65,2017-04-10,-0.0018529412211778509,0.002908691774713645,2388.56,2379.16,2391.95,2377.43,2388.27,2390.39,-0.003814476587655545,-0.0008868845669535164,0.0037955763416671617,-1.0,0.8668286540352749,0.001961535366477696,-0.0005734036585560709,111314400.0,0.00013680803547688747,21220000.0,0.00018845641631282104,84788706.66666667,9325479.230985707,27218343.33333333,8046440.198115076,2.844432192309923,-0.7454654711456719,3.589897663455595,IC1704.CCFX,IH1704.CCFX,6546.0,2377.4,6556.0,2382.4,6536.0,2384.0,-0.0015253203172665983,-0.002098723975822669,0.003059975520195879,-0.0006711409395973034,0.0005734036585560709,0.0037311164597931827
482,6625.88,6576.48,6626.76,6571.48,6629.17,6566.54,2017-04-12,-0.007948204677207027,0.009537747428630672,2378.93,2378.86,2385.61,2362.43,2382.11,2379.16,-0.0013643366595161857,0.0012399334218800018,0.00829781400675067,1.0,0.862343207198403,-0.006583868017690842,-0.0051745484139122935,137476000.0,6.93951010075633e-05,37462400.0,-4.1979413294424015e-06,84927773.33333333,9747362.150078714,27011463.33333333,7927747.345067288,5.391020242973359,1.3182731754398471,4.072747067533512,IC1704.CCFX,IH1704.CCFX,6555.8,2369.6,6602.2,2374.0,6546.0,2377.4,-0.007027960376844057,-0.0018534119629317614,0.008585395661472539,-0.001430133759569352,-0.0051745484139122935,0.010015529421041893
491,6139.48,6160.46,6203.68,6131.95,6138.5,6300.71,2017-04-25,0.0035774211941028704,-0.025744717658803484,2337.52,2344.74,2348.6,2334.0,2341.93,2347.67,0.0011998650685545176,-0.0024449773605320635,-0.023299740298271417,-1.0,0.8628387292502852,0.0023775561255483524,0.0005746227809830806,89640800.0,-9.121917687726631e-05,67741600.0,0.00025199244876850097,88129863.33333333,14287594.189715553,29780046.66666667,10431435.670646826,0.10575165046010818,3.6391494451865256,-3.5333977947264175,IC1705.CCFX,IH1705.CCFX,6128.0,2334.8,6108.4,2326.0,6260.2,2331.4,0.0032086962215964747,0.003783319002579555,-0.02424842656784132,-0.002316204855451698,-0.0005746227809830806,-0.021932221712389618
499,6076.46,5975.54,6083.36,5975.22,6089.68,6176.31,2017-05-08,-0.018743185191997025,-0.014026174204338826,2309.24,2326.1,2326.1,2298.32,2320.6,2325.43,0.002370076704300672,-0.002077035214992473,-0.011949138989346351,-1.0,0.879441986773611,-0.021113261896297697,0.019242596513664112,95022400.0,9.03248904196019e-05,93827400.0,0.0007417373904643476,88747076.66666667,13696344.044021394,29953736.66666667,12390759.092397973,0.4581750657813372,5.154943523397315,-4.696768457615978,IC1705.CCFX,IH1705.CCFX,5951.2,2313.2,6057.8,2309.4,6123.6,2316.2,-0.017597147479282982,0.00164544903438113,-0.010745313214449048,-0.00293584319143414,-0.019242596513664112,-0.0078094700230149075
520,5947.98,5958.98,5972.73,5940.72,5955.02,5841.52,2017-06-08,0.0006649851721738376,0.01942987441624777,2481.16,2507.03,2508.93,2475.74,2484.03,2466.01,0.009259147433807069,0.007307350740670238,0.012122523675577536,1.0,0.8690093603514556,-0.008594162261633231,-0.011862779556874758,106288000.0,0.0003074150213149273,24599600.0,0.00029396367736489465,80540293.33333333,9719545.17734461,35935500.0,21370391.091962792,2.649064971340662,-0.5304488790691027,3.179513850409765,IC1706.CCFX,IH1706.CCFX,5940.0,2502.4,5952.0,2478.0,5807.2,2457.6,-0.0020161290322581182,0.00984665052461664,0.0249345639895302,0.00830078125,-0.011862779556874758,0.0166337827395302
553,6159.41,6153.6,6170.65,6113.56,6167.13,6126.11,2017-07-25,-0.0021938892158912533,0.006695929390755362,2656.48,2643.07,2667.79,2639.61,2654.38,2639.21,-0.004260882013878975,0.0057479321463620465,0.0009479972443933172,1.0,0.8752297862643209,0.002066992797987721,0.0071580654900536,99241600.0,0.0002530179691415668,76904400.0,-0.0007077620413664665,90940173.33333331,12158092.041189175,29992740.0,12176755.065643812,0.6827902469024844,3.852558398941539,-3.1697681520390546,IC1708.CCFX,IH1708.CCFX,6081.2,2642.8,6083.8,2663.0,6041.2,2640.2,-0.0004273644761498829,-0.007585429966203483,0.007051579156458931,0.008635709415953484,0.0071580654900536,-0.0015841302594945539
558,6293.06,6286.54,6299.16,6261.28,6298.0,6215.46,2017-08-01,-0.001819625277865944,0.013279789428296551,2640.87,2681.81,2681.93,2638.02,2638.12,2636.39,0.016561035889193887,0.0006562003345484957,0.012623589093748055,-1.0,0.8921400535650458,-0.01838066116705983,0.019320945843150358,121357600.0,0.00023185054850127784,19325200.0,0.000891137166866285,94899506.66666669,11915447.550335048,32228693.33333333,14549849.156012096,2.22048674391499,-0.8868472239797427,3.1073339678947325,IC1708.CCFX,IH1708.CCFX,6247.6,2682.0,6265.6,2638.6,6185.2,2635.6,-0.002872829417773226,0.01644811642537714,0.012998771260428256,0.0011382607375929332,-0.019320945843150358,0.01186051052283532
561,6258.85,6225.12,6297.12,6224.2,6261.97,6251.86,2017-08-04,-0.0058847295659353325,0.0016171187454614429,2644.45,2627.8,2653.81,2627.25,2646.22,2680.63,-0.006960872489815473,-0.012836534695202406,0.01445365344066385,1.0,0.8917926897214827,0.0010761429238801412,-0.00038936021555691086,133886400.0,0.0003674315099677639,23912000.0,0.0001435838901822084,97482893.33333331,11960580.615907095,32655400.0,14366224.594825147,3.0436237032047986,-0.6086080544187968,3.6522317576235954,IC1708.CCFX,IH1708.CCFX,6185.2,2626.6,6233.8,2646.2,6225.4,2686.8,-0.0077962077705413515,-0.007406847554984442,0.0013493108876538873,-0.015110912609796134,-0.00038936021555691086,0.016460223497450018
563,6302.03,6303.72,6322.47,6281.62,6303.42,6225.12,2017-08-08,4.759321130443084e-05,0.012578070784177608,2632.04,2635.18,2639.24,2622.26,2634.18,2627.8,0.00037962477886854817,0.002427886444934746,0.010150184339242864,1.0,0.8902790120776863,-0.00033203156756411717,-0.0016973425115978102,135116800.0,0.0003586641189876616,23331600.0,0.00024681700986883826,99848800.0,14598581.356490495,32455533.33333333,14447225.634280425,2.415851180246355,-0.6315353247950962,3.0473865050414513,IC1708.CCFX,IH1708.CCFX,6272.2,2636.8,6280.0,2635.6,6185.2,2626.6,-0.0012420382165605481,0.0004553042950372621,0.015326909396624178,0.003426482905657613,-0.0016973425115978102,0.011900426490966565
567,6165.13,6292.64,6293.35,6165.13,6161.19,6289.22,2017-08-14,0.02133516414848446,-0.020357055405916924,2572.3,2591.45,2598.38,2567.6,2570.26,2611.34,0.008244302132857984,-0.015731386950760932,-0.004625668455155996,-1.0,0.8768500291831147,0.01309086201562648,-0.015084016035862513,114960800.0,-0.0001493157376287746,99609600.0,0.0007475645747836435,105269720.0,14934050.68754652,30878966.66666667,14936664.157063736,0.6489250775130538,4.601471426993942,-3.9525463494808877,IC1708.CCFX,IH1708.CCFX,6286.4,2586.6,6139.2,2563.8,6251.0,2607.2,0.023977065415689225,0.008893049379826712,-0.017885138377859544,-0.016646210494016378,0.015084016035862513,-0.001238927883843166
609,6612.49,6563.44,6630.67,6557.66,6612.94,6619.21,2017-10-18,-0.007485324227953115,-0.0009472429489320033,2725.67,2753.01,2753.92,2723.76,2723.53,2726.64,0.010824187726957256,-0.00114059795205812,0.00019335500312611664,1.0,0.8634504411227911,-0.018309511954910374,-0.015281504948807312,71984000.0,0.00014519100398358018,53976000.0,-0.00011748077170170569,105070706.66666669,14031149.363468256,31834846.66666667,13261674.78596783,-2.3580895484451054,1.669559364912256,-4.027648913357361,IC1710.CCFX,IH1710.CCFX,6542.8,2748.2,6591.8,2726.8,6606.6,2728.8,-0.007433477957462299,0.007848026991345014,-0.0022401840583659016,-0.0007329228965112787,-0.015281504948807312,-0.0015072611618546226
